sh.603345,2.027800,-4.385500,1.188500
sh.601012,2.348600,-10.002200,-0.451400
sh.600763,1.356100,-8.684200,0.036000
sh.600585,2.331700,-1.047400,0.278600
sh.600111,0.629500,-0.759600,-4.817600
sh.600036,2.597700,-0.393800,2.278300
sz.300759,0.632800,-8.995600,3.003200
sz.300450,2.810500,-6.420900,0.380400
sz.300347,0.969100,-8.496400,3.512500
sz.300015,1.811600,-6.179200,1.172400
sz.300014,1.000400,-3.411600,3.557400
sz.002601,2.241600,-6.748300,4.335900
sz.000963,1.869400,-1.250000,-0.592500
sz.000568,1.772800,-6.972300,2.545900
sh.600585,2.331700,-1.047400,0.278600
sh.600111,0.629500,-0.759600,-4.817600
sh.600036,2.597700,-0.393800,2.278300
sz.000963,1.869400,-1.250000,-0.592500
sh.600585,2.331700,-1.047400,0.278600
sh.600111,0.629500,-0.759600,-4.817600
sh.600036,2.597700,-0.393800,2.278300
sz.000963,1.869400,-1.250000,-0.592500
sh.600585,2.331700,-1.047400,0.278600
sh.600111,0.629500,-0.759600,-4.817600
sh.600036,2.597700,-0.393800,2.278300
sz.000963,1.869400,-1.250000,-0.592500
