sh.601808,0.816600,-3.313700,1.827900
sh.600900,0.888900,-1.982400,-0.280900
sh.600309,1.702300,0.204100,-0.570400
sh.600036,0.513700,-0.198700,0.256000
sz.300433,1.948400,0.309900,3.295600
sz.002938,2.405900,2.145000,-1.060000
sz.002601,1.410100,-0.869100,-0.701300
sz.002600,2.441300,-1.283200,2.135600
sz.002352,2.366300,0.502500,0.760000
sz.002241,1.759700,-1.518300,1.327600
sz.002142,2.135600,0.036700,0.550100
sh.601808,0.816600,-3.313700,1.827900
sh.600900,0.888900,-1.982400,-0.280900
sh.600309,1.702300,0.204100,-0.570400
sh.600036,0.513700,-0.198700,0.256000
sz.300433,1.948400,0.309900,3.295600
sz.002601,1.410100,-0.869100,-0.701300
sz.002600,2.441300,-1.283200,2.135600
sz.002352,2.366300,0.502500,0.760000
sz.002241,1.759700,-1.518300,1.327600
sz.002142,2.135600,0.036700,0.550100
sh.601808,0.816600,-3.313700,1.827900
sh.600900,0.888900,-1.982400,-0.280900
sh.600309,1.702300,0.204100,-0.570400
sh.600036,0.513700,-0.198700,0.256000
sz.300433,1.948400,0.309900,3.295600
sz.002601,1.410100,-0.869100,-0.701300
sz.002600,2.441300,-1.283200,2.135600
sz.002352,2.366300,0.502500,0.760000
sz.002241,1.759700,-1.518300,1.327600
sz.002142,2.135600,0.036700,0.550100
sh.601808,0.816600,-3.313700,1.827900
sh.600900,0.888900,-1.982400,-0.280900
sh.600309,1.702300,0.204100,-0.570400
sh.600036,0.513700,-0.198700,0.256000
sz.300433,1.948400,0.309900,3.295600
sz.002601,1.410100,-0.869100,-0.701300
sz.002600,2.441300,-1.283200,2.135600
sz.002352,2.366300,0.502500,0.760000
sz.002241,1.759700,-1.518300,1.327600
sz.002142,2.135600,0.036700,0.550100
sh.601808,0.816600,-3.313700,1.827900
sh.600900,0.888900,-1.982400,-0.280900
sh.600309,1.702300,0.204100,-0.570400
sh.600036,0.513700,-0.198700,0.256000
sz.300433,1.948400,0.309900,3.295600
sz.002601,1.410100,-0.869100,-0.701300
sz.002600,2.441300,-1.283200,2.135600
sz.002352,2.366300,0.502500,0.760000
sz.002241,1.759700,-1.518300,1.327600
sz.002142,2.135600,0.036700,0.550100
