sh.601998,0.775200,-0.769200,0.775200
sh.601988,0.623100,-0.928800,0.625000
sh.601939,2.137400,1.046300,2.810700
sh.601916,0.992600,-0.737100,0.495000
sh.601818,2.770800,1.960800,1.201900
sh.601816,0.179200,-1.431100,0.181500
sh.601618,0.615400,-1.834900,-3.115300
sh.601398,1.378000,-0.194200,1.167300
sh.601328,0.665200,-0.220300,1.545300
sh.601288,0.628900,-0.312500,0.313500
sh.601169,0.826400,0.000000,0.819700
sh.601155,0.730100,2.090900,9.503000
sh.601006,0.605100,-0.150400,0.000000
sh.600919,1.848400,0.181500,1.268100
sh.600048,0.323200,2.835100,0.877200
sh.600028,0.236400,-1.886800,0.240400
sh.600016,0.963400,-0.190800,0.764800
sh.600015,0.972400,0.321000,0.960000
sh.600000,0.506600,1.612900,0.793700
sh.601998,0.775200,-0.769200,0.775200
sh.601988,0.623100,-0.928800,0.625000
sh.601939,2.137400,1.046300,2.810700
sh.601818,2.770800,1.960800,1.201900
sh.601618,0.615400,-1.834900,-3.115300
sh.601398,1.378000,-0.194200,1.167300
sh.601288,0.628900,-0.312500,0.313500
sh.601169,0.826400,0.000000,0.819700
sh.601155,0.730100,2.090900,9.503000
sh.601006,0.605100,-0.150400,0.000000
sh.600028,0.236400,-1.886800,0.240400
sh.600016,0.963400,-0.190800,0.764800
sh.600000,0.506600,1.612900,0.793700
