sh.603345,2.846755,3.003535,-0.400227
sh.601901,-1.288244,2.610112,-1.112880
sh.601800,0.082913,0.911356,-3.119869
sh.601799,-1.174466,2.738547,0.938806
sh.601669,-1.081089,-0.182145,-0.182486
sh.600763,2.612104,3.775984,-1.880618
sh.600690,0.891081,-0.147197,2.997537
sh.600660,-0.455238,-0.266767,-0.840655
sh.600436,2.059281,1.248647,0.947272
sh.600276,-0.950089,0.997568,0.823099
sz.300601,1.213632,-2.250333,-0.991430
sz.300347,1.654318,-1.115929,5.015676
sz.300124,-0.813254,2.368657,-1.928205
sz.300015,0.561273,0.682174,2.309824
sz.000963,0.208330,0.686075,2.622343
