sh.603517,-3.974986,2.558136,1.405902
sh.603260,-4.013960,1.800003,0.625109
sh.601788,-3.088537,1.770538,-0.626306
sh.601009,-4.176906,0.384612,0.383144
sh.600845,-3.452312,4.606062,2.780994
sh.600837,-3.376097,0.419283,-1.530969
sh.600588,-1.229287,-0.432900,2.717391
sz.300454,-0.018940,3.873110,-2.561770
sz.002736,-1.805054,9.852936,-1.606424
sz.002601,-2.190234,2.495204,-0.749069
sz.002555,-2.474231,10.007050,7.623316
sz.002064,-3.853212,5.343516,-0.724637
sz.002001,-1.232664,3.900156,-0.950944
sz.300454,-0.018940,3.873110,-2.561770
sz.300454,-0.018940,3.873110,-2.561770
sh.603517,-3.974986,2.558136,1.405902
sh.601788,-3.088537,1.770538,-0.626306
sh.601009,-4.176906,0.384612,0.383144
sh.600845,-3.452312,4.606062,2.780994
sh.600837,-3.376097,0.419283,-1.530969
sh.600588,-1.229287,-0.432900,2.717391
sz.300454,-0.018940,3.873110,-2.561770
sz.002736,-1.805054,9.852936,-1.606424
sz.002601,-2.190234,2.495204,-0.749069
sz.002555,-2.474231,10.007050,7.623316
sz.002064,-3.853212,5.343516,-0.724637
sz.002001,-1.232664,3.900156,-0.950944
sz.300454,-0.018940,3.873110,-2.561770
