sh.603993,1.443300,-3.252000,-3.991600
sh.601600,1.457700,-3.160900,-0.296700
sh.600763,0.282200,-3.196100,0.192100
sh.600660,2.979000,2.928600,1.283800
sh.600426,2.191600,0.794300,5.595000
sh.600362,0.945600,-2.751800,-3.973500
sz.300529,0.634500,-2.267200,0.315700
sz.300347,0.680400,-4.250400,-1.978100
sh.603993,1.443300,-3.252000,-3.991600
sh.601600,1.457700,-3.160900,-0.296700
sh.600763,0.282200,-3.196100,0.192100
sh.600660,2.979000,2.928600,1.283800
sh.600426,2.191600,0.794300,5.595000
sh.600362,0.945600,-2.751800,-3.973500
sz.300529,0.634500,-2.267200,0.315700
sz.300347,0.680400,-4.250400,-1.978100
sh.603993,1.443300,-3.252000,-3.991600
sh.601600,1.457700,-3.160900,-0.296700
sh.600763,0.282200,-3.196100,0.192100
sh.600660,2.979000,2.928600,1.283800
sh.600426,2.191600,0.794300,5.595000
sh.600362,0.945600,-2.751800,-3.973500
sz.300529,0.634500,-2.267200,0.315700
sz.300347,0.680400,-4.250400,-1.978100
sh.603993,1.443300,-3.252000,-3.991600
sh.601600,1.457700,-3.160900,-0.296700
sh.600763,0.282200,-3.196100,0.192100
sh.600660,2.979000,2.928600,1.283800
sh.600426,2.191600,0.794300,5.595000
sh.600362,0.945600,-2.751800,-3.973500
sz.300529,0.634500,-2.267200,0.315700
sz.300347,0.680400,-4.250400,-1.978100
sh.603993,1.443300,-3.252000,-3.991600
sh.601600,1.457700,-3.160900,-0.296700
sh.600763,0.282200,-3.196100,0.192100
sh.600660,2.979000,2.928600,1.283800
sh.600426,2.191600,0.794300,5.595000
sh.600362,0.945600,-2.751800,-3.973500
sz.300529,0.634500,-2.267200,0.315700
sz.300347,0.680400,-4.250400,-1.978100
