sh.603517,2.870400,-4.662500,-0.698600
sh.601998,1.559500,-0.191900,-0.961500
sh.601939,2.392300,0.155800,-1.399700
sh.601818,2.754800,0.000000,-1.072400
sh.601601,2.911600,0.065000,-1.137500
sh.601169,2.479300,0.403200,-0.803200
sh.601166,2.610300,0.666300,-1.744900
sh.600760,1.305000,0.329500,3.911600
sh.600606,1.821500,1.252200,-0.353400
sh.600600,2.100000,3.330100,4.758300
sh.600438,2.977500,6.558500,-0.066200
sh.600016,2.087000,0.340700,-0.848900
sh.600015,2.336400,-0.152200,-0.762200
sh.600000,2.710500,0.188500,-1.599200
sz.300782,1.619500,9.734100,2.727400
sz.002475,1.318700,2.624700,0.422700
sz.002027,2.597400,1.687800,6.639000
sh.603517,2.870400,-4.662500,-0.698600
sh.601998,1.559500,-0.191900,-0.961500
sh.601939,2.392300,0.155800,-1.399700
sh.601818,2.754800,0.000000,-1.072400
sh.601601,2.911600,0.065000,-1.137500
sh.601169,2.479300,0.403200,-0.803200
sh.601166,2.610300,0.666300,-1.744900
sh.600760,1.305000,0.329500,3.911600
sh.600606,1.821500,1.252200,-0.353400
sh.600600,2.100000,3.330100,4.758300
sh.600438,2.977500,6.558500,-0.066200
sh.600016,2.087000,0.340700,-0.848900
sh.600015,2.336400,-0.152200,-0.762200
sh.600000,2.710500,0.188500,-1.599200
sz.300782,1.619500,9.734100,2.727400
sz.002475,1.318700,2.624700,0.422700
sz.002027,2.597400,1.687800,6.639000
sh.603517,2.870400,-4.662500,-0.698600
sh.601818,2.754800,0.000000,-1.072400
sh.601601,2.911600,0.065000,-1.137500
sh.600760,1.305000,0.329500,3.911600
sh.600600,2.100000,3.330100,4.758300
sh.600016,2.087000,0.340700,-0.848900
sh.600000,2.710500,0.188500,-1.599200
sz.300782,1.619500,9.734100,2.727400
sz.002475,1.318700,2.624700,0.422700
sh.603517,2.870400,-4.662500,-0.698600
sh.601818,2.754800,0.000000,-1.072400
sh.601601,2.911600,0.065000,-1.137500
sh.600760,1.305000,0.329500,3.911600
sh.600600,2.100000,3.330100,4.758300
sh.600016,2.087000,0.340700,-0.848900
sh.600000,2.710500,0.188500,-1.599200
sz.300782,1.619500,9.734100,2.727400
sz.002475,1.318700,2.624700,0.422700
sh.603517,2.870400,-4.662500,-0.698600
sh.601818,2.754800,0.000000,-1.072400
sh.601601,2.911600,0.065000,-1.137500
sh.600760,1.305000,0.329500,3.911600
sh.600600,2.100000,3.330100,4.758300
sh.600016,2.087000,0.340700,-0.848900
sh.600000,2.710500,0.188500,-1.599200
sz.300782,1.619500,9.734100,2.727400
sz.002475,1.318700,2.624700,0.422700
