sh.603195,2.977700,0.241000,0.851000
sh.600741,1.494900,3.252500,3.714700
sz.300408,1.702300,0.304300,1.213600
sz.000039,2.490300,1.063000,2.479300
sh.603195,2.977700,0.241000,0.851000
sh.600741,1.494900,3.252500,3.714700
sz.300408,1.702300,0.304300,1.213600
sz.000039,2.490300,1.063000,2.479300
sh.603195,2.977700,0.241000,0.851000
sh.600741,1.494900,3.252500,3.714700
sz.300408,1.702300,0.304300,1.213600
sz.000039,2.490300,1.063000,2.479300
sh.603195,2.977700,0.241000,0.851000
sh.603195,2.977700,0.241000,0.851000
sh.600741,1.494900,3.252500,3.714700
sz.300408,1.702300,0.304300,1.213600
sz.000039,2.490300,1.063000,2.479300
