sh.601919,2.684572,-0.653599,0.657899
sh.600028,2.099239,-0.934574,0.943391
sh.600025,1.194036,-1.769917,-0.900900
sz.300496,1.164662,1.190946,1.020009
sz.300124,0.840338,0.000000,0.833335
sz.002050,2.805162,-1.032451,1.564829
sz.002032,1.588238,-2.644282,-0.733543
sh.601919,2.684572,-0.653599,0.657899
sh.600025,1.194036,-1.769917,-0.900900
sz.300496,1.164662,1.190946,1.020009
sz.300124,0.840338,0.000000,0.833335
sz.002050,2.805162,-1.032451,1.564829
sh.601919,2.684572,-0.653599,0.657899
sh.600025,1.194036,-1.769917,-0.900900
sz.300496,1.164662,1.190946,1.020009
sz.002050,2.805162,-1.032451,1.564829
sz.002032,1.588238,-2.644282,-0.733543
sh.601919,2.684572,-0.653599,0.657899
sh.600025,1.194036,-1.769917,-0.900900
sz.300496,1.164662,1.190946,1.020009
sz.002050,2.805162,-1.032451,1.564829
sz.002032,1.588238,-2.644282,-0.733543
sh.601919,2.684572,-0.653599,0.657899
sh.600025,1.194036,-1.769917,-0.900900
sz.300496,1.164662,1.190946,1.020009
sz.002050,2.805162,-1.032451,1.564829
sz.002032,1.588238,-2.644282,-0.733543
