sh.601799,2.635700,0.721900,-0.011800
sh.600926,0.000000,1.562500,-1.098900
sh.600703,-0.197600,-1.584200,1.945000
sh.600276,-0.351300,-0.639000,0.776200
sh.600132,2.910600,0.436900,-0.870000
sz.300014,2.330200,3.776700,-1.230900
sz.000876,0.952000,3.861700,-4.626000
sz.000708,0.000000,4.467000,-4.276000
sz.000661,2.849700,-0.470300,1.950700
sz.000596,1.172300,-1.948700,-1.163800
sh.601799,2.635700,0.721900,-0.011800
sh.600926,0.000000,1.562500,-1.098900
sh.600703,-0.197600,-1.584200,1.945000
sh.600276,-0.351300,-0.639000,0.776200
sh.600132,2.910600,0.436900,-0.870000
sz.300014,2.330200,3.776700,-1.230900
sz.000876,0.952000,3.861700,-4.626000
sz.000708,0.000000,4.467000,-4.276000
sz.000661,2.849700,-0.470300,1.950700
