sh.603799,0.374450,3.336173,5.188248
sh.601808,0.903614,2.835822,-1.741653
sh.601288,0.220745,-1.321585,0.669647
sh.600547,2.890176,-2.069783,-2.234293
sz.300059,-0.062541,2.565706,-1.891394
sz.002027,0.066447,-1.195221,-2.620970
sz.000069,2.785783,0.841123,-3.243748
sh.603799,0.374450,3.336173,5.188248
sh.601808,0.903614,2.835822,-1.741653
sh.601288,0.220745,-1.321585,0.669647
sh.600547,2.890176,-2.069783,-2.234293
sz.300059,-0.062541,2.565706,-1.891394
sz.002027,0.066447,-1.195221,-2.620970
sz.000069,2.785783,0.841123,-3.243748
sh.603799,0.374450,3.336173,5.188248
sh.601808,0.903614,2.835822,-1.741653
sh.601288,0.220745,-1.321585,0.669647
sh.600547,2.890176,-2.069783,-2.234293
sz.300059,-0.062541,2.565706,-1.891394
sz.002027,0.066447,-1.195221,-2.620970
sz.000069,2.785783,0.841123,-3.243748
sh.603799,0.374450,3.336173,5.188248
sh.601808,0.903614,2.835822,-1.741653
sh.601288,0.220745,-1.321585,0.669647
sh.600547,2.890176,-2.069783,-2.234293
sz.300059,-0.062541,2.565706,-1.891394
sz.002027,0.066447,-1.195221,-2.620970
sz.000069,2.785783,0.841123,-3.243748
sh.603799,0.374450,3.336173,5.188248
sh.601808,0.903614,2.835822,-1.741653
sh.601288,0.220745,-1.321585,0.669647
sh.600547,2.890176,-2.069783,-2.234293
sz.300059,-0.062541,2.565706,-1.891394
sz.002027,0.066447,-1.195221,-2.620970
sz.000069,2.785783,0.841123,-3.243748
