sh.601901,2.228827,0.000000,-0.290697
sh.601688,2.590677,-0.126266,0.568901
sh.601169,1.551718,1.188458,-0.167789
sh.600036,1.753110,-0.394833,1.693691
sz.300059,2.296299,0.651696,0.000000
sz.002142,1.682696,-0.472813,0.356291
sh.601901,2.228827,0.000000,-0.290697
sh.601688,2.590677,-0.126266,0.568901
sh.601169,1.551718,1.188458,-0.167789
sh.600036,1.753110,-0.394833,1.693691
sz.300059,2.296299,0.651696,0.000000
sz.002142,1.682696,-0.472813,0.356291
sh.601901,2.228827,0.000000,-0.290697
sz.300059,2.296299,0.651696,0.000000
sh.601901,2.228827,0.000000,-0.290697
sz.300059,2.296299,0.651696,0.000000
sh.601901,2.228827,0.000000,-0.290697
sz.300059,2.296299,0.651696,0.000000
