date,code,volume,pctChg
2020-01-15,sz.002475,54516841,4.470500
2020-01-16,sz.002475,70486390,-2.059500
2020-01-17,sz.002475,66854830,-2.102800
2020-01-20,sz.002475,75604781,4.057300
2020-01-21,sz.002475,53139568,1.192700
2020-01-22,sz.002475,69512111,6.981000
2020-01-23,sz.002475,76007749,-4.343200
2020-02-03,sz.002475,118427927,-9.856000
2020-02-04,sz.002475,106587544,9.484000
2020-02-05,sz.002475,95085961,0.112200
2020-02-06,sz.002475,83235175,-0.179300
2020-02-07,sz.002475,109728975,-3.929900
2020-02-10,sz.002475,79636392,1.028500
2020-02-11,sz.002475,107309437,5.275300
2020-02-12,sz.002475,73276297,-0.879100
2020-02-13,sz.002475,64339059,-2.217300
2020-02-14,sz.002475,57153816,0.589600
2020-02-17,sz.002475,84544025,4.057700
2020-02-18,sz.002475,90573726,-0.671600
2020-02-19,sz.002475,91199887,0.501600
2020-02-20,sz.002475,116017144,7.855900
2020-02-21,sz.002475,81722894,1.307800
2020-02-24,sz.002475,77649894,1.291000
2020-02-25,sz.002475,93691461,0.078400
2020-02-26,sz.002475,96056528,-6.720200
2020-02-27,sz.002475,75894737,-1.785300
2020-02-28,sz.002475,166878356,2.224100
2020-03-02,sz.002475,132561082,1.652700
2020-03-03,sz.002475,104822069,-1.008400
2020-03-04,sz.002475,123317275,-4.740100
2020-03-05,sz.002475,100589390,-0.742000
2020-03-06,sz.002475,68579843,0.175900
2020-03-09,sz.002475,102180662,-6.760300
2020-03-10,sz.002475,113804576,6.332400
2020-03-11,sz.002475,73396728,-2.656600
2020-03-12,sz.002475,65160983,-1.683000
2020-03-13,sz.002475,84716252,-0.624600
2020-03-16,sz.002475,140245080,-10.009300
2020-03-17,sz.002475,127680985,-2.586700
2020-03-18,sz.002475,96942397,-0.637300
2020-03-19,sz.002475,122372893,-0.641400
2020-03-20,sz.002475,105939645,2.797200
2020-03-23,sz.002475,131912404,-9.994800
2020-03-24,sz.002475,100100880,2.936000
2020-03-25,sz.002475,138861739,9.997200
2020-03-26,sz.002475,98615643,-4.107800
2020-03-27,sz.002475,91562107,-0.803200
2020-03-30,sz.002475,126031611,3.049900
2020-03-31,sz.002475,67709832,-0.052400
2020-04-01,sz.002475,98749066,2.332300
2020-04-02,sz.002475,108765922,7.503200
2020-04-03,sz.002475,78930066,-1.786600
2020-04-07,sz.002475,82787045,2.255600
2020-04-08,sz.002475,84794442,0.545500
2020-04-09,sz.002475,61736275,-2.712900
2020-04-10,sz.002475,79258572,-3.855500
2020-04-13,sz.002475,49685619,-1.059300
2020-04-14,sz.002475,75402476,5.225600
2020-04-15,sz.002475,73887758,-0.024200
2020-04-16,sz.002475,39944602,0.024200
2020-04-17,sz.002475,83756541,1.962200
2020-04-20,sz.002475,38679295,0.712800
2020-04-21,sz.002475,67074805,-2.335500
2020-04-22,sz.002475,40966083,1.086900
2020-04-23,sz.002475,37481139,-0.955800
2020-04-24,sz.002475,46693133,-0.506600
2020-04-27,sz.002475,43237485,1.770100
2020-04-28,sz.002475,139161756,8.410800
2020-04-29,sz.002475,59243852,1.318700
2020-04-30,sz.002475,77909328,2.624700
2020-05-06,sz.002475,79878962,0.422700
2020-05-07,sz.002475,51445554,-1.347100
2020-05-08,sz.002475,52044469,0.810800
2020-05-11,sz.002475,56251425,-1.291000
2020-05-12,sz.002475,63456064,2.187000
2020-05-13,sz.002475,103951522,3.755800
2020-05-14,sz.002475,57981839,-1.294200
2020-05-15,sz.002475,51771652,-1.188300
2020-05-18,sz.002475,112749400,-5.805500
2020-05-19,sz.002475,65965841,3.147700
2020-05-20,sz.002475,57643845,-1.387100
2020-05-21,sz.002475,46420030,-0.454400
2020-05-22,sz.002475,56359816,-3.152200
2020-05-25,sz.002475,45060246,-0.942800
2020-05-26,sz.002475,61709226,4.237500
2020-05-27,sz.002475,45131366,-3.173900
2020-05-28,sz.002475,43683376,-0.202100
2020-05-29,sz.002475,38620822,0.112500
2020-06-01,sz.002475,94917986,7.685400
2020-06-02,sz.002475,67123040,0.834700
2020-06-03,sz.002475,109109126,4.925500
2020-06-04,sz.002475,55682695,-0.986200
2020-06-05,sz.002475,68688029,3.286800
2020-06-08,sz.002475,75950810,-1.330800
2020-06-09,sz.002475,51437898,0.860000
2020-06-10,sz.002475,86711568,5.852700
2020-06-11,sz.002475,71357492,0.457700
2020-06-12,sz.002475,59273155,-0.674300
2020-06-15,sz.002475,49887257,-2.018300
2020-06-16,sz.002475,54308417,3.501900
2020-06-17,sz.002475,60004699,1.108000
2020-06-18,sz.002475,95637679,6.435100
2020-06-19,sz.002475,72509811,-0.109500
2020-06-22,sz.002475,85677763,3.793900
2020-06-23,sz.002475,85798652,3.634100
2020-06-24,sz.002475,78128416,-0.020400
2020-06-29,sz.002475,70723711,-2.059500
2020-06-30,sz.002475,90667612,6.912300
2020-07-01,sz.002475,77115015,0.681600
2020-07-02,sz.002475,73865749,-0.793000
2020-07-03,sz.002475,105831888,-1.345300
2020-07-06,sz.002475,130107810,4.170000
2020-07-07,sz.002475,122224699,3.775400
2020-07-08,sz.002475,91416204,2.011000
2020-07-09,sz.002475,96464664,0.878100
2020-07-10,sz.002475,76791743,-0.213200
2020-07-13,sz.002475,102229823,6.818600
2020-07-14,sz.002475,114188428,-1.733300
2020-07-15,sz.002475,122434026,-3.714400
2020-07-16,sz.002475,176749212,-6.781800
2020-07-17,sz.002475,127270914,4.232800
2020-07-20,sz.002475,179255498,0.960800
2020-07-21,sz.002475,112000728,0.556700
2020-07-22,sz.002475,121139831,2.339300
2020-07-23,sz.002475,135607608,0.122100
2020-07-24,sz.002475,146459776,-7.459000
2020-07-27,sz.002475,100671960,-0.791000
2020-07-28,sz.002475,128219096,6.207300
2020-07-29,sz.002475,120368284,3.038400
2020-07-30,sz.002475,71732044,-1.821300
2020-07-31,sz.002475,131455104,3.515900
2020-08-03,sz.002475,110737537,1.109400
2020-08-04,sz.002475,105041334,-3.257900
2020-08-05,sz.002475,60440155,-0.226800
2020-08-06,sz.002475,67165768,-1.643900
2020-08-07,sz.002475,132635965,-4.605300
2020-08-10,sz.002475,123881375,-2.274000
2020-08-11,sz.002475,89390553,-0.476800
2020-08-12,sz.002475,102864066,1.954800
2020-08-13,sz.002475,57754254,-1.879700
2020-08-14,sz.002475,74629432,3.065100
2020-08-17,sz.002475,75216700,0.130100
2020-08-18,sz.002475,83963620,-2.134800
2020-08-19,sz.002475,91538567,-4.609300
2020-08-20,sz.002475,84733691,2.028200
2020-08-21,sz.002475,120546669,4.502000
2020-08-24,sz.002475,146049754,7.142900
2020-08-25,sz.002475,113278733,-2.071400
2020-08-26,sz.002475,83287982,-2.292900
2020-08-27,sz.002475,49771426,0.418400
2020-08-28,sz.002475,55451940,1.123200
2020-08-31,sz.002475,56850347,-1.469000
2020-09-01,sz.002475,86396019,3.654500
2020-09-02,sz.002475,94504151,0.561300
2020-09-03,sz.002475,65645180,-3.017600
2020-09-04,sz.002475,54168799,-1.007200
2020-09-07,sz.002475,72918450,-4.996400
2020-09-08,sz.002475,52047514,0.898800
2020-09-09,sz.002475,67027450,-2.103900
2020-09-10,sz.002475,71988166,2.807400
2020-09-11,sz.002475,78470514,5.367200
2020-09-14,sz.002475,83224407,0.464700
2020-09-15,sz.002475,48835418,-1.280900
2020-09-16,sz.002475,56675400,-2.342800
2020-09-17,sz.002475,42830917,-0.941100
2020-09-18,sz.002475,66293843,3.763000
2020-09-21,sz.002475,43633134,-1.597800
2020-09-22,sz.002475,64848361,1.715000
2020-09-23,sz.002475,56213552,1.165900
2020-09-24,sz.002475,62165437,-1.861700
2020-09-25,sz.002475,46554996,-0.271000
2020-09-28,sz.002475,77185084,3.061600
2020-09-29,sz.002475,53891285,0.017600
2020-09-30,sz.002475,46627640,0.404200
2020-10-09,sz.002475,125931074,7.544200
2020-10-12,sz.002475,93095458,0.911500
2020-10-13,sz.002475,67971867,-0.967700
2020-10-14,sz.002475,75333378,-2.605900
2020-10-15,sz.002475,40038070,-0.083600
2020-10-16,sz.002475,55553042,-2.309600
2020-10-19,sz.002475,47861011,0.171300
2020-10-20,sz.002475,42460739,1.282700
2020-10-21,sz.002475,55029394,-2.600500
2020-10-22,sz.002475,30449956,-0.156000
2020-10-23,sz.002475,35178082,-1.458600
2020-10-26,sz.002475,35638829,1.321600
2020-10-27,sz.002475,45759132,0.208700
2020-10-28,sz.002475,93138967,3.158600
2020-10-29,sz.002475,63457133,-1.749700
2020-10-30,sz.002475,113837942,-6.061600
2020-11-02,sz.002475,59980380,2.953000
2020-11-03,sz.002475,40691823,0.655100
2020-11-04,sz.002475,51933161,1.899700
2020-11-05,sz.002475,57031014,0.966700
2020-11-06,sz.002475,56747495,0.957400
2020-11-09,sz.002475,92227890,0.931400
2020-11-10,sz.002475,61293171,-2.500000
2020-11-11,sz.002475,50310012,-2.426400
2020-11-12,sz.002475,29557619,0.617300
2020-11-13,sz.002475,53977346,-2.068400
2020-11-16,sz.002475,153437360,-5.512800
2020-11-17,sz.002475,110630199,1.117600
2020-11-18,sz.002475,60791791,-1.779700
2020-11-19,sz.002475,43239614,-0.743800
2020-11-20,sz.002475,53084164,0.269000
2020-11-23,sz.002475,68202650,-0.958200
2020-11-24,sz.002475,90934747,-1.373800
2020-11-25,sz.002475,55654799,0.215800
2020-11-26,sz.002475,62131552,-1.761900
2020-11-27,sz.002475,64494424,3.626900
2020-11-30,sz.002475,80031986,-0.596200
2020-12-01,sz.002475,62055753,1.915300
2020-12-02,sz.002475,67464338,-2.050100
2020-12-03,sz.002475,47744905,-0.639500
2020-12-04,sz.002475,51323303,1.696900
2020-12-07,sz.002475,52885765,1.208300
2020-12-08,sz.002475,39253994,-0.416900
2020-12-09,sz.002475,79606505,0.951500
2020-12-10,sz.002475,53606400,-2.356300
2020-12-11,sz.002475,64840987,-2.162200
2020-12-14,sz.002475,88291338,-1.716700
2020-12-15,sz.002475,49849790,1.064000
2020-12-16,sz.002475,102414106,3.953100
2020-12-17,sz.002475,50777164,0.114700
2020-12-18,sz.002475,51322554,-1.737000
2020-12-21,sz.002475,65634319,2.797200
2020-12-22,sz.002475,77890615,-0.812500
2020-12-23,sz.002475,127260130,5.677300
2020-12-24,sz.002475,73355092,0.468700
2020-12-25,sz.002475,83964965,1.489300
2020-12-28,sz.002475,66047682,-1.732700
2020-12-29,sz.002475,58070813,-0.143900
2020-12-30,sz.002475,60003682,1.045000
2020-12-31,sz.002475,62149833,0.071300
date,code,volume,pctChg
2020-01-02,sz.002493,6868460,-0.403600
2020-01-03,sz.002493,5004894,0.000000
2020-01-06,sz.002493,8570296,-0.324100
2020-01-07,sz.002493,6535156,-0.731700
2020-01-08,sz.002493,6318822,-2.129400
2020-01-09,sz.002493,4636535,0.585800
2020-01-10,sz.002493,4759701,0.499200
2020-01-13,sz.002493,3423162,-0.165600
2020-01-14,sz.002493,4255355,1.077900
2020-01-15,sz.002493,3955354,-1.640700
2020-01-16,sz.002493,2795475,-0.750600
2020-01-17,sz.002493,3682508,0.840300
2020-01-20,sz.002493,4668025,0.083300
2020-01-21,sz.002493,5442284,1.582000
2020-01-22,sz.002493,6673512,-1.967200
2020-01-23,sz.002493,5603290,-3.846200
2020-02-03,sz.002493,2570300,-10.000000
2020-02-04,sz.002493,16767210,0.000000
2020-02-05,sz.002493,11043737,-0.289900
2020-02-06,sz.002493,8729651,2.713200
2020-02-07,sz.002493,6925332,-1.132100
2020-02-10,sz.002493,6978103,1.622100
2020-02-11,sz.002493,12132416,0.469500
2020-02-12,sz.002493,8680418,0.654200
2020-02-13,sz.002493,15970961,-0.650000
2020-02-14,sz.002493,3832994,-0.934600
2020-02-17,sz.002493,6679065,3.207500
2020-02-18,sz.002493,4619552,-1.188300
2020-02-19,sz.002493,4799994,0.462500
2020-02-20,sz.002493,4747281,0.644600
2020-02-21,sz.002493,5329483,-0.091500
2020-02-24,sz.002493,5566122,-0.915800
2020-02-25,sz.002493,9246813,-1.756000
2020-02-26,sz.002493,7480261,0.752600
2020-02-27,sz.002493,6843318,0.093400
2020-02-28,sz.002493,10260707,-3.451500
2020-03-02,sz.002493,8377180,3.864700
2020-03-03,sz.002493,6501891,0.558100
2020-03-04,sz.002493,12035146,2.775200
2020-03-05,sz.002493,13031371,0.090000
2020-03-06,sz.002493,16880329,4.496400
2020-03-09,sz.002493,23056481,-1.032700
2020-03-10,sz.002493,26569858,-3.478300
2020-03-11,sz.002493,16069788,-1.982000
2020-03-12,sz.002493,5745078,-2.481600
2020-03-13,sz.002493,9790491,0.188500
2020-03-16,sz.002493,8891310,-0.752600
2020-03-17,sz.002493,6559858,-0.284400
2020-03-18,sz.002493,5005168,-0.570300
2020-03-19,sz.002493,6457169,-1.147200
2020-03-20,sz.002493,3741044,1.063800
2020-03-23,sz.002493,6347076,-0.765500
2020-03-24,sz.002493,5064738,1.928600
2020-03-25,sz.002493,4935990,0.662300
2020-03-26,sz.002493,2735082,0.000000
2020-03-27,sz.002493,2319908,-0.282000
2020-03-30,sz.002493,8593548,-1.036800
2020-03-31,sz.002493,12853510,4.285700
2020-04-01,sz.002493,6688983,-3.561600
2020-04-02,sz.002493,4960126,2.272700
2020-04-03,sz.002493,13104590,1.759300
2020-04-07,sz.002493,7532316,0.273000
2020-04-08,sz.002493,4326111,-0.816700
2020-04-09,sz.002493,5823625,0.091500
2020-04-10,sz.002493,7405657,0.548400
2020-04-13,sz.002493,3569826,1.272700
2020-04-14,sz.002493,16860891,1.526000
2020-04-15,sz.002493,20623809,3.713500
2020-04-16,sz.002493,6984092,-1.108300
2020-04-17,sz.002493,18986409,2.672400
2020-04-20,sz.002493,9087610,-1.763200
2020-04-21,sz.002493,6213109,0.085500
2020-04-22,sz.002493,13869541,2.220300
2020-04-23,sz.002493,7853792,-0.334200
2020-04-24,sz.002493,7229968,0.167600
2020-04-27,sz.002493,5954960,-1.087900
2020-04-28,sz.002493,5727089,-0.169200
2020-04-29,sz.002493,10028347,0.847500
2020-04-30,sz.002493,12372337,0.252100
2020-05-06,sz.002493,16763931,2.682300
2020-05-07,sz.002493,9820795,-1.632700
2020-05-08,sz.002493,9713862,-0.497900
2020-05-11,sz.002493,10467164,-1.334400
2020-05-12,sz.002493,5713079,0.169100
2020-05-13,sz.002493,6439167,-0.759500
2020-05-14,sz.002493,6090359,-0.255100
2020-05-15,sz.002493,5564908,-1.193500
2020-05-18,sz.002493,3991783,0.862800
2020-05-19,sz.002493,4040508,0.256600
2020-05-20,sz.002493,3677829,0.426600
2020-05-21,sz.002493,3184659,-0.339900
2020-05-22,sz.002493,4099374,-0.852500
2020-05-25,sz.002493,3570419,0.086000
2020-05-26,sz.002493,4228806,-0.085900
2020-05-27,sz.002493,2871314,0.000000
2020-05-28,sz.002493,7439173,0.347500
2020-05-29,sz.002493,4711221,0.519500
2020-06-01,sz.002493,6290780,0.430700
2020-06-02,sz.002493,5917421,0.000000
2020-06-03,sz.002493,15714837,1.629500
2020-06-04,sz.002493,4651748,-0.421900
2020-06-05,sz.002493,19549050,4.661000
2020-06-08,sz.002493,17526067,1.457500
2020-06-09,sz.002493,16994565,2.394300
2020-06-10,sz.002493,12506587,-0.701500
2020-06-11,sz.002493,13195902,-3.218200
2020-06-12,sz.002493,13263529,-1.622100
2020-06-15,sz.002493,9511755,-2.555700
2020-06-16,sz.002493,9800335,0.000000
2020-06-17,sz.002493,9025887,-0.253800
2020-06-18,sz.002493,10719919,2.120400
2020-06-19,sz.002493,14914540,-0.415300
2020-06-22,sz.002493,8527577,-1.167600
2020-06-23,sz.002493,6359273,0.168800
2020-06-24,sz.002493,7227063,0.926700
2020-06-29,sz.002493,8875054,0.751300
2020-06-30,sz.002493,14173027,1.905600
2020-07-01,sz.002493,28727381,0.000000
2020-07-02,sz.002493,47965468,1.219500
2020-07-03,sz.002493,74911211,6.184700
2020-07-06,sz.002493,80757765,5.597600
2020-07-07,sz.002493,74736535,3.939800
2020-07-08,sz.002493,78004025,5.651300
2020-07-09,sz.002493,57482570,1.435100
2020-07-10,sz.002493,66176189,2.250800
2020-07-13,sz.002493,75932184,3.710700
2020-07-14,sz.002493,68213055,-4.366300
2020-07-15,sz.002493,88605862,-1.585300
2020-07-16,sz.002493,41352589,-3.286100
2020-07-17,sz.002493,59690176,4.663600
2020-07-20,sz.002493,118182149,9.038800
2020-07-21,sz.002493,51881197,-2.977200
2020-07-22,sz.002493,85792740,4.452500
2020-07-23,sz.002493,36789744,-2.016100
2020-07-24,sz.002493,51007690,-4.115200
2020-07-27,sz.002493,33441612,-0.306600
2020-07-28,sz.002493,57934776,-0.246000
2020-07-29,sz.002493,37970707,-0.308300
2020-07-30,sz.002493,41847603,0.185500
2020-07-31,sz.002493,53381578,3.086400
2020-08-03,sz.002493,40787058,2.574900
2020-08-04,sz.002493,83760233,6.129600
2020-08-05,sz.002493,60925679,3.300300
2020-08-06,sz.002493,38990528,-1.224700
2020-08-07,sz.002493,36350816,3.072800
2020-08-10,sz.002493,41303327,-0.575300
2020-08-11,sz.002493,60227754,1.525500
2020-08-12,sz.002493,62763479,-2.849700
2020-08-13,sz.002493,42735291,1.706700
2020-08-14,sz.002493,31260908,1.468300
2020-08-17,sz.002493,50579022,3.876000
2020-08-18,sz.002493,28412385,-0.099500
2020-08-19,sz.002493,56536417,4.830700
2020-08-20,sz.002493,29909092,-2.327800
2020-08-21,sz.002493,24442833,0.583700
2020-08-24,sz.002493,26170097,-0.241800
2020-08-25,sz.002493,26053013,-0.387800
2020-08-26,sz.002493,46545398,-5.060800
2020-08-27,sz.002493,26597387,0.820100
2020-08-28,sz.002493,31716489,1.372600
2020-08-31,sz.002493,35590435,-0.702100
2020-09-01,sz.002493,42323697,0.505100
2020-09-02,sz.002493,34119259,0.251300
2020-09-03,sz.002493,50286681,-1.203000
2020-09-04,sz.002493,43744192,-1.928000
2020-09-07,sz.002493,42274064,-5.328500
2020-09-08,sz.002493,35437150,1.475400
2020-09-09,sz.002493,28755079,-3.823400
2020-09-10,sz.002493,27559688,0.503900
2020-09-11,sz.002493,18828385,0.445700
2020-09-14,sz.002493,30011623,1.941200
2020-09-15,sz.002493,24964021,2.393900
2020-09-16,sz.002493,20009344,0.159400
2020-09-17,sz.002493,21981296,-0.795800
2020-09-18,sz.002493,21804033,1.283400
2020-09-21,sz.002493,26391256,2.692700
2020-09-22,sz.002493,22397815,-3.084800
2020-09-23,sz.002493,16720783,0.371400
2020-09-24,sz.002493,17264154,-2.219900
2020-09-25,sz.002493,21716843,2.918900
2020-09-28,sz.002493,19375838,-1.418100
2020-09-29,sz.002493,18633151,1.811400
2020-09-30,sz.002493,19122524,-1.831500
2020-10-09,sz.002493,22873656,-0.373100
2020-10-12,sz.002493,28443441,1.926200
2020-10-13,sz.002493,19238228,0.105000
2020-10-14,sz.002493,44761954,4.614600
2020-10-15,sz.002493,25982018,-1.052600
2020-10-16,sz.002493,21539203,-2.077000
2020-10-19,sz.002493,48454136,2.483200
2020-10-20,sz.002493,23510366,-1.413400
2020-10-21,sz.002493,17106310,-0.716800
2020-10-22,sz.002493,28985538,-3.042800
2020-10-23,sz.002493,16993326,-2.393600
2020-10-26,sz.002493,23953895,3.378700
2020-10-27,sz.002493,17738356,0.948900
2020-10-28,sz.002493,24102914,1.671000
2020-10-29,sz.002493,25442114,-1.284000
2020-10-30,sz.002493,31019884,-0.832500
2020-11-02,sz.002493,23549087,2.256000
2020-11-03,sz.002493,42795983,5.643900
2020-11-04,sz.002493,40387065,6.556600
2020-11-05,sz.002493,49223092,0.638100
2020-11-06,sz.002493,58713837,4.030800
2020-11-09,sz.002493,42876773,-0.304700
2020-11-10,sz.002493,47470928,1.572100
2020-11-11,sz.002493,50022633,-0.043000
2020-11-12,sz.002493,23183589,2.021500
2020-11-13,sz.002493,25616354,-2.023600
2020-11-16,sz.002493,41650460,4.302900
2020-11-17,sz.002493,25993624,-1.072600
2020-11-18,sz.002493,25198966,-0.125100
2020-11-19,sz.002493,53376841,-0.835100
2020-11-20,sz.002493,67601604,0.042100
2020-11-23,sz.002493,43817626,6.102700
2020-11-24,sz.002493,39283075,3.133700
2020-11-25,sz.002493,50720130,-0.576900
2020-11-26,sz.002493,24155032,-0.193400
2020-11-27,sz.002493,24109183,0.038800
2020-11-30,sz.002493,41762061,-0.348700
2020-12-01,sz.002493,33392049,0.622100
2020-12-02,sz.002493,26149960,0.541000
2020-12-03,sz.002493,27733080,-2.997700
2020-12-04,sz.002493,18080094,1.228200
2020-12-07,sz.002493,15883046,0.195700
2020-12-08,sz.002493,20828860,1.484400
2020-12-09,sz.002493,19201170,-1.462700
2020-12-10,sz.002493,21312752,-1.250000
2020-12-11,sz.002493,36096502,3.006300
2020-12-14,sz.002493,34968482,-1.996900
2020-12-15,sz.002493,33765134,-1.920100
2020-12-16,sz.002493,34535484,-1.678000
2020-12-17,sz.002493,32221044,0.365700
2020-12-18,sz.002493,21090240,-2.550600
2020-12-21,sz.002493,35027249,3.863700
2020-12-22,sz.002493,25546349,-3.400000
2020-12-23,sz.002493,25180966,1.242200
2020-12-24,sz.002493,37496124,7.852800
2020-12-25,sz.002493,33231731,3.337100
2020-12-28,sz.002493,28108504,-2.311900
2020-12-29,sz.002493,20580673,0.676200
2020-12-30,sz.002493,27787810,2.126900
2020-12-31,sz.002493,27739824,0.876900
date,code,volume,pctChg
2020-01-02,sz.002508,8661729,2.100000
2020-01-03,sz.002508,4503208,-0.086900
2020-01-06,sz.002508,11262875,-3.566300
2020-01-07,sz.002508,9665300,0.420900
2020-01-08,sz.002508,6396880,-1.766500
2020-01-09,sz.002508,6187431,1.584900
2020-01-10,sz.002508,6452683,0.510000
2020-01-13,sz.002508,6485857,2.567200
2020-01-14,sz.002508,6143842,1.367900
2020-01-15,sz.002508,6800453,-0.143600
2020-01-16,sz.002508,6300147,-0.661300
2020-01-17,sz.002508,7593665,3.704800
2020-01-20,sz.002508,7518568,0.474500
2020-01-21,sz.002508,7120557,-0.833300
2020-01-22,sz.002508,6808998,-1.148500
2020-01-23,sz.002508,13097096,-6.999200
2020-02-03,sz.002508,8337805,-9.993900
2020-02-04,sz.002508,18547847,2.945200
2020-02-05,sz.002508,9368224,0.953600
2020-02-06,sz.002508,9942902,0.488600
2020-02-07,sz.002508,6736499,-1.393800
2020-02-10,sz.002508,10533617,3.122900
2020-02-11,sz.002508,11180950,1.976400
2020-02-12,sz.002508,7352155,0.312600
2020-02-13,sz.002508,9372737,3.365500
2020-02-14,sz.002508,6863717,2.291200
2020-02-17,sz.002508,7786929,1.120000
2020-02-18,sz.002508,13016471,-3.497500
2020-02-19,sz.002508,8152510,-1.781900
2020-02-20,sz.002508,8867399,1.783500
2020-02-21,sz.002508,8737877,-1.571000
2020-02-24,sz.002508,8853444,-0.982200
2020-02-25,sz.002508,8327740,-1.983900
2020-02-26,sz.002508,12256143,1.106900
2020-02-27,sz.002508,8753180,1.094800
2020-02-28,sz.002508,9942253,-4.022300
2020-03-02,sz.002508,11837712,4.448700
2020-03-03,sz.002508,9295614,-1.543200
2020-03-04,sz.002508,6159148,1.442000
2020-03-05,sz.002508,14437768,3.646500
2020-03-06,sz.002508,10878445,-3.876000
2020-03-09,sz.002508,9963588,-4.590600
2020-03-10,sz.002508,7515097,1.723000
2020-03-11,sz.002508,9458808,-3.164000
2020-03-12,sz.002508,7612476,-2.112200
2020-03-13,sz.002508,9289562,-4.248100
2020-03-16,sz.002508,9945321,-5.633800
2020-03-17,sz.002508,9320015,-1.791000
2020-03-18,sz.002508,7328812,-1.975700
2020-03-19,sz.002508,9865548,-1.744200
2020-03-20,sz.002508,8482403,4.142000
2020-03-23,sz.002508,9495144,-6.931800
2020-03-24,sz.002508,8589984,2.157100
2020-03-25,sz.002508,15225718,5.577700
2020-03-26,sz.002508,10801920,1.320800
2020-03-27,sz.002508,10574302,2.532600
2020-03-30,sz.002508,11692913,2.796900
2020-03-31,sz.002508,6971441,0.494700
2020-04-01,sz.002508,7754512,-1.265800
2020-04-02,sz.002508,9184603,0.747900
2020-04-03,sz.002508,5876681,-0.459500
2020-04-07,sz.002508,8645153,0.603700
2020-04-08,sz.002508,6488629,-1.164800
2020-04-09,sz.002508,4141262,-0.571400
2020-04-10,sz.002508,8628627,1.903700
2020-04-13,sz.002508,9947928,4.159300
2020-04-14,sz.002508,7851711,1.489000
2020-04-15,sz.002508,8495576,-3.434500
2020-04-16,sz.002508,5145980,1.035900
2020-04-17,sz.002508,8349718,3.349300
2020-04-20,sz.002508,10589587,5.654800
2020-04-21,sz.002508,6714741,-1.909200
2020-04-22,sz.002508,7559642,-0.606300
2020-04-23,sz.002508,6169677,2.215100
2020-04-24,sz.002508,6033696,-0.973600
2020-04-27,sz.002508,5670555,0.222000
2020-04-28,sz.002508,8304315,1.898700
2020-04-29,sz.002508,5200520,0.310600
2020-04-30,sz.002508,4604668,-1.300300
2020-05-06,sz.002508,6937506,2.007500
2020-05-07,sz.002508,4908990,-2.521500
2020-05-08,sz.002508,7171345,2.807600
2020-05-11,sz.002508,14063592,-1.963800
2020-05-12,sz.002508,7168497,1.721400
2020-05-13,sz.002508,4277190,0.061500
2020-05-14,sz.002508,5054464,-1.937300
2020-05-15,sz.002508,8290043,-1.850100
2020-05-18,sz.002508,5023198,-0.255600
2020-05-19,sz.002508,4940230,-0.480500
2020-05-20,sz.002508,9021585,-0.869000
2020-05-21,sz.002508,4835278,-0.974000
2020-05-22,sz.002508,8014450,-1.868900
2020-05-25,sz.002508,6782325,0.233900
2020-05-26,sz.002508,10000785,3.566700
2020-05-27,sz.002508,22607676,10.009700
2020-05-28,sz.002508,19586241,0.907000
2020-05-29,sz.002508,15539693,-1.333700
2020-06-01,sz.002508,16542542,2.445600
2020-06-02,sz.002508,14644586,0.116500
2020-06-03,sz.002508,12489683,-2.355300
2020-06-04,sz.002508,7754912,0.923200
2020-06-05,sz.002508,7430599,0.265600
2020-06-08,sz.002508,8613371,0.353100
2020-06-09,sz.002508,6327296,0.909100
2020-06-10,sz.002508,8741760,0.842800
2020-06-11,sz.002508,9614683,-3.631100
2020-06-12,sz.002508,10195262,2.123200
2020-06-15,sz.002508,12508323,-5.475800
2020-06-16,sz.002508,9730491,0.929400
2020-06-17,sz.002508,6895703,-1.411900
2020-06-18,sz.002508,5030720,0.000000
2020-06-19,sz.002508,9214380,0.404700
2020-06-22,sz.002508,10774489,-1.395400
2020-06-23,sz.002508,10455096,0.188700
2020-06-24,sz.002508,11991057,-0.282500
2020-06-29,sz.002508,21647098,-3.808600
2020-06-30,sz.002508,10716052,1.799700
2020-07-01,sz.002508,13653979,2.989400
2020-07-02,sz.002508,16655661,1.123600
2020-07-03,sz.002508,19601315,2.746900
2020-07-06,sz.002508,24906180,7.660000
2020-07-07,sz.002508,19527501,1.618300
2020-07-08,sz.002508,16299287,0.302000
2020-07-09,sz.002508,12762700,-0.958100
2020-07-10,sz.002508,15078835,-3.261500
2020-07-13,sz.002508,15601879,1.914300
2020-07-14,sz.002508,16226473,1.766200
2020-07-15,sz.002508,16677741,-1.074400
2020-07-16,sz.002508,17735395,-4.288500
2020-07-17,sz.002508,11563064,2.269400
2020-07-20,sz.002508,16917955,4.836400
2020-07-21,sz.002508,20177398,3.663500
2020-07-22,sz.002508,12829383,-0.680600
2020-07-23,sz.002508,10860433,-0.790700
2020-07-24,sz.002508,16369554,-5.871400
2020-07-27,sz.002508,9194946,0.733800
2020-07-28,sz.002508,9740869,-1.429000
2020-07-29,sz.002508,16752949,9.266600
2020-07-30,sz.002508,10420880,-0.442200
2020-07-31,sz.002508,12870921,0.156800
2020-08-03,sz.002508,12669370,1.695800
2020-08-04,sz.002508,11385508,-2.898900
2020-08-05,sz.002508,13969165,3.725200
2020-08-06,sz.002508,9166683,-1.681100
