date,code,volume,pctChg,close,high,amount,turn
2017-06-01,sh.601939,57503511,0.627943,6.4100,6.4300,366263264.0000,0.599391
2017-06-02,sh.601939,77859772,-0.936037,6.3500,6.4600,497077056.0000,0.811575
2017-06-05,sh.601939,192729878,-3.149603,6.1500,6.3500,1192801136.0000,2.008930
2017-06-06,sh.601939,83785991,0.325203,6.1700,6.1800,514830192.0000,0.873348
2017-06-07,sh.601939,92100848,0.162071,6.1800,6.2600,571935184.0000,0.960018
2017-06-08,sh.601939,74792503,0.000000,6.1800,6.2200,461427392.0000,0.779604
2017-06-09,sh.601939,147841410,0.485440,6.2100,6.3000,921714112.0000,1.541033
2017-06-12,sh.601939,96629483,0.483088,6.2400,6.3000,604246416.0000,1.007223
2017-06-13,sh.601939,46252073,0.480773,6.2700,6.2800,289117744.0000,0.482111
2017-06-14,sh.601939,62066349,-0.318979,6.2500,6.2800,386469504.0000,0.646952
2017-06-15,sh.601939,61636044,-1.440002,6.1600,6.2400,381432128.0000,0.642467
2017-06-16,sh.601939,68010182,-0.649350,6.1200,6.1800,417126208.0000,0.708908
2017-06-19,sh.601939,88064211,0.163402,6.1300,6.1900,540556944.0000,0.917942
2017-06-20,sh.601939,48954437,0.652528,6.1700,6.1900,301397936.0000,0.510279
2017-06-21,sh.601939,39904923,0.324149,6.1900,6.2000,246438343.0000,0.415951
2017-06-22,sh.601939,155174214,1.292406,6.2700,6.3400,975858016.0000,1.617467
2017-06-23,sh.601939,79015551,0.797451,6.3200,6.3400,498300752.0000,0.823623
2017-06-26,sh.601939,181655715,-0.158231,6.3100,6.4500,1161768480.0000,1.893498
2017-06-27,sh.601939,90783288,0.792396,6.3600,6.3800,573903968.0000,0.946284
2017-06-28,sh.601939,102707368,0.628930,6.4000,6.4400,658473552.0000,1.070576
2017-06-29,sh.601939,91040280,0.624999,6.4400,6.4500,585142224.0000,0.948963
2017-06-30,sh.601939,93221208,-0.162334,6.1500,6.1900,571550848.0000,0.971696
2017-07-03,sh.601939,71036693,-0.162605,6.1400,6.1700,435630688.0000,0.740455
2017-07-04,sh.601939,101724828,-0.488595,6.1100,6.1500,618898752.0000,1.060334
2017-07-05,sh.601939,94426795,-0.327332,6.0900,6.1000,573358448.0000,0.984263
2017-07-06,sh.601939,97696093,0.000000,6.0900,6.1000,593594000.0000,1.018340
2017-07-07,sh.601939,77136948,0.328407,6.1100,6.1200,469362544.0000,0.804041
2017-07-10,sh.601939,58024215,-0.491002,6.0800,6.1100,353211632.0000,0.604818
2017-07-11,sh.601939,147590971,1.973682,6.2000,6.2300,909551024.0000,1.538422
2017-07-12,sh.601939,113159916,1.129035,6.2700,6.3500,710667488.0000,1.179528
2017-07-13,sh.601939,105748584,0.478472,6.3000,6.3500,667378480.0000,1.102276
2017-07-14,sh.601939,73939790,0.317460,6.3200,6.3400,466551792.0000,0.770715
2017-07-17,sh.601939,227322254,3.164554,6.5200,6.5300,1460350928.0000,2.369506
2017-07-18,sh.601939,134249511,-1.687119,6.4100,6.5200,862962016.0000,1.399357
2017-07-19,sh.601939,145436001,0.468022,6.4400,6.5200,938590816.0000,1.515960
2017-07-20,sh.601939,78960093,0.621117,6.4800,6.4900,509693360.0000,0.823045
2017-07-21,sh.601939,66447622,-0.462966,6.4500,6.4800,428112160.0000,0.692620
2017-07-24,sh.601939,99735131,0.310077,6.4700,6.5500,649187568.0000,1.039594
2017-07-25,sh.601939,154943411,2.936632,6.6600,6.7000,1025866736.0000,1.615061
2017-07-26,sh.601939,164346551,1.501507,6.7600,6.8700,1111916672.0000,1.713075
2017-07-27,sh.601939,98030034,-0.887580,6.7000,6.7700,658202080.0000,1.021821
2017-07-28,sh.601939,116361457,1.641793,6.8100,6.8200,784894224.0000,1.212900
2017-07-31,sh.601939,71341437,-1.027903,6.7400,6.8500,484158496.0000,0.743631
2017-08-01,sh.601939,80796666,0.890214,6.8000,6.8400,549003584.0000,0.842188
2017-08-02,sh.601939,95767566,1.323525,6.8900,6.9500,658924928.0000,0.998238
2017-08-03,sh.601939,121573483,-0.435410,6.8600,7.0200,841141632.0000,1.267228
2017-08-04,sh.601939,64062752,0.000000,6.8600,6.9200,440408112.0000,0.667762
2017-08-07,sh.601939,66966506,-0.291545,6.8400,6.9000,456354688.0000,0.698029
2017-08-08,sh.601939,56241999,0.584795,6.8800,6.8900,383880512.0000,0.586241
2017-08-09,sh.601939,75945708,-2.616283,6.7000,6.8700,513514624.0000,0.791624
2017-08-10,sh.601939,120469044,-0.597014,6.6600,6.7300,800358448.0000,1.255715
2017-08-11,sh.601939,165985986,-0.750746,6.6100,6.6600,1089690544.0000,1.730164
2017-08-14,sh.601939,81000405,0.000000,6.6100,6.6200,531711504.0000,0.844312
2017-08-15,sh.601939,131753349,3.025716,6.8100,6.8800,895728672.0000,1.373338
2017-08-16,sh.601939,80476238,-0.734210,6.7600,6.8100,543778704.0000,0.838848
2017-08-17,sh.601939,48875314,0.000000,6.7600,6.7700,329003872.0000,0.509454
2017-08-18,sh.601939,79356893,-0.443790,6.7300,6.7800,532429424.0000,0.827181
2017-08-21,sh.601939,57213586,0.445768,6.7600,6.7800,384629056.0000,0.596369
2017-08-22,sh.601939,35916474,0.295858,6.7800,6.7900,243089218.0000,0.374377
2017-08-23,sh.601939,94911314,1.769910,6.9000,6.9100,650487856.0000,0.989313
2017-08-24,sh.601939,91815085,0.724634,6.9500,7.0500,640827520.0000,0.957039
2017-08-25,sh.601939,168738538,2.446044,7.1200,7.1500,1195764560.0000,1.758855
2017-08-28,sh.601939,122298392,-0.702243,7.0700,7.2500,872609248.0000,1.274784
2017-08-29,sh.601939,72719623,0.565770,7.1100,7.1400,514309072.0000,0.757997
2017-08-30,sh.601939,88084668,-1.125175,7.0300,7.1600,622221952.0000,0.918155
2017-08-31,sh.601939,191242417,-0.568996,6.9900,7.0200,1324294688.0000,1.993425
2017-09-01,sh.601939,116079293,-2.002859,6.8500,7.0200,804701136.0000,1.209959
2017-09-04,sh.601939,123184738,0.437959,6.8800,6.9300,845227424.0000,1.284023
2017-09-05,sh.601939,98073829,2.616277,7.0600,7.0700,687823264.0000,1.022278
2017-09-06,sh.601939,47455229,-0.566572,7.0200,7.0800,333990928.0000,0.494652
2017-09-07,sh.601939,31125379,-0.142447,7.0100,7.0600,218493656.0000,0.324437
2017-09-08,sh.601939,53729847,0.000000,7.0100,7.1000,378634816.0000,0.560056
2017-09-11,sh.601939,59833845,-0.427963,6.9800,7.0900,420118320.0000,0.623681
2017-09-12,sh.601939,66044986,0.000000,6.9800,7.0000,457933000.0000,0.688423
2017-09-13,sh.601939,63226804,-0.286533,6.9600,7.0000,441125778.0000,0.659048
2017-09-14,sh.601939,77634327,-1.724136,6.8400,6.9800,535378613.0000,0.809226
2017-09-15,sh.601939,66276539,-0.292397,6.8200,6.8600,451362232.0000,0.690837
2017-09-18,sh.601939,87321584,-1.319650,6.7300,6.8600,592114036.0000,0.910201
2017-09-19,sh.601939,71887296,0.742945,6.7800,6.8100,485609969.0000,0.749321
2017-09-20,sh.601939,52005040,0.147489,6.7900,6.8400,354108693.0000,0.542077
2017-09-21,sh.601939,84666632,2.209132,6.9400,6.9600,584147300.0000,0.882527
2017-09-22,sh.601939,82740326,0.864552,7.0000,7.0700,578915001.0000,0.862448
2017-09-25,sh.601939,107597013,1.285716,7.0900,7.1000,757280307.0000,1.121543
2017-09-26,sh.601939,45312797,-0.564174,7.0500,7.1000,320090378.0000,0.472320
2017-09-27,sh.601939,56342676,-1.276598,6.9600,7.0500,393028328.0000,0.587291
2017-09-28,sh.601939,59849839,0.287356,6.9800,7.0000,414882805.0000,0.623848
2017-09-29,sh.601939,38255081,-0.143270,6.9700,7.0100,266570750.0000,0.398754
2017-10-09,sh.601939,125540535,0.717363,7.0200,7.2700,893299396.0000,1.308578
2017-10-10,sh.601939,48482991,0.712253,7.0700,7.0800,341499910.0000,0.505365
2017-10-11,sh.601939,54482878,0.424324,7.1000,7.1500,386529444.0000,0.567905
2017-10-12,sh.601939,62969133,-0.422532,7.0700,7.1600,447728627.0000,0.656362
2017-10-13,sh.601939,64711208,-0.565770,7.0300,7.1100,458236278.0000,0.674521
2017-10-16,sh.601939,79365335,1.422474,7.1300,7.1500,561915202.0000,0.827269
2017-10-17,sh.601939,39442385,-0.701265,7.0800,7.1500,280519228.0000,0.411130
2017-10-18,sh.601939,109125285,2.259885,7.2400,7.2600,781189444.0000,1.137473
2017-10-19,sh.601939,81145247,0.690610,7.2900,7.2900,588746020.0000,0.845822
2017-10-20,sh.601939,30962206,-1.234570,7.2000,7.2700,223602723.0000,0.322736
2017-10-23,sh.601939,43363455,-1.111110,7.1200,7.2300,310593181.0000,0.452001
2017-10-24,sh.601939,40144036,0.561797,7.1600,7.2000,287087621.0000,0.418443
2017-10-25,sh.601939,44085612,-0.837988,7.1000,7.1600,313256519.0000,0.459529
2017-10-26,sh.601939,100482307,-1.408449,7.0000,7.0900,702942553.0000,1.047383
2017-10-27,sh.601939,124511823,1.999998,7.1400,7.2300,890240984.0000,1.297856
2017-10-30,sh.601939,117901641,1.540618,7.2500,7.2700,852493716.0000,1.228954
2017-10-31,sh.601939,53846020,-1.241381,7.1600,7.2400,386752720.0000,0.561267
2017-11-01,sh.601939,136460564,-1.396647,7.0600,7.1900,964063017.0000,1.422404
2017-11-02,sh.601939,64544712,0.141646,7.0700,7.0800,453071540.0000,0.672785
2017-11-03,sh.601939,107653741,-0.565770,7.0300,7.0500,752742992.0000,1.122134
2017-11-06,sh.601939,92131001,-1.137986,6.9500,7.0100,639510392.0000,0.960332
2017-11-07,sh.601939,83353515,0.719427,7.0000,7.0400,580634572.0000,0.868840
2017-11-08,sh.601939,63452741,0.142860,7.0100,7.0500,445161152.0000,0.661403
2017-11-09,sh.601939,48312025,-0.998576,6.9400,7.0300,335907432.0000,0.503583
2017-11-10,sh.601939,157628563,-2.017289,6.8000,6.9300,1076129097.0000,1.643050
2017-11-13,sh.601939,189532880,0.588235,6.8400,6.9100,1294547286.0000,1.975606
2017-11-14,sh.601939,113817476,0.000000,6.8400,6.8700,779270449.0000,1.186383
2017-11-15,sh.601939,47821266,0.000000,6.8400,6.8600,326611203.0000,0.498468
