date,code,volume,pctChg,close
2017-06-01,sh.600023,49263119,1.223779,5.7900
2017-06-02,sh.600023,16501753,-0.345423,5.7700
2017-06-05,sh.600023,14723027,-0.519934,5.7400
2017-06-06,sh.600023,17032632,-0.696863,5.7000
2017-06-07,sh.600023,39915876,0.175443,5.7100
2017-06-08,sh.600023,13477403,-0.525398,5.6800
2017-06-09,sh.600023,15511429,0.176060,5.6900
2017-06-12,sh.600023,16197864,0.527236,5.7200
2017-06-13,sh.600023,11412376,0.000000,5.7200
2017-06-14,sh.600023,25244570,0.524479,5.7500
2017-06-15,sh.600023,25622991,-1.268119,5.4500
2017-06-16,sh.600023,12223063,-0.550454,5.4200
2017-06-19,sh.600023,8497706,0.369003,5.4400
2017-06-20,sh.600023,8890546,-0.551474,5.4100
2017-06-21,sh.600023,10957231,0.554532,5.4400
2017-06-22,sh.600023,20809193,0.367647,5.4600
2017-06-23,sh.600023,18341102,0.366300,5.4800
2017-06-26,sh.600023,14416447,0.182477,5.4900
2017-06-27,sh.600023,16925434,-0.728597,5.4500
2017-06-28,sh.600023,19718001,-0.550454,5.4200
2017-06-29,sh.600023,9748089,0.184497,5.4300
2017-06-30,sh.600023,18098708,0.552490,5.4600
2017-07-03,sh.600023,14013587,-0.366300,5.4400
2017-07-04,sh.600023,13594416,-0.367647,5.4200
2017-07-05,sh.600023,14307161,0.184497,5.4300
2017-07-06,sh.600023,16376242,0.000000,5.4300
2017-07-07,sh.600023,15118280,0.184166,5.4400
2017-07-10,sh.600023,12595485,-0.367647,5.4200
2017-07-11,sh.600023,20362556,0.553501,5.4500
2017-07-12,sh.600023,14888058,-0.550454,5.4200
2017-07-13,sh.600023,9532585,0.184497,5.4300
2017-07-14,sh.600023,21223864,0.552490,5.4600
2017-07-17,sh.600023,34649386,0.000000,5.4600
2017-07-18,sh.600023,15407815,-0.366300,5.4400
2017-07-19,sh.600023,28807166,1.470587,5.5200
2017-07-20,sh.600023,43990255,1.086956,5.5800
2017-07-21,sh.600023,22758687,-0.537630,5.5500
2017-07-24,sh.600023,19454902,0.180176,5.5600
2017-07-25,sh.600023,16365111,-0.179852,5.5500
2017-07-26,sh.600023,13746089,0.000000,5.5500
2017-07-27,sh.600023,20509590,-0.180184,5.5400
2017-07-28,sh.600023,16431143,-0.180501,5.5300
2017-07-31,sh.600023,16394378,0.180827,5.5400
2017-08-01,sh.600023,14481753,0.000000,5.5400
