date,code,volume,pctChg,close,high,amount,turn
2017-06-01,sz.000425,52919878,0.593478,3.3900,3.4300,179829483.0000,0.756694
2017-06-02,sz.000425,41874279,0.589970,3.4100,3.4100,141587970.0000,0.598754
2017-06-05,sz.000425,35705478,0.000000,3.4100,3.4400,122064701.0000,0.510548
2017-06-06,sz.000425,34827862,1.173019,3.4500,3.4500,119195955.0000,0.497999
2017-06-07,sz.000425,45078272,1.162790,3.4800,3.4900,156208153.0000,0.644568
2017-06-08,sz.000425,35032580,-0.287356,3.4700,3.4900,121566195.0000,0.500926
2017-06-09,sz.000425,72974632,2.017289,3.5400,3.5500,256505407.0000,1.043454
2017-06-12,sz.000425,41541925,-0.564971,3.5200,3.5600,146249732.0000,0.594002
2017-06-13,sz.000425,35992393,0.284091,3.5300,3.5500,127263203.0000,0.514650
2017-06-14,sz.000425,66602708,1.699715,3.5900,3.6300,239484836.0000,0.952343
2017-06-15,sz.000425,39332413,0.278551,3.6000,3.6200,141205657.0000,0.562409
2017-06-16,sz.000425,40479657,-1.111110,3.5600,3.6200,144723834.0000,0.578813
2017-06-19,sz.000425,44197978,0.000000,3.5600,3.5800,157246464.0000,0.631981
2017-06-20,sz.000425,28224831,0.000000,3.5600,3.5800,100584947.0000,0.403583
2017-06-21,sz.000425,40470890,-0.280899,3.5500,3.5900,143876743.0000,0.578687
2017-06-22,sz.000425,80808844,0.845070,3.5800,3.6300,290900112.0000,1.155474
2017-06-23,sz.000425,52217199,-0.837988,3.5500,3.5800,184886538.0000,0.746646
2017-06-26,sz.000425,124674918,4.507045,3.7100,3.7800,460043200.0000,1.782709
2017-06-27,sz.000425,59460189,0.269541,3.7200,3.7200,219520485.0000,0.850213
2017-06-28,sz.000425,47618740,-1.344085,3.6700,3.7200,175495887.0000,0.680894
2017-06-29,sz.000425,69154220,2.179834,3.7500,3.7600,258328133.0000,0.988826
2017-06-30,sz.000425,52770154,0.000000,3.7500,3.8000,198000048.0000,0.754553
2017-07-03,sz.000425,62687469,1.333332,3.8000,3.8200,236524970.0000,0.896359
2017-07-04,sz.000425,76343412,0.000000,3.8000,3.8700,292091408.0000,1.091624
2017-07-05,sz.000425,57913881,0.526315,3.8200,3.8500,221123922.0000,0.828102
2017-07-06,sz.000425,76370370,-1.047119,3.7800,3.8300,288484768.0000,1.092009
2017-07-07,sz.000425,77797697,1.851850,3.8500,3.8500,297748000.0000,1.112418
2017-07-10,sz.000425,125750264,2.597406,3.9500,3.9800,494145232.0000,1.798085
2017-07-11,sz.000425,60065523,-1.265822,3.9000,3.9500,235235947.0000,0.858868
2017-07-12,sz.000425,81414681,-0.512820,3.8800,3.9300,314869392.0000,1.164137
2017-07-13,sz.000425,60409695,0.257732,3.8900,3.9300,235710149.0000,0.863790
2017-07-14,sz.000425,60826523,1.028277,3.9300,3.9300,236722933.0000,0.869750
2017-07-17,sz.000425,110534385,-3.307891,3.8000,3.9300,423783328.0000,1.580515
2017-07-18,sz.000425,65025034,0.789473,3.8300,3.8300,246401844.0000,0.929784
2017-07-19,sz.000425,129682146,3.916452,3.9800,3.9800,509180384.0000,1.854307
2017-07-20,sz.000425,95193019,-0.753768,3.9500,4.0200,377806816.0000,1.361151
2017-07-21,sz.000425,74734057,0.506329,3.9700,4.0000,296813888.0000,1.068612
2017-07-24,sz.000425,112058134,1.511340,4.0300,4.0600,451253360.0000,1.602303
2017-07-25,sz.000425,63144213,-0.992561,3.9900,4.0300,252040409.0000,0.902890
