date,code,volume,pctChg,close,high,amount,turn
2017-06-01,sz.000625,16473904,-0.071068,14.0600,14.2000,232339900.0000,0.438033
2017-06-02,sz.000625,16565201,0.853484,14.1800,14.1800,233743199.0000,0.440461
2017-06-05,sz.000625,20742406,0.634698,14.2700,14.3000,295176336.0000,0.551530
2017-06-06,sz.000625,17622058,-0.140157,14.2500,14.2900,250716587.0000,0.468562
2017-06-07,sz.000625,25232119,1.102135,13.7600,13.7800,345850304.0000,0.670910
2017-06-08,sz.000625,22928876,1.453487,13.9600,14.0100,318674816.0000,0.609668
2017-06-09,sz.000625,30722538,0.787963,14.0700,14.2700,434490608.0000,0.816897
2017-06-12,sz.000625,30908000,1.421470,14.2700,14.3400,440141712.0000,0.821829
2017-06-13,sz.000625,31124874,0.560616,14.3500,14.5300,446225552.0000,0.827595
2017-06-14,sz.000625,23612476,-1.811848,14.0900,14.3500,334660080.0000,0.627844
2017-06-15,sz.000625,19817375,-0.780700,13.9800,14.1500,277231760.0000,0.526934
2017-06-16,sz.000625,20763585,-1.502139,13.7700,14.0200,287959360.0000,0.552094
2017-06-19,sz.000625,15717514,1.089322,13.9200,13.9600,218365392.0000,0.417921
2017-06-20,sz.000625,12581258,0.431031,13.9800,14.0300,175799945.0000,0.334530
2017-06-21,sz.000625,21105766,1.216024,14.1500,14.1600,297106960.0000,0.561192
2017-06-22,sz.000625,40533680,0.494704,14.2200,14.4600,580818416.0000,1.077771
2017-06-23,sz.000625,27978954,-0.070325,14.2100,14.2600,395074672.0000,0.743947
2017-06-26,sz.000625,56554164,2.392682,14.5500,14.6000,818464160.0000,1.503748
2017-06-27,sz.000625,25779811,-0.412374,14.4900,14.6300,373622784.0000,0.685473
2017-06-28,sz.000625,23100601,-0.414075,14.4300,14.5800,334378672.0000,0.614234
2017-06-29,sz.000625,24768658,-0.277200,14.3900,14.4800,355662064.0000,0.658587
2017-06-30,sz.000625,15268435,0.208476,14.4200,14.4600,219833349.0000,0.405980
2017-07-03,sz.000625,19632552,-0.762827,14.3100,14.4300,281320848.0000,0.522020
2017-07-04,sz.000625,22403904,-1.048222,14.1600,14.3600,318734032.0000,0.595709
2017-07-05,sz.000625,23032840,0.847457,14.2800,14.3100,326985840.0000,0.612432
2017-07-06,sz.000625,26978242,-0.210082,14.2500,14.3500,384725664.0000,0.717338
2017-07-07,sz.000625,28178874,-0.631580,14.1600,14.3000,398521168.0000,0.749263
2017-07-10,sz.000625,14629464,-0.282486,14.1200,14.1600,206535491.0000,0.388990
2017-07-11,sz.000625,27924044,0.212463,14.1500,14.2500,396147360.0000,0.742487
2017-07-12,sz.000625,32627857,-0.918722,14.0200,14.2100,458693424.0000,0.867559
2017-07-13,sz.000625,22487513,0.071321,14.0300,14.0700,315364176.0000,0.597932
2017-07-14,sz.000625,20583031,0.855309,14.1500,14.1600,289891264.0000,0.547293
2017-07-17,sz.000625,48918049,0.000000,14.1500,14.3600,693911152.0000,1.300707
2017-07-18,sz.000625,44140921,1.837458,14.4100,14.4400,631276944.0000,1.173686
2017-07-19,sz.000625,57873387,1.804304,14.6700,14.6900,839669312.0000,1.538825
2017-07-20,sz.000625,35932448,-0.477162,14.6000,14.6900,523568160.0000,0.955426
2017-07-21,sz.000625,63688251,2.397256,14.9500,15.0500,946603920.0000,1.693440
2017-07-24,sz.000625,65242039,-0.200667,14.9200,15.3500,981624176.0000,1.734754
2017-07-25,sz.000625,38979847,-1.943699,14.6300,14.9000,573277344.0000,1.036455
2017-07-26,sz.000625,40207774,-0.683530,14.5300,14.7400,584744368.0000,1.069105
