date,code,volume,pctChg,close
2017-06-01,sz.002532,6208255,-4.970320,12.8100
2017-06-02,sz.002532,7028497,2.185790,13.0900
2017-06-05,sz.002532,8466303,2.826584,13.4600
2017-06-06,sz.002532,11383102,-3.460620,8.0900
2017-06-07,sz.002532,22348031,10.012350,8.9000
2017-06-08,sz.002532,28463207,-1.685389,8.7500
2017-06-09,sz.002532,13838677,-2.171424,8.5600
2017-06-12,sz.002532,12877430,-2.803747,8.3200
2017-06-13,sz.002532,9671655,2.043270,8.4900
2017-06-14,sz.002532,9258224,-2.237922,8.3000
2017-06-15,sz.002532,10028847,1.204812,8.4000
2017-06-16,sz.002532,6331734,-0.238089,8.3800
2017-06-19,sz.002532,6227740,0.715984,8.4400
2017-06-20,sz.002532,7672897,-1.066341,8.3500
2017-06-21,sz.002532,21089656,4.191610,8.7000
2017-06-22,sz.002532,13626665,-3.678158,8.3800
2017-06-23,sz.002532,9965001,-1.670649,8.2400
2017-06-26,sz.002532,7011203,1.699033,8.3800
2017-06-27,sz.002532,6475300,-1.312645,8.2700
2017-06-28,sz.002532,6970162,-1.934713,8.1100
2017-06-29,sz.002532,3823800,0.369922,8.1400
2017-06-30,sz.002532,4153240,0.122841,8.1500
2017-07-03,sz.002532,25102808,5.276078,8.5800
2017-07-04,sz.002532,17129053,0.466200,8.6200
2017-07-05,sz.002532,14311523,-0.232013,8.6000
2017-07-06,sz.002532,18840852,1.627900,8.7400
2017-07-07,sz.002532,9660383,-0.915331,8.6600
2017-07-10,sz.002532,9385779,-1.501156,8.5300
2017-07-11,sz.002532,6889170,-2.110192,8.3500
2017-07-12,sz.002532,9183590,-1.077846,8.2600
2017-07-13,sz.002532,4824723,0.121068,8.2700
2017-07-14,sz.002532,3664585,0.362754,8.3000
2017-07-17,sz.002532,9350125,-6.867472,7.7300
2017-07-18,sz.002532,5114060,0.258732,7.7500
2017-07-19,sz.002532,6693849,0.645164,7.8000
2017-07-20,sz.002532,6416246,0.897432,7.8700
2017-07-21,sz.002532,6092809,-1.143579,7.7800
2017-07-24,sz.002532,6830786,1.028277,7.8600
2017-07-25,sz.002532,3857029,0.000000,7.8600
2017-07-26,sz.002532,3098005,-0.508905,7.8200
2017-07-27,sz.002532,9445212,2.173908,7.9900
2017-07-28,sz.002532,4944280,-0.876091,7.9200
2017-07-31,sz.002532,4655534,0.631309,7.9700
2017-08-01,sz.002532,4793411,0.125473,7.9800
2017-08-02,sz.002532,5145826,-2.255637,7.8000
2017-08-03,sz.002532,4962184,1.025640,7.8800
2017-08-04,sz.002532,4950925,0.253807,7.9000
2017-08-07,sz.002532,3765996,-0.759493,7.8400
2017-08-08,sz.002532,3203479,0.255102,7.8600
2017-08-09,sz.002532,6424768,0.890581,7.9300
2017-08-10,sz.002532,5731412,-2.143753,7.7600
2017-08-11,sz.002532,3639389,-1.030933,7.6800
2017-08-14,sz.002532,3753546,1.953126,7.8300
2017-08-15,sz.002532,3015357,0.255428,7.8500
2017-08-16,sz.002532,4359009,1.019107,7.9300
2017-08-17,sz.002532,12171004,3.152591,8.1800
2017-08-18,sz.002532,24144203,2.322733,8.3700
2017-08-21,sz.002532,12227624,-1.433690,8.2500
2017-08-22,sz.002532,7572148,-2.181822,8.0700
2017-08-23,sz.002532,6949580,-0.867406,8.0000
2017-08-24,sz.002532,4718309,-0.499999,7.9600
2017-08-25,sz.002532,4255907,1.507536,8.0800
2017-08-28,sz.002532,6445331,0.742579,8.1400
2017-08-29,sz.002532,5275143,0.122841,8.1500
2017-08-30,sz.002532,4903864,-1.104285,8.0600
2017-08-31,sz.002532,4005910,0.372205,8.0900
2017-09-01,sz.002532,3952684,-0.123612,8.0800
2017-09-04,sz.002532,4656320,0.742579,8.1400
2017-09-05,sz.002532,3983213,0.000000,8.1400
2017-09-06,sz.002532,5049435,0.245694,8.1600
2017-09-07,sz.002532,4862460,-1.102943,8.0700
2017-09-08,sz.002532,2975131,0.247837,8.0900
2017-09-11,sz.002532,5586427,1.112486,8.1800
2017-09-12,sz.002532,4606080,-0.855753,8.1100
2017-09-13,sz.002532,3142800,0.616525,8.1600
2017-09-14,sz.002532,4433974,-0.367644,8.1300
2017-09-15,sz.002532,3218708,-0.246008,8.1100
2017-09-18,sz.002532,2544439,0.123307,8.1200
2017-09-19,sz.002532,3766926,-0.862065,8.0500
2017-09-20,sz.002532,4235557,1.118014,8.1400
2017-09-21,sz.002532,7004245,0.368547,8.1700
2017-09-22,sz.002532,4174393,-0.734399,8.1100
2017-09-25,sz.002532,2965883,-0.863128,8.0400
2017-09-26,sz.002532,4189033,-1.741292,7.9000
2017-09-27,sz.002532,1722720,0.379744,7.9300
2017-09-28,sz.002532,2073433,-0.630513,7.8800
2017-09-29,sz.002532,1511403,0.380707,7.9100
2017-10-09,sz.002532,2641964,1.011377,7.9900
2017-10-10,sz.002532,3312257,1.376729,8.1000
2017-10-11,sz.002532,3503308,0.493827,8.1400
2017-10-12,sz.002532,2606854,-0.614253,8.0900
2017-10-13,sz.002532,4454080,1.112486,8.1800
2017-10-16,sz.002532,4121174,-2.689490,7.9600
2017-10-17,sz.002532,1651034,0.000000,7.9600
2017-10-18,sz.002532,3057830,0.251256,7.9800
2017-10-19,sz.002532,2272380,-1.127821,7.8900
2017-10-20,sz.002532,1828410,0.253485,7.9100
2017-10-23,sz.002532,1471813,0.379269,7.9400
2017-10-24,sz.002532,1781596,-0.503778,7.9000
2017-10-25,sz.002532,1821762,0.506329,7.9400
2017-10-26,sz.002532,2782194,0.755667,8.0000
2017-10-27,sz.002532,2344563,-1.375002,7.8900
2017-10-30,sz.002532,4716946,-2.534852,7.6900
2017-10-31,sz.002532,1887941,0.390114,7.7200
2017-11-01,sz.002532,3642135,1.165805,7.8100
2017-11-02,sz.002532,1951760,-1.536490,7.6900
2017-11-03,sz.002532,1910462,-1.430431,7.5800
2017-11-06,sz.002532,1447470,1.319260,7.6800
2017-11-07,sz.002532,1447653,-0.260416,7.6600
2017-11-08,sz.002532,1757205,0.913840,7.7300
2017-11-09,sz.002532,1948340,0.258732,7.7500
2017-11-10,sz.002532,2184120,-1.032257,7.6700
2017-11-13,sz.002532,3016100,1.043024,7.7500
2017-11-14,sz.002532,2121726,-0.516128,7.7100
2017-11-15,sz.002532,1779340,-0.259403,7.6900
2017-11-16,sz.002532,2494498,1.040311,7.7700
2017-11-17,sz.002532,3304080,-3.474903,7.5000
2017-11-20,sz.002532,2289340,-0.799999,7.4400
2017-11-21,sz.002532,1750660,-1.209679,7.3500
2017-11-22,sz.002532,1426200,0.136057,7.3600
2017-11-23,sz.002532,1884028,-2.717395,7.1600
2017-11-24,sz.002532,1193194,0.558659,7.2000
2017-11-27,sz.002532,1156563,-1.666665,7.0800
2017-11-28,sz.002532,907236,1.271189,7.1700
2017-11-29,sz.002532,1013779,0.139467,7.1800
2017-11-30,sz.002532,3590470,3.064071,7.4000
2017-12-01,sz.002532,4069160,0.000000,7.4000
2017-12-04,sz.002532,2392444,-2.972976,7.1800
2017-12-05,sz.002532,4130500,-4.038997,6.8900
2017-12-06,sz.002532,1513760,0.000000,6.8900
2017-12-07,sz.002532,2095095,-0.580551,6.8500
2017-12-08,sz.002532,1944770,1.021900,6.9200
2017-12-11,sz.002532,2114182,0.144505,6.9300
2017-12-12,sz.002532,1715923,-1.875897,6.8000
2017-12-13,sz.002532,959613,0.588235,6.8400
2017-12-14,sz.002532,2606900,-0.730997,6.7900
2017-12-15,sz.002532,1469940,-0.589101,6.7500
2017-12-18,sz.002532,3872420,-2.518520,6.5800
2017-12-19,sz.002532,3097762,1.063832,6.6500
2017-12-20,sz.002532,5631614,-3.609026,6.4100
2017-12-21,sz.002532,4291509,-1.404051,6.3200
2017-12-22,sz.002532,2266980,-0.316455,6.3000
2017-12-25,sz.002532,3094955,-2.380954,6.1500
2017-12-26,sz.002532,3224642,0.975609,6.2100
2017-12-27,sz.002532,3067896,-1.127217,6.1400
2017-12-28,sz.002532,2549980,0.651465,6.1800
2017-12-29,sz.002532,1928631,0.647249,6.2200
2018-01-02,sz.002532,3297082,1.768491,6.3300
2018-01-03,sz.002532,3219363,0.789892,6.3800
2018-01-04,sz.002532,2681560,-0.626959,6.3400
2018-01-05,sz.002532,2672660,0.000000,6.3400
2018-01-08,sz.002532,4167911,0.630914,6.3800
2018-01-09,sz.002532,2998000,-1.097181,6.3100
2018-01-10,sz.002532,3489150,-0.950871,6.2500
2018-01-11,sz.002532,3646663,1.440002,6.3400
2018-01-12,sz.002532,2326310,-0.473189,6.3100
2018-01-15,sz.002532,4231150,-1.901742,6.1900
2018-01-16,sz.002532,4862270,3.231015,6.3900
2018-01-17,sz.002532,3235143,-0.782468,6.3400
2018-01-18,sz.002532,2701177,0.157725,6.3500
2018-01-19,sz.002532,2900220,0.314960,6.3700
2018-01-22,sz.002532,3769747,1.255886,6.4500
2018-01-23,sz.002532,3344453,0.000000,6.4500
2018-01-24,sz.002532,2691462,0.155042,6.4600
2018-01-25,sz.002532,3665593,0.309597,6.4800
2018-01-26,sz.002532,2941069,0.308642,6.5000
2018-01-29,sz.002532,3653264,-2.153844,6.3600
2018-01-30,sz.002532,1670626,0.471694,6.3900
2018-01-31,sz.002532,2468606,-3.286386,6.1800
2018-02-01,sz.002532,4540007,-5.663429,5.8300
2018-02-02,sz.002532,2182452,1.543742,5.9200
2018-02-05,sz.002532,2136694,0.506752,5.9500
2018-02-06,sz.002532,3918586,-8.403361,5.4500
2018-02-07,sz.002532,5645186,10.091750,6.0000
2018-02-08,sz.002532,10179555,9.999999,6.6000
2018-02-09,sz.002532,21274001,-2.424240,6.4400
2018-02-12,sz.002532,20561542,1.863352,6.5600
2018-02-13,sz.002532,14785981,-5.487807,6.2000
2018-02-14,sz.002532,9691018,-5.000000,5.8900
2018-02-22,sz.002532,5975960,2.037358,6.0100
2018-02-23,sz.002532,5996478,0.831942,6.0600
