date,code,volume,pctChg,close
2017-06-01,sz.002624,4605467,-1.180226,30.9800
2017-06-02,sz.002624,5360803,2.711427,31.8200
2017-06-05,sz.002624,5980212,4.148334,33.1400
2017-06-06,sz.002624,5473971,1.327708,33.5800
2017-06-07,sz.002624,11531340,6.938647,35.9100
2017-06-08,sz.002624,8328894,-0.250627,35.8200
2017-06-09,sz.002624,4332334,0.279169,35.9200
2017-06-12,sz.002624,6851317,0.361918,36.0500
2017-06-13,sz.002624,6902788,1.914015,36.7400
2017-06-14,sz.002624,5307586,-3.238983,35.5500
2017-06-15,sz.002624,6172265,2.419130,36.4100
2017-06-16,sz.002624,4979345,-0.439439,36.2500
2017-06-19,sz.002624,8352213,-0.275858,36.1500
2017-06-20,sz.002624,5173769,-2.904573,35.1000
2017-06-21,sz.002624,3500919,0.455840,35.2600
2017-06-22,sz.002624,4622172,-1.701641,34.6600
2017-06-23,sz.002624,7241553,-3.058284,33.6000
2017-06-26,sz.002624,4996734,3.184523,34.6700
2017-06-27,sz.002624,4602453,2.682435,35.6000
2017-06-28,sz.002624,3380543,-1.741570,34.9800
2017-06-29,sz.002624,4365629,-0.857631,34.6800
2017-06-30,sz.002624,5784242,-1.095735,34.3000
2017-07-03,sz.002624,7486219,-2.769682,33.3500
2017-07-04,sz.002624,5498351,-0.359817,33.2300
2017-07-05,sz.002624,9120411,0.812520,33.5000
2017-07-06,sz.002624,4829665,-1.970149,32.8400
2017-07-07,sz.002624,5943542,2.253355,33.5800
2017-07-10,sz.002624,6572257,-2.739732,32.6600
2017-07-11,sz.002624,3771171,-1.010404,32.3300
2017-07-12,sz.002624,3188280,2.505405,33.1400
2017-07-13,sz.002624,7903416,-3.771877,31.8900
2017-07-14,sz.002624,3899654,-0.909373,31.6000
2017-07-17,sz.002624,3696565,-2.689875,30.7500
2017-07-18,sz.002624,6190163,-1.756101,30.2100
2017-07-19,sz.002624,5836440,1.621985,30.7000
2017-07-20,sz.002624,3830384,0.195438,30.7600
2017-07-21,sz.002624,2383427,0.877765,31.0300
2017-07-24,sz.002624,3152254,-2.030297,30.4000
2017-07-25,sz.002624,7701976,5.361839,32.0300
2017-07-26,sz.002624,4190608,-0.343424,31.9200
2017-07-27,sz.002624,9922088,5.513785,33.6800
2017-07-28,sz.002624,6162181,-0.326605,33.5700
2017-07-31,sz.002624,3970361,-0.417037,33.4300
2017-08-01,sz.002624,3469908,-1.136707,33.0500
2017-08-02,sz.002624,3505076,-2.541604,32.2100
2017-08-03,sz.002624,4285126,0.372564,32.3300
2017-08-04,sz.002624,3601103,-1.082593,31.9800
2017-08-07,sz.002624,3378498,0.875543,32.2600
2017-08-08,sz.002624,4432628,0.650970,32.4700
2017-08-09,sz.002624,5843358,4.003693,33.7700
2017-08-10,sz.002624,4404142,-2.576248,32.9000
2017-08-11,sz.002624,3224454,-1.793313,32.3100
2017-08-14,sz.002624,8754203,5.075826,33.9500
2017-08-15,sz.002624,4805040,0.500731,34.1200
2017-08-16,sz.002624,8922015,3.458383,35.3000
2017-08-17,sz.002624,6684730,-0.878180,34.9900
2017-08-18,sz.002624,3212032,-1.543301,34.4500
2017-08-21,sz.002624,4853104,-0.174169,34.3900
2017-08-22,sz.002624,4532814,1.570227,34.9300
2017-08-23,sz.002624,4823150,-2.089893,34.2000
2017-08-24,sz.002624,5333695,-1.315792,33.7500
2017-08-25,sz.002624,2008058,0.325928,33.8600
2017-08-28,sz.002624,4741059,-0.502073,33.6900
2017-08-29,sz.002624,4089968,0.623339,33.9000
2017-08-30,sz.002624,4680124,-0.855460,33.6100
2017-08-31,sz.002624,2296707,-0.148763,33.5600
2017-09-01,sz.002624,4538800,-2.234803,32.8100
2017-09-04,sz.002624,4076695,0.883868,33.1000
2017-09-05,sz.002624,3071296,-0.574014,32.9100
2017-09-06,sz.002624,2793843,-1.093894,32.5500
2017-09-07,sz.002624,2553465,-0.122891,32.5100
2017-09-08,sz.002624,2056935,-0.399869,32.3800
2017-09-11,sz.002624,2303480,1.142677,32.7500
2017-09-12,sz.002624,3464771,-0.854958,32.4700
2017-09-13,sz.002624,1789390,-1.077925,32.1200
2017-09-14,sz.002624,4199691,2.584065,32.9500
2017-09-15,sz.002624,7261909,3.034901,33.9500
2017-09-18,sz.002624,2821174,-0.206185,33.8800
2017-09-19,sz.002624,3637391,0.324677,33.9900
2017-09-20,sz.002624,2639138,0.029415,34.0000
2017-09-21,sz.002624,3172059,-1.147057,33.6100
2017-09-22,sz.002624,1220342,-0.624811,33.4000
2017-09-25,sz.002624,2572617,-2.125757,32.6900
2017-09-26,sz.002624,2237850,0.948306,33.0000
2017-09-27,sz.002624,1472569,0.090905,33.0300
2017-09-28,sz.002624,1650301,-0.999086,32.7000
2017-09-29,sz.002624,1988558,0.183479,32.7600
2017-10-09,sz.002624,2199900,1.495732,33.2500
2017-10-10,sz.002624,4794764,3.248126,34.3300
2017-10-11,sz.002624,5562173,0.320410,34.4400
2017-10-12,sz.002624,3778237,-1.567936,33.9000
2017-10-13,sz.002624,4128333,2.035394,34.5900
2017-10-16,sz.002624,4584145,-1.850244,33.9500
2017-10-17,sz.002624,3185215,0.206185,34.0200
2017-10-18,sz.002624,2705100,-1.469724,33.5200
2017-10-19,sz.002624,2179900,1.044148,33.8700
2017-10-20,sz.002624,5404141,1.712435,34.4500
2017-10-23,sz.002624,2896323,0.029023,34.4600
2017-10-24,sz.002624,2256143,-1.334878,34.0000
2017-10-25,sz.002624,2527672,-0.735294,33.7500
2017-10-26,sz.002624,3570106,1.925930,34.4000
2017-10-27,sz.002624,3086394,0.232552,34.4800
2017-10-30,sz.002624,3849005,-2.407187,33.6500
2017-10-31,sz.002624,4099503,-2.823182,32.7000
2017-11-01,sz.002624,3150148,0.183479,32.7600
2017-11-02,sz.002624,3189079,-1.831497,32.1600
2017-11-03,sz.002624,1957834,-0.404232,32.0300
2017-11-06,sz.002624,4305373,1.467378,32.5000
2017-11-07,sz.002624,2302155,-0.061540,32.4800
2017-11-08,sz.002624,3612347,0.985221,32.8000
2017-11-09,sz.002624,2741448,0.762195,33.0500
2017-11-10,sz.002624,2664161,-1.482596,32.5600
2017-11-13,sz.002624,5569867,-2.917693,31.6100
2017-11-14,sz.002624,3629600,-1.708323,31.0700
2017-11-15,sz.002624,1729853,-1.609269,30.5700
2017-11-16,sz.002624,2892054,0.261694,30.6500
2017-11-17,sz.002624,5927781,2.805875,31.5100
2017-11-20,sz.002624,3436558,1.396384,31.9500
2017-11-21,sz.002624,3576388,-2.034434,31.3000
2017-11-22,sz.002624,4481249,-1.948878,30.6900
2017-11-23,sz.002624,1897521,-0.749435,30.4600
2017-11-24,sz.002624,3375291,0.032831,30.4700
2017-11-27,sz.002624,3169496,0.951759,30.7600
2017-11-28,sz.002624,5416951,2.860856,31.6400
2017-11-29,sz.002624,3227322,0.284451,31.7300
2017-11-30,sz.002624,1479248,-1.512763,31.2500
2017-12-01,sz.002624,4230463,0.288000,31.3400
2017-12-04,sz.002624,4034237,1.403958,31.7800
2017-12-05,sz.002624,1809273,-1.101323,31.4300
2017-12-06,sz.002624,2831038,0.222716,31.5000
2017-12-07,sz.002624,5579718,3.174603,32.5000
2017-12-08,sz.002624,6733190,3.323083,33.5800
2017-12-11,sz.002624,4741033,1.548531,34.1000
2017-12-12,sz.002624,4096581,-0.263930,34.0100
2017-12-13,sz.002624,2400831,0.029409,34.0200
2017-12-14,sz.002624,2384312,-0.734862,33.7700
2017-12-15,sz.002624,4594284,-1.895171,33.1300
2017-12-18,sz.002624,2531486,0.060370,33.1500
2017-12-19,sz.002624,4508678,3.921566,34.4500
2017-12-20,sz.002624,3184934,-2.612486,33.5500
2017-12-21,sz.002624,1918557,2.444113,34.3700
2017-12-22,sz.002624,2073691,-0.232755,34.2900
2017-12-25,sz.002624,2645404,-2.303881,33.5000
2017-12-26,sz.002624,1956560,0.089549,33.5300
2017-12-27,sz.002624,2483622,-1.640320,32.9800
2017-12-28,sz.002624,3196076,1.182533,33.3700
2017-12-29,sz.002624,1631339,0.269704,33.4600
2018-01-02,sz.002624,1825418,-0.478183,33.3000
2018-01-03,sz.002624,2696049,-0.900899,33.0000
2018-01-04,sz.002624,5418597,-2.575753,32.1500
2018-01-05,sz.002624,2779527,-0.777611,31.9000
2018-01-08,sz.002624,4565275,-1.598747,31.3900
2018-01-09,sz.002624,3125099,0.669006,31.6000
2018-01-10,sz.002624,2553233,-2.246839,30.8900
2018-01-11,sz.002624,2516559,1.683394,31.4100
2018-01-12,sz.002624,2179260,1.368992,31.8400
2018-01-15,sz.002624,2466985,-2.858040,30.9300
2018-01-16,sz.002624,2933388,-1.066925,30.6000
2018-01-17,sz.002624,3752891,2.320259,31.3100
2018-01-18,sz.002624,1933072,-0.191630,31.2500
2018-01-19,sz.002624,2081130,-0.640002,31.0500
2018-01-22,sz.002624,5508245,3.059584,32.0000
2018-01-23,sz.002624,4614545,-2.093750,31.3300
2018-01-24,sz.002624,11304402,4.691987,32.8000
2018-01-25,sz.002624,11563670,0.701218,33.0300
2018-01-26,sz.002624,5099061,-2.210111,32.3000
2018-01-29,sz.002624,14204794,-3.839009,31.0600
2018-01-30,sz.002624,5751186,-2.318092,30.3400
