date,code,volume,pctChg,close
2017-06-01,sh.600079,30931240,0.877193,19.5500
2017-06-02,sh.600079,21150803,-3.375958,18.8900
2017-06-05,sh.600079,10373113,0.211757,18.9300
2017-06-06,sh.600079,15510412,-1.056528,18.7300
2017-06-07,sh.600079,17059657,1.441540,19.0000
2017-06-08,sh.600079,15387675,1.842107,19.3500
2017-06-09,sh.600079,12511589,-1.291990,19.1000
2017-06-12,sh.600079,14015474,-0.366490,19.0300
2017-06-13,sh.600079,29292759,2.312131,19.4700
2017-06-14,sh.600079,9360250,-1.232664,19.2300
2017-06-15,sh.600079,8690453,0.364013,19.3000
2017-06-16,sh.600079,6245470,-0.260558,19.1400
2017-06-19,sh.600079,9854393,-0.313477,19.0800
2017-06-20,sh.600079,8536601,0.052412,19.0900
2017-06-21,sh.600079,6935106,0.261913,19.1400
2017-06-22,sh.600079,15398748,0.365725,19.2100
2017-06-23,sh.600079,13642807,-0.728784,19.0700
2017-06-26,sh.600079,14990278,0.996332,19.2600
2017-06-27,sh.600079,13915766,-0.882659,19.0900
2017-06-28,sh.600079,26716674,1.571499,19.3900
2017-06-29,sh.600079,14040749,1.392473,19.6600
2017-06-30,sh.600079,6303224,-0.203454,19.6200
2017-07-03,sh.600079,9100434,-0.101939,19.6000
2017-07-04,sh.600079,6455009,-0.612249,19.4800
2017-07-05,sh.600079,11677112,0.000000,19.4800
2017-07-06,sh.600079,12934350,-1.694045,19.1500
2017-07-07,sh.600079,11204395,-0.678847,19.0200
2017-07-10,sh.600079,9793388,-0.683497,18.8900
2017-07-11,sh.600079,7115500,-0.211747,18.8500
2017-07-12,sh.600079,10369396,0.000000,18.8500
2017-07-13,sh.600079,7087862,0.371351,18.9200
2017-07-14,sh.600079,4585927,-0.211421,18.8800
2017-07-17,sh.600079,8897067,-3.336860,18.2500
2017-07-18,sh.600079,14205613,-0.383560,18.1800
2017-07-19,sh.600079,13029187,-0.055007,18.1700
2017-07-20,sh.600079,11278157,0.110074,18.1900
2017-07-21,sh.600079,5158422,0.274872,18.2400
2017-07-24,sh.600079,4506773,0.383770,18.3100
2017-07-25,sh.600079,3611600,-0.054616,18.3000
2017-07-26,sh.600079,5220519,-1.202182,18.0800
2017-07-27,sh.600079,5608615,0.995577,18.2600
2017-07-28,sh.600079,7747142,1.861994,18.6000
2017-07-31,sh.600079,6858280,-0.053765,18.5900
2017-08-01,sh.600079,5374320,-0.215174,18.5500
2017-08-02,sh.600079,7833179,-1.563337,18.2600
2017-08-03,sh.600079,6296498,-0.383350,18.1900
2017-08-04,sh.600079,8877849,0.054977,18.2000
2017-08-07,sh.600079,6744380,0.824174,18.3500
2017-08-08,sh.600079,4924468,0.435967,18.4300
2017-08-09,sh.600079,5668602,0.271293,18.4800
2017-08-10,sh.600079,4416655,-0.108228,18.4600
2017-08-11,sh.600079,11908681,1.354280,18.7100
2017-08-14,sh.600079,7335549,0.481027,18.8000
2017-08-15,sh.600079,3402000,-0.585099,18.6900
2017-08-16,sh.600079,4721795,-0.588553,18.5800
2017-08-17,sh.600079,5049962,1.345533,18.8300
2017-08-18,sh.600079,5911210,0.584177,18.9400
2017-08-21,sh.600079,5835378,0.316787,19.0000
2017-08-22,sh.600079,4186777,-0.315787,18.9400
2017-08-23,sh.600079,10681531,-2.428727,18.4800
2017-08-24,sh.600079,7296487,0.270569,18.5300
2017-08-25,sh.600079,7705892,0.161893,18.5600
2017-08-28,sh.600079,8935716,0.377153,18.6300
2017-08-29,sh.600079,6106111,-0.214702,18.5900
2017-08-30,sh.600079,17059471,0.000000,18.5900
2017-08-31,sh.600079,13646227,-0.914471,18.4200
2017-09-01,sh.600079,9120124,-0.705750,18.2900
2017-09-04,sh.600079,7932431,0.328045,18.3500
2017-09-05,sh.600079,11068024,-0.599458,18.2400
2017-09-06,sh.600079,10854230,-0.932018,18.0700
2017-09-07,sh.600079,7254412,0.387381,18.1400
2017-09-08,sh.600079,5327164,-0.110246,18.1200
2017-09-11,sh.600079,4482335,0.496679,18.2100
2017-09-12,sh.600079,10118312,-0.549141,18.1100
2017-09-13,sh.600079,13663002,2.484809,18.5600
2017-09-14,sh.600079,10058663,-0.431034,18.4800
2017-09-15,sh.600079,6984028,-0.703459,18.3500
2017-09-18,sh.600079,5354109,0.054497,18.3600
2017-09-19,sh.600079,5233893,-0.708067,18.2300
2017-09-20,sh.600079,4716257,0.000000,18.2300
2017-09-21,sh.600079,6495517,-0.658250,18.1100
2017-09-22,sh.600079,5137744,-0.552183,18.0100
2017-09-25,sh.600079,5200796,0.000000,18.0100
2017-09-26,sh.600079,4712716,-0.055526,18.0000
2017-09-27,sh.600079,3377267,0.333330,18.0600
2017-09-28,sh.600079,8179523,0.332234,18.1200
2017-09-29,sh.600079,11305969,-0.055189,18.1100
2017-10-09,sh.600079,6884041,0.717831,18.2400
2017-10-10,sh.600079,14893787,1.589917,18.5300
2017-10-11,sh.600079,11894318,-0.323807,18.4700
2017-10-12,sh.600079,7007757,0.541421,18.5700
2017-10-13,sh.600079,7431563,-0.053852,18.5600
2017-10-16,sh.600079,8368380,-0.862068,18.4000
2017-10-17,sh.600079,5348105,0.163047,18.4300
2017-10-18,sh.600079,6290375,-0.759628,18.2900
2017-10-19,sh.600079,8389806,0.710766,18.4200
2017-10-20,sh.600079,5093609,0.434310,18.5000
2017-10-23,sh.600079,13831805,1.513517,18.7800
2017-10-24,sh.600079,19511451,1.331203,19.0300
2017-10-25,sh.600079,23978738,2.942719,19.5900
2017-10-26,sh.600079,13892917,-0.357324,19.5200
2017-10-27,sh.600079,8203344,0.102461,19.5400
2017-10-30,sh.600079,18140209,0.204703,19.5800
2017-10-31,sh.600079,23105608,-3.013280,18.9900
2017-11-01,sh.600079,14542582,0.947869,19.1700
2017-11-02,sh.600079,11495468,-0.260820,19.1200
2017-11-03,sh.600079,12417516,0.000000,19.1200
2017-11-06,sh.600079,23618368,2.771960,19.6500
2017-11-07,sh.600079,30521299,1.933848,20.0300
2017-11-08,sh.600079,18172335,-0.898654,19.8500
2017-11-09,sh.600079,15576692,0.604529,19.9700
2017-11-10,sh.600079,23743892,1.051582,20.1800
2017-11-13,sh.600079,18916914,-1.684837,19.8400
2017-11-14,sh.600079,17896813,-1.814519,19.4800
2017-11-15,sh.600079,11509376,0.205344,19.5200
2017-11-16,sh.600079,13956549,0.409836,19.6000
2017-11-17,sh.600079,22675099,0.765304,19.7500
2017-11-20,sh.600079,20777294,-0.101268,19.7300
2017-11-21,sh.600079,26230196,-1.976682,19.3400
2017-11-22,sh.600079,24065465,-1.913138,18.9700
2017-11-23,sh.600079,20189274,-3.215597,18.3600
2017-11-24,sh.600079,9748680,0.272327,18.4100
2017-11-27,sh.600079,13265547,-0.923412,18.2400
2017-11-28,sh.600079,10023518,-0.493422,18.1500
2017-11-29,sh.600079,9387976,-0.275478,18.1000
2017-11-30,sh.600079,19950387,-3.370169,17.4900
2017-12-01,sh.600079,13204670,1.600919,17.7700
2017-12-04,sh.600079,8653702,0.000000,17.7700
2017-12-05,sh.600079,8204727,-0.168828,17.7400
2017-12-06,sh.600079,6678159,0.789174,17.8800
2017-12-07,sh.600079,5909550,-0.950784,17.7100
2017-12-08,sh.600079,7117566,1.693965,18.0100
2017-12-11,sh.600079,10834479,1.554696,18.2900
2017-12-12,sh.600079,6468979,-0.984146,18.1100
2017-12-13,sh.600079,4475688,0.662611,18.2300
2017-12-14,sh.600079,4542748,-0.274269,18.1800
2017-12-15,sh.600079,7228049,-1.650171,17.8800
