date,code,volume,pctChg,close,high,amount,turn
2017-06-01,sh.601766,104744661,1.382037,10.2700,10.2800,1068667472.0000,0.457047
2017-06-02,sh.601766,53392809,-0.389493,10.2300,10.3000,545746528.0000,0.232976
2017-06-05,sh.601766,48161431,-1.564026,10.0700,10.2300,486461808.0000,0.210150
2017-06-06,sh.601766,28038497,0.297921,10.1000,10.1300,282785184.0000,0.122344
2017-06-07,sh.601766,78101706,0.099003,10.1100,10.1300,788038656.0000,0.340792
2017-06-08,sh.601766,42438507,-0.890200,10.0200,10.1000,426515648.0000,0.185178
2017-06-09,sh.601766,50382509,0.698600,10.0900,10.1600,508593168.0000,0.219841
2017-06-12,sh.601766,49691917,-0.693753,10.0200,10.0900,497883136.0000,0.216828
2017-06-13,sh.601766,31719605,-0.299408,9.9900,10.0200,316166880.0000,0.138407
2017-06-14,sh.601766,26755641,-0.200195,9.9700,10.0100,266395227.0000,0.116747
2017-06-15,sh.601766,26427657,0.000000,9.9700,10.0000,263506779.0000,0.115316
2017-06-16,sh.601766,24137082,-0.100303,9.9600,10.0200,240683039.0000,0.105321
2017-06-19,sh.601766,27699970,0.401606,10.0000,10.0100,276580224.0000,0.120867
2017-06-20,sh.601766,38164657,-0.600004,9.9400,10.0100,379612304.0000,0.166529
2017-06-21,sh.601766,30120658,0.000000,9.9400,9.9800,299623840.0000,0.131430
2017-06-22,sh.601766,62306107,0.503020,9.9900,10.0200,621779664.0000,0.271869
2017-06-23,sh.601766,52767753,0.200205,10.0100,10.0200,525604240.0000,0.230249
2017-06-26,sh.601766,83662812,0.499502,10.0600,10.1700,843199888.0000,0.365058
2017-06-27,sh.601766,46668146,-0.099406,10.0500,10.1100,469615072.0000,0.203634
2017-06-28,sh.601766,39378480,0.000000,10.0500,10.1100,395298640.0000,0.171826
2017-06-29,sh.601766,27372932,0.000000,10.0500,10.0800,275253744.0000,0.119440
2017-06-30,sh.601766,51196094,0.696514,10.1200,10.1300,516386128.0000,0.223391
2017-07-03,sh.601766,32241780,-0.197624,10.1000,10.1400,325559616.0000,0.140685
2017-07-04,sh.601766,27658513,-0.396039,10.0600,10.1200,278568592.0000,0.120686
2017-07-05,sh.601766,41506118,-0.099406,10.0500,10.0600,415937456.0000,0.181110
2017-07-06,sh.601766,32555657,-0.099505,10.0400,10.0700,326322480.0000,0.142055
2017-07-07,sh.601766,47995693,0.398406,10.0800,10.1000,481905024.0000,0.209426
2017-07-10,sh.601766,35984021,0.099209,10.0900,10.1300,362910992.0000,0.157014
2017-07-11,sh.601766,41612117,-0.099110,10.0800,10.1100,419386896.0000,0.181572
2017-07-12,sh.601766,43238042,-0.793650,10.0000,10.1000,433811936.0000,0.188667
2017-07-13,sh.601766,68980140,1.099997,10.1100,10.1300,695912112.0000,0.300991
2017-07-14,sh.601766,95072827,1.088038,10.2200,10.2400,966628384.0000,0.414845
2017-07-17,sh.601766,89086199,-2.054795,10.0100,10.2700,897849296.0000,0.388722
2017-07-18,sh.601766,50735155,0.899102,10.1000,10.1000,509198752.0000,0.221380
2017-07-19,sh.601766,91338533,1.386133,10.2400,10.2500,931757168.0000,0.398550
2017-07-20,sh.601766,71928103,-0.292966,10.2100,10.3400,736524096.0000,0.313854
2017-07-21,sh.601766,45846741,0.000000,10.2100,10.2800,468738400.0000,0.200050
2017-07-24,sh.601766,47772519,-0.391772,10.1700,10.2400,486289888.0000,0.208453
2017-07-25,sh.601766,50771523,-0.589975,10.1100,10.1900,513341040.0000,0.221539
