date,code,volume,pctChg,close,high,amount,turn
2017-06-01,sh.601618,73048193,1.008068,5.0100,5.0300,364237888.0000,0.449832
2017-06-02,sh.601618,32043679,-0.399211,4.9900,5.0300,159900903.0000,0.197325
2017-06-05,sh.601618,20349400,-0.400801,4.9700,5.0000,101233598.0000,0.125312
2017-06-06,sh.601618,17285365,0.402414,4.9900,5.0100,86086051.0000,0.106444
2017-06-07,sh.601618,37611009,0.601207,5.0200,5.0300,188351089.0000,0.231609
2017-06-08,sh.601618,27619320,-0.996020,4.9700,5.0200,137630162.0000,0.170080
2017-06-09,sh.601618,61203212,1.006040,5.0200,5.0900,308485568.0000,0.376890
2017-06-12,sh.601618,47412677,-1.792832,4.9300,5.0100,234664917.0000,0.291968
2017-06-13,sh.601618,29188442,-0.202835,4.9200,4.9400,143289297.0000,0.179743
2017-06-14,sh.601618,22741489,-0.203257,4.9100,4.9400,111645510.0000,0.140042
2017-06-15,sh.601618,20299391,0.407332,4.9300,4.9300,99816511.0000,0.125004
2017-06-16,sh.601618,19277843,-0.405679,4.9100,4.9500,94913199.0000,0.118713
2017-06-19,sh.601618,26761824,0.611002,4.9400,4.9600,132131400.0000,0.164800
2017-06-20,sh.601618,31344662,-0.607292,4.9100,4.9600,154049719.0000,0.193021
2017-06-21,sh.601618,24568415,0.203671,4.9200,4.9400,120859281.0000,0.151293
2017-06-22,sh.601618,53543360,0.406504,4.9400,4.9900,265069416.0000,0.329721
2017-06-23,sh.601618,38193814,0.202424,4.9500,4.9500,188122916.0000,0.235198
2017-06-26,sh.601618,36342856,0.606065,4.9800,4.9900,180572544.0000,0.223800
2017-06-27,sh.601618,26392097,-0.200808,4.9700,4.9800,130952613.0000,0.162523
2017-06-28,sh.601618,67380342,0.402414,4.9900,5.0900,337808784.0000,0.414929
2017-06-29,sh.601618,30754585,-0.200396,4.9800,5.0000,153048247.0000,0.189387
2017-06-30,sh.601618,36873938,0.602414,5.0100,5.0200,183924084.0000,0.227070
2017-07-03,sh.601618,27206887,0.000000,5.0100,5.0300,136192895.0000,0.167540
2017-07-04,sh.601618,47943089,0.199596,5.0200,5.0300,239715001.0000,0.295234
