date,code,volume,pctChg,close,high,amount,turn
2017-06-01,sh.601398,114488351,1.142856,5.3100,5.3200,602099056.0000,0.042464
2017-06-02,sh.601398,120950101,-0.188319,5.3000,5.4000,645472304.0000,0.044861
2017-06-05,sh.601398,312940448,-3.018874,5.1400,5.2800,1613933712.0000,0.116071
2017-06-06,sh.601398,110425338,0.000000,5.1400,5.1500,565692992.0000,0.040957
2017-06-07,sh.601398,162508706,0.389105,5.1600,5.2100,838740016.0000,0.060275
2017-06-08,sh.601398,142465432,0.000000,5.1600,5.1800,733354032.0000,0.052841
2017-06-09,sh.601398,231780237,0.000000,5.1600,5.2300,1199941136.0000,0.085968
2017-06-12,sh.601398,160685574,-0.193794,5.1500,5.1900,830351456.0000,0.059599
2017-06-13,sh.601398,93243486,0.000000,5.1500,5.1700,479603360.0000,0.034584
2017-06-14,sh.601398,73448903,0.000000,5.1500,5.1600,377537392.0000,0.027242
2017-06-15,sh.601398,197601299,-1.941746,5.0500,5.1500,1004445232.0000,0.073291
2017-06-16,sh.601398,138772483,-0.198024,5.0400,5.0600,697851520.0000,0.051471
2017-06-19,sh.601398,205078202,-0.793650,5.0000,5.0600,1028985296.0000,0.076064
2017-06-20,sh.601398,196928148,0.799999,5.0400,5.0600,989599824.0000,0.073041
2017-06-21,sh.601398,114963498,0.198417,5.0500,5.0600,579457184.0000,0.042640
2017-06-22,sh.601398,312153824,0.990093,5.1000,5.1800,1598284144.0000,0.115779
2017-06-23,sh.601398,163591643,0.784313,5.1400,5.1500,836120176.0000,0.060677
2017-06-26,sh.601398,302039264,-0.583652,5.1100,5.2400,1554208976.0000,0.112027
2017-06-27,sh.601398,210133173,-0.391389,5.0900,5.1200,1069298112.0000,0.077939
2017-06-28,sh.601398,245079211,-0.392927,5.0700,5.1500,1252574016.0000,0.090901
2017-06-29,sh.601398,181493451,2.169618,5.1800,5.1900,933437344.0000,0.067316
2017-06-30,sh.601398,204193364,1.351355,5.2500,5.2500,1066988992.0000,0.075736
2017-07-03,sh.601398,99661565,-0.190481,5.2400,5.2700,521850464.0000,0.036965
2017-07-04,sh.601398,135732005,0.190844,5.2500,5.2800,709171872.0000,0.050343
2017-07-05,sh.601398,104258199,-0.380952,5.2300,5.2500,544623296.0000,0.038670
2017-07-06,sh.601398,107456856,0.000000,5.2300,5.2600,562347824.0000,0.039856
2017-07-07,sh.601398,162110054,-0.382409,5.2100,5.2300,844999120.0000,0.060127
2017-07-10,sh.601398,139879018,0.383877,5.2300,5.2400,729039120.0000,0.051882
2017-07-11,sh.601398,248928284,1.199999,5.0600,5.0800,1249932384.0000,0.092328
2017-07-12,sh.601398,219835288,0.395257,5.0800,5.1500,1122631872.0000,0.081538
2017-07-13,sh.601398,210364710,1.574802,5.1600,5.1900,1080716848.0000,0.078025
2017-07-14,sh.601398,91906757,0.193803,5.1700,5.1900,474780288.0000,0.034088
2017-07-17,sh.601398,317888288,3.288203,5.3400,5.3700,1679932656.0000,0.117906
2017-07-18,sh.601398,184737254,-1.123594,5.2800,5.3800,980266592.0000,0.068520
2017-07-19,sh.601398,240727881,-0.189398,5.2700,5.3500,1272124080.0000,0.089287
2017-07-20,sh.601398,175480490,0.379506,5.2900,5.3000,923684736.0000,0.065086
2017-07-21,sh.601398,126338183,0.756143,5.3300,5.3600,672091120.0000,0.046859
2017-07-24,sh.601398,171122778,1.125703,5.3900,5.4400,923957632.0000,0.063470
2017-07-25,sh.601398,244455684,1.669762,5.4800,5.5800,1343183312.0000,0.090669
2017-07-26,sh.601398,224449400,2.189779,5.6000,5.6600,1252080192.0000,0.083249
