date,code,volume,pctChg,close,high,amount,turn
2017-06-01,sz.000166,29374993,-0.877188,5.6500,5.6900,166201176.0000,0.399519
2017-06-02,sz.000166,23683061,-0.176995,5.6400,5.6600,133102395.0000,0.322105
2017-06-05,sz.000166,15298877,0.177309,5.6500,5.6800,86428620.0000,0.208075
2017-06-06,sz.000166,14680584,0.530969,5.6800,5.6900,83163075.0000,0.199666
2017-06-07,sz.000166,24402633,0.704225,5.7200,5.7400,139385682.0000,0.331892
2017-06-08,sz.000166,18568807,-0.349650,5.7000,5.7400,105976860.0000,0.252548
2017-06-09,sz.000166,18692536,0.350877,5.7200,5.7400,106802225.0000,0.254231
2017-06-12,sz.000166,40969271,-1.923071,5.6100,5.7100,231901743.0000,0.557209
2017-06-13,sz.000166,16862743,0.891260,5.6600,5.6700,95148769.0000,0.229344
2017-06-14,sz.000166,35780441,0.176682,5.6700,5.6800,202617822.0000,0.486637
2017-06-15,sz.000166,35862548,0.176363,5.6800,5.7200,203749847.0000,0.487754
2017-06-16,sz.000166,62554022,-0.896052,5.5300,5.6100,347256096.0000,0.850776
2017-06-19,sz.000166,41042496,1.265817,5.6000,5.6300,229238148.0000,0.558205
2017-06-20,sz.000166,28729528,-0.357142,5.5800,5.6100,160332257.0000,0.390740
2017-06-21,sz.000166,34493466,0.179216,5.5900,5.6500,193047444.0000,0.469134
2017-06-22,sz.000166,53336321,0.000000,5.5900,5.6700,300128944.0000,0.725409
2017-06-23,sz.000166,27900228,-0.536676,5.5600,5.5800,154803089.0000,0.379461
2017-06-26,sz.000166,32228050,1.258996,5.6300,5.6400,180783871.0000,0.438323
2017-06-27,sz.000166,20547873,-0.177624,5.6200,5.6400,115328502.0000,0.279464
2017-06-28,sz.000166,17844041,-0.533803,5.5900,5.6300,100001993.0000,0.242691
2017-06-29,sz.000166,17897746,-0.178895,5.5800,5.6200,100187438.0000,0.243421
2017-06-30,sz.000166,24022267,0.358423,5.6000,5.6200,133946461.0000,0.326777
2017-07-03,sz.000166,20023657,0.535718,5.6300,5.6300,112165131.0000,0.272384
2017-07-04,sz.000166,30935924,-0.177624,5.6200,5.6500,173440801.0000,0.420825
2017-07-05,sz.000166,17506074,0.355872,5.6400,5.6400,98380074.0000,0.238137
2017-07-06,sz.000166,34264933,0.177309,5.6500,5.6600,192589488.0000,0.466110
2017-07-07,sz.000166,47992629,1.592915,5.7400,5.7500,272989648.0000,0.652849
2017-07-10,sz.000166,54073735,0.000000,5.7400,5.8200,311588320.0000,0.735571
2017-07-11,sz.000166,46451991,0.174220,5.7500,5.8500,268894224.0000,0.631891
2017-07-12,sz.000166,38210902,-0.521743,5.7200,5.7900,218743317.0000,0.519787
2017-07-13,sz.000166,43893025,1.573429,5.8100,5.8200,253659050.0000,0.597081
