date,code,volume,pctChg,close,high,amount,turn
2017-06-01,sh.600660,16485786,2.132108,24.4300,24.4500,397186016.0000,0.823060
2017-06-02,sh.600660,13467735,-0.491203,24.3100,24.5400,328076368.0000,0.672383
2017-06-05,sh.600660,9063024,-0.740437,24.1300,24.3500,218431672.0000,0.452476
2017-06-06,sh.600660,15560302,2.983843,24.8500,24.8900,381944720.0000,0.776855
2017-06-07,sh.600660,23584599,0.080485,24.8700,25.0400,587142624.0000,1.177472
2017-06-08,sh.600660,19508648,3.699236,25.7900,25.9500,496948128.0000,0.973978
2017-06-09,sh.600660,18159907,1.202014,26.1000,26.6800,476222416.0000,0.906642
2017-06-12,sh.600660,15504070,0.881224,26.3300,26.8100,408297008.0000,0.774048
2017-06-13,sh.600660,12687475,-0.227875,26.2700,26.6500,331695296.0000,0.633428
2017-06-14,sh.600660,22058615,-3.654362,25.3100,26.1700,564649472.0000,1.101286
2017-06-15,sh.600660,23874313,-0.316080,25.2300,25.5200,594141184.0000,1.191936
2017-06-16,sh.600660,17978741,-0.594529,25.0800,25.4000,452914944.0000,0.897597
2017-06-19,sh.600660,17037112,0.000000,25.0800,25.2900,425820992.0000,0.850586
2017-06-20,sh.600660,13595329,0.000000,25.0800,25.5000,341563392.0000,0.678753
2017-06-21,sh.600660,23807452,5.502389,26.4600,26.5000,615330720.0000,1.188598
2017-06-22,sh.600660,25552374,-2.607705,25.7700,26.6000,669447104.0000,1.275714
2017-06-23,sh.600660,16616804,1.785018,26.2300,26.2500,429945344.0000,0.829601
2017-06-26,sh.600660,21249826,1.296226,26.5700,26.7000,560464128.0000,1.060907
2017-06-27,sh.600660,14937040,-0.489270,26.4400,26.5800,393288112.0000,0.745738
2017-06-28,sh.600660,16638730,-2.496217,25.7800,26.3500,431028336.0000,0.830696
2017-06-29,sh.600660,9521266,0.775791,25.9800,26.0900,246331911.0000,0.475354
2017-06-30,sh.600660,8717058,0.230952,26.0400,26.1200,226569552.0000,0.435203
2017-07-03,sh.600660,16138047,-1.996930,25.5200,26.1100,413136768.0000,0.805699
2017-07-04,sh.600660,19792161,-2.507842,24.8800,25.5100,493657632.0000,0.988133
2017-07-05,sh.600660,13898281,1.728297,25.3100,25.3400,347616496.0000,0.693878
2017-07-06,sh.600660,11578199,-0.869219,25.0900,25.4500,290142800.0000,0.578047
2017-07-07,sh.600660,12523279,-1.952968,24.6000,25.0700,309467216.0000,0.625230
2017-07-10,sh.600660,14840448,-0.894314,24.3800,24.8400,363242336.0000,0.740916
2017-07-11,sh.600660,18449217,2.543072,25.0000,25.1800,459894560.0000,0.921086
2017-07-12,sh.600660,18180628,-1.639999,24.5900,25.0600,446413136.0000,0.907676
2017-07-13,sh.600660,25603535,-1.911343,24.1200,24.6500,620088080.0000,1.278268
2017-07-14,sh.600660,14330990,0.331675,24.2000,24.3700,345878080.0000,0.715481
2017-07-17,sh.600660,19260216,-0.123970,24.1700,24.5500,466633232.0000,0.961575
2017-07-18,sh.600660,10194907,-0.124124,24.1400,24.2500,244591415.0000,0.508985
2017-07-19,sh.600660,21467480,3.106877,24.8900,25.0600,532194656.0000,1.071774
2017-07-20,sh.600660,12888859,0.080355,24.9100,24.9700,319655904.0000,0.643482
2017-07-21,sh.600660,8739432,-0.642312,24.7500,24.8700,216429410.0000,0.436320
2017-07-24,sh.600660,18137952,-1.212118,24.4500,24.8000,442567632.0000,0.905545
2017-07-25,sh.600660,7244894,-0.204504,24.4000,24.5700,176920597.0000,0.361705
2017-07-26,sh.600660,18634246,-2.745902,23.7300,24.4600,444638832.0000,0.930323
2017-07-27,sh.600660,11644909,-1.179936,23.4500,23.7400,272937616.0000,0.581377
2017-07-28,sh.600660,10412011,-0.170580,23.4100,23.5500,243224408.0000,0.519824
2017-07-31,sh.600660,12839661,-0.683468,23.2500,23.4500,297795408.0000,0.641026
2017-08-01,sh.600660,16002480,1.978491,23.7100,23.8400,377789696.0000,0.798931
