date,code,volume,pctChg,close
2017-06-01,sz.000513,3046351,1.648619,62.8900
2017-06-02,sz.000513,3215315,0.047700,62.9200
2017-06-05,sz.000513,2543651,-1.557533,61.9400
2017-06-06,sz.000513,2077509,0.613499,62.3200
2017-06-07,sz.000513,3796684,1.973684,63.5500
2017-06-08,sz.000513,5069888,3.021246,65.4700
2017-06-09,sz.000513,3088740,-0.549871,65.1100
2017-06-12,sz.000513,3834296,2.887417,66.9900
2017-06-13,sz.000513,1735024,-0.567245,66.6100
2017-06-14,sz.000513,2400855,-1.576344,65.5600
2017-06-15,sz.000513,2162239,-0.213544,65.4200
2017-06-16,sz.000513,1530513,-0.305712,65.2200
2017-06-19,sz.000513,1703379,1.195950,66.0000
2017-06-20,sz.000513,2545755,-0.303026,65.8000
2017-06-21,sz.000513,2449051,0.303947,66.0000
2017-06-22,sz.000513,3183396,-0.318180,65.7900
2017-06-23,sz.000513,3226238,-0.243204,65.6300
2017-06-26,sz.000513,2983336,1.904617,66.8800
2017-06-27,sz.000513,2447921,-0.433614,66.5900
2017-06-28,sz.000513,1367069,-1.276466,65.7400
2017-06-29,sz.000513,3885560,3.802860,68.2400
2017-06-30,sz.000513,2208009,-0.205157,68.1000
2017-07-03,sz.000513,2573888,-2.349484,66.5000
2017-07-04,sz.000513,1995619,0.000000,66.5000
2017-07-05,sz.000513,2013429,0.601506,66.9000
2017-07-06,sz.000513,2013888,-0.313900,66.6900
2017-07-07,sz.000513,3205088,-1.904944,49.9500
2017-07-10,sz.000513,3520598,-2.482486,48.7100
2017-07-11,sz.000513,2141813,1.190724,49.2900
2017-07-12,sz.000513,2414959,-0.750665,48.9200
2017-07-13,sz.000513,1711800,1.246935,49.5300
2017-07-14,sz.000513,1507706,0.928736,49.9900
2017-07-17,sz.000513,2550329,-2.820564,48.5800
2017-07-18,sz.000513,1215160,1.564426,49.3400
2017-07-19,sz.000513,2068429,0.222944,49.4500
2017-07-20,sz.000513,2259883,-1.294235,48.8100
2017-07-21,sz.000513,3067084,3.052649,50.3000
2017-07-24,sz.000513,2208263,-0.815109,49.8900
2017-07-25,sz.000513,1482709,-0.581281,49.6000
2017-07-26,sz.000513,1656748,-1.592736,48.8100
2017-07-27,sz.000513,3194155,-1.536570,48.0600
2017-07-28,sz.000513,1780765,1.019554,48.5500
2017-07-31,sz.000513,1079342,0.102985,48.6000
2017-08-01,sz.000513,2786542,2.921815,50.0200
2017-08-02,sz.000513,2065582,0.199917,50.1200
2017-08-03,sz.000513,1632080,-2.234635,49.0000
2017-08-04,sz.000513,2410194,-2.204085,47.9200
2017-08-07,sz.000513,1516073,0.146084,47.9900
2017-08-08,sz.000513,1043844,0.812668,48.3800
2017-08-09,sz.000513,1866301,0.764777,48.7500
2017-08-10,sz.000513,1900432,-0.758972,48.3800
2017-08-11,sz.000513,1690204,-0.186028,48.2900
2017-08-14,sz.000513,2812293,3.499686,49.9800
2017-08-15,sz.000513,2042191,-0.020005,49.9700
2017-08-16,sz.000513,1870586,-1.741050,49.1000
2017-08-17,sz.000513,1244359,0.203671,49.2000
2017-08-18,sz.000513,1937047,1.219509,49.8000
2017-08-21,sz.000513,2921479,2.389563,50.9900
2017-08-22,sz.000513,3711250,2.176891,52.1000
2017-08-23,sz.000513,5491780,-3.262950,50.4000
2017-08-24,sz.000513,3611103,-1.706350,49.5400
2017-08-25,sz.000513,1803180,1.211139,50.1400
2017-08-28,sz.000513,3169053,0.099719,50.1900
2017-08-29,sz.000513,2952945,-1.852959,49.2600
2017-08-30,sz.000513,1847584,0.345112,49.4300
2017-08-31,sz.000513,2052859,-0.708069,49.0800
2017-09-01,sz.000513,2360942,1.283613,49.7100
2017-09-04,sz.000513,3981144,-1.428282,49.0000
2017-09-05,sz.000513,3071155,-0.448982,48.7800
2017-09-06,sz.000513,2432116,-0.061498,48.7500
2017-09-07,sz.000513,2096866,0.451285,48.9700
2017-09-08,sz.000513,3587496,-1.041458,48.4600
2017-09-11,sz.000513,3668378,-0.846058,48.0500
2017-09-12,sz.000513,3105522,-0.478667,47.8200
2017-09-13,sz.000513,1404644,0.920114,48.2600
2017-09-14,sz.000513,1750740,0.683800,48.5900
2017-09-15,sz.000513,1343750,-0.761471,48.2200
2017-09-18,sz.000513,3350615,2.177518,49.2700
2017-09-19,sz.000513,2022134,-0.162374,49.1900
2017-09-20,sz.000513,1838487,-0.528559,48.9300
2017-09-21,sz.000513,3159370,1.880233,49.8500
2017-09-22,sz.000513,2189668,-1.163486,49.2700
2017-09-25,sz.000513,3944667,1.562818,50.0400
2017-09-26,sz.000513,4560402,0.859313,50.4700
2017-09-27,sz.000513,4065310,1.050126,51.0000
2017-09-28,sz.000513,2878678,-0.823526,50.5800
2017-09-29,sz.000513,2110638,0.237246,50.7000
2017-10-09,sz.000513,7357790,6.370808,53.9300
2017-10-10,sz.000513,9848732,3.597253,55.8700
2017-10-11,sz.000513,6188101,0.107395,55.9300
2017-10-12,sz.000513,4903444,0.125156,56.0000
2017-10-13,sz.000513,5180783,3.553575,57.9900
2017-10-16,sz.000513,6112964,1.051900,58.6000
2017-10-17,sz.000513,6358608,4.300342,61.1200
2017-10-18,sz.000513,5352307,0.000000,61.1200
2017-10-19,sz.000513,5358496,0.032723,61.1400
2017-10-20,sz.000513,4383295,-2.715080,59.4800
2017-10-23,sz.000513,6477181,8.271691,64.4000
2017-10-24,sz.000513,5597640,-1.552795,63.4000
2017-10-25,sz.000513,5002503,2.334378,64.8800
