date,code,volume,pctChg,close,high,amount,turn
2017-06-01,sz.002230,19707568,-0.100599,29.7900,30.4700,592517984.0000,1.671975
2017-06-02,sz.002230,17688846,1.174886,30.1400,30.2400,521455952.0000,1.500708
2017-06-05,sz.002230,16106256,0.199075,30.2000,30.7600,489601568.0000,1.366442
2017-06-06,sz.002230,20014404,2.152317,30.8500,30.9400,613681760.0000,1.698006
2017-06-07,sz.002230,26190225,1.458667,31.3000,31.3200,813736800.0000,2.221958
2017-06-08,sz.002230,17508391,-1.022363,30.9800,31.3900,545197392.0000,1.485398
2017-06-09,sz.002230,21548783,1.194322,31.3500,31.6100,671497504.0000,1.828182
2017-06-12,sz.002230,15222473,-2.456142,30.5800,31.2900,470096848.0000,1.291463
2017-06-13,sz.002230,12184435,1.340745,30.9900,31.1000,376621664.0000,1.033718
2017-06-14,sz.002230,11948633,0.290417,31.0800,31.2500,369611600.0000,1.013713
2017-06-15,sz.002230,32742719,3.185327,32.0700,32.3000,1043083488.0000,2.777867
2017-06-16,sz.002230,15830441,-0.997816,31.7500,32.2400,504515408.0000,1.343042
2017-06-19,sz.002230,19889889,1.322829,32.1700,32.3500,638244576.0000,1.687443
2017-06-20,sz.002230,17902232,-0.683859,31.9500,32.3800,575088448.0000,1.518811
2017-06-21,sz.002230,20505334,1.032858,32.2800,32.5000,658261232.0000,1.739657
2017-06-22,sz.002230,61117659,2.788109,33.1800,34.9000,2055665360.0000,5.185175
2017-06-23,sz.002230,37421718,1.356241,33.6300,33.7400,1243573712.0000,3.174829
2017-06-26,sz.002230,80080011,8.206953,36.3900,36.3900,2841359744.0000,6.793926
2017-06-27,sz.002230,42922349,-0.687002,36.1400,36.4900,1548432320.0000,3.641499
2017-06-28,sz.002230,92278470,4.593248,37.8000,38.4500,3424408416.0000,7.828833
2017-06-29,sz.002230,120193509,5.952381,40.0500,41.5800,4792899840.0000,10.197124
2017-06-30,sz.002230,79347654,-0.374526,39.9000,41.4400,3202400416.0000,6.737887
2017-07-03,sz.002230,114094958,8.897242,43.4500,43.4500,4749423872.0000,9.688489
2017-07-04,sz.002230,93626651,0.460301,43.6500,43.8500,4051740752.0000,7.950402
2017-07-05,sz.002230,97501931,-0.045820,43.6300,43.9800,4184951664.0000,8.279476
2017-07-06,sz.002230,125099891,-2.475365,42.5500,44.9500,5434223360.0000,10.622985
2017-07-07,sz.002230,101875550,1.410111,43.1500,43.5000,4372577280.0000,8.650866
2017-07-10,sz.002230,96307754,0.162224,43.2200,44.1900,4165358880.0000,8.178071
2017-07-11,sz.002230,124493974,-7.751046,39.8700,43.8800,5242980608.0000,10.571532
2017-07-12,sz.002230,118435658,-1.178825,39.4000,40.1900,4657827328.0000,10.057084
2017-07-13,sz.002230,87815746,1.522839,40.0000,40.5500,3494036864.0000,7.456963
2017-07-14,sz.002230,60613888,-2.124996,39.1500,40.1500,2392021856.0000,5.147090
2017-07-17,sz.002230,114038321,2.222219,40.0200,41.1700,4533315584.0000,9.683680
2017-07-18,sz.002230,66453960,0.199895,40.1000,40.4100,2644109984.0000,5.643006
2017-07-19,sz.002230,115194780,7.805489,43.2300,43.9700,4761245696.0000,9.781882
2017-07-20,sz.002230,138478120,8.859592,47.0600,47.3800,6298198272.0000,11.759010
2017-07-21,sz.002230,102652105,-2.613684,45.8300,47.9200,4780990720.0000,8.716808
2017-07-24,sz.002230,78517295,0.872786,46.2300,47.3000,3637196176.0000,6.667376
2017-07-25,sz.002230,86722393,-4.607400,44.1000,46.1800,3861681072.0000,7.364120
2017-07-26,sz.002230,63645871,1.360549,44.7000,45.2800,2832840752.0000,5.404554
2017-07-27,sz.002230,134146261,9.932882,49.1400,49.1700,6265263616.0000,11.391166
2017-07-28,sz.002230,93308979,-3.439151,47.4500,49.2900,4493891072.0000,7.923427
2017-07-31,sz.002230,75574451,-0.063230,47.4200,48.9200,3607643264.0000,6.417481
2017-08-01,sz.002230,85638925,2.804728,48.7500,49.9000,4147960224.0000,7.272116
2017-08-02,sz.002230,74234241,-1.148721,48.1900,49.8700,3630169520.0000,6.303676
2017-08-03,sz.002230,88643798,-5.644319,45.4700,48.3000,4144757008.0000,7.527278
2017-08-04,sz.002230,56573454,0.351880,45.6300,46.3100,2576867600.0000,4.803992
2017-08-07,sz.002230,43502213,-0.219159,45.5300,46.5700,1991174752.0000,3.694035
2017-08-08,sz.002230,94920141,6.545134,48.5100,49.5800,4563371264.0000,8.060240
2017-08-09,sz.002230,51945230,-0.597809,48.2200,49.0800,2515792016.0000,4.410982
2017-08-10,sz.002230,99099090,-0.456245,48.0000,50.9100,4903241216.0000,8.415100
2017-08-11,sz.002230,70655354,-0.083335,47.9600,49.2700,3416919728.0000,5.999771
2017-08-14,sz.002230,119092856,10.008340,52.7600,52.7600,6139897344.0000,10.112891
