date,code,volume,pctChg,close
2017-06-01,sh.600803,44488275,-6.689416,13.6700
2017-06-02,sh.600803,31216613,-0.365766,13.6200
2017-06-05,sh.600803,26053111,0.220262,13.6500
2017-06-06,sh.600803,26676686,-1.978018,13.3800
2017-06-07,sh.600803,35235358,4.857994,14.0300
2017-06-08,sh.600803,30592183,-0.142548,14.0100
2017-06-09,sh.600803,52006360,3.497500,14.5000
2017-06-12,sh.600803,34476039,-0.689658,14.4000
2017-06-13,sh.600803,33835654,0.555555,14.4800
2017-06-14,sh.600803,28855666,0.759673,14.5900
2017-06-15,sh.600803,29907078,-1.370801,14.3900
2017-06-16,sh.600803,20441789,-0.833912,14.2700
2017-06-19,sh.600803,21607444,-1.681855,14.0300
2017-06-20,sh.600803,28031050,3.207411,14.4800
2017-06-21,sh.600803,21228968,0.207187,14.5100
2017-06-22,sh.600803,28318292,-6.133703,13.6200
2017-06-23,sh.600803,20171614,-1.835536,13.3700
2017-06-26,sh.600803,12355802,2.393416,13.6900
2017-06-27,sh.600803,9114801,-0.657408,13.6000
2017-06-28,sh.600803,8609563,-0.073531,13.5900
2017-06-29,sh.600803,12753600,1.250920,13.7600
2017-06-30,sh.600803,11650160,-0.145352,13.7400
2017-07-03,sh.600803,11460960,0.218346,13.7700
2017-07-04,sh.600803,14280856,-1.234568,13.6000
2017-07-05,sh.600803,11348710,1.323525,13.7800
2017-07-06,sh.600803,11656097,-0.290276,13.7400
2017-07-07,sh.600803,13987326,-1.091700,13.5900
2017-07-10,sh.600803,8903923,0.147163,13.6100
2017-07-11,sh.600803,12575798,-2.865535,13.2200
2017-07-12,sh.600803,8567885,1.058997,13.3600
2017-07-13,sh.600803,10309168,0.823358,13.4700
2017-07-14,sh.600803,11192923,1.559020,13.6800
2017-07-17,sh.600803,0,0.000000,13.6800
2017-07-18,sh.600803,0,0.000000,13.6800
2017-07-19,sh.600803,0,0.000000,13.6800
2017-07-20,sh.600803,0,0.000000,13.6800
2017-07-21,sh.600803,0,0.000000,13.6800
2017-07-24,sh.600803,0,0.000000,13.6800
2017-07-25,sh.600803,0,0.000000,13.6800
2017-07-26,sh.600803,0,0.000000,13.6800
2017-07-27,sh.600803,25542294,1.608182,13.9000
2017-07-28,sh.600803,15234724,1.294966,14.0800
2017-07-31,sh.600803,23929529,2.698864,14.4600
2017-08-01,sh.600803,25791995,0.207467,14.4900
2017-08-02,sh.600803,35112189,1.449276,14.7000
2017-08-03,sh.600803,16357313,-1.224485,14.5200
2017-08-04,sh.600803,23025867,-3.925624,13.9500
2017-08-07,sh.600803,14294603,-0.573476,13.8700
2017-08-08,sh.600803,17723074,3.028119,14.2900
2017-08-09,sh.600803,28935348,1.819456,14.5500
2017-08-10,sh.600803,16395060,-1.855673,14.2800
2017-08-11,sh.600803,20109085,1.339912,14.3700
2017-08-14,sh.600803,33494951,3.270705,14.8400
2017-08-15,sh.600803,24743803,-1.954178,14.5500
2017-08-16,sh.600803,16367164,-0.206184,14.5200
2017-08-17,sh.600803,32072034,-1.515153,14.3000
2017-08-18,sh.600803,53603804,6.293704,15.2000
2017-08-21,sh.600803,44860991,0.592106,15.2900
2017-08-22,sh.600803,43518913,-0.654025,15.1900
2017-08-23,sh.600803,25414548,-2.369978,14.8300
2017-08-24,sh.600803,16278858,-0.809170,14.7100
2017-08-25,sh.600803,19370017,0.815771,14.8300
2017-08-28,sh.600803,21590714,2.225219,15.1600
2017-08-29,sh.600803,40043336,-5.343004,14.3500
2017-08-30,sh.600803,16518558,0.418115,14.4100
2017-08-31,sh.600803,41966974,-3.677999,13.8800
2017-09-01,sh.600803,18019931,0.432273,13.9400
2017-09-04,sh.600803,19572889,2.008613,14.2200
2017-09-05,sh.600803,15717364,-2.109706,13.9200
2017-09-06,sh.600803,21284212,2.658045,14.2900
2017-09-07,sh.600803,10975124,-0.909728,14.1600
2017-09-08,sh.600803,13021000,0.141246,14.1800
2017-09-11,sh.600803,10211984,-1.622006,13.9500
2017-09-12,sh.600803,28483975,-3.010753,13.5300
2017-09-13,sh.600803,11735032,1.626018,13.7500
2017-09-14,sh.600803,9919196,-0.509089,13.6800
2017-09-15,sh.600803,8618477,0.511694,13.7500
2017-09-18,sh.600803,8185105,0.072729,13.7600
2017-09-19,sh.600803,6230384,-0.726747,13.6600
2017-09-20,sh.600803,7589312,-0.146409,13.6400
2017-09-21,sh.600803,13851017,0.953080,13.7700
2017-09-22,sh.600803,12008398,-2.251274,13.4600
2017-09-25,sh.600803,14499906,-3.343238,13.0100
2017-09-26,sh.600803,17095395,4.073787,13.5400
2017-09-27,sh.600803,7261637,0.000000,13.5400
2017-09-28,sh.600803,5229000,-0.295421,13.5000
2017-09-29,sh.600803,6891662,1.259260,13.6700
2017-10-09,sh.600803,9213923,1.316754,13.8500
2017-10-10,sh.600803,7137203,-0.216611,13.8200
2017-10-11,sh.600803,11553598,0.651231,13.9100
2017-10-12,sh.600803,5205300,-0.647018,13.8200
2017-10-13,sh.600803,8140540,1.230102,13.9900
2017-10-16,sh.600803,7609763,0.000000,13.9900
2017-10-17,sh.600803,7415116,0.285918,14.0300
