date,code,volume,pctChg,close
2017-10-24,sh.601108,162272,44.024600,16.3900
2017-10-25,sh.601108,124221,10.006110,18.0300
2017-10-26,sh.601108,357534,9.983356,19.8300
2017-10-27,sh.601108,9618236,9.984869,21.8100
2017-10-30,sh.601108,189152695,5.226966,22.9500
2017-10-31,sh.601108,115474090,-0.174296,22.9100
2017-11-01,sh.601108,108831433,-1.091227,22.6600
2017-11-02,sh.601108,115783128,2.030013,23.1200
2017-11-03,sh.601108,89352684,-1.427335,22.7900
2017-11-06,sh.601108,88484395,-2.369464,22.2500
2017-11-07,sh.601108,140212586,6.741573,23.7500
2017-11-08,sh.601108,156998158,2.357893,24.3100
2017-11-09,sh.601108,88157876,-0.329082,24.2300
2017-11-10,sh.601108,95005996,0.660338,24.3900
2017-11-13,sh.601108,82609517,-2.337022,23.8200
2017-11-14,sh.601108,74793897,-3.526449,22.9800
2017-11-15,sh.601108,57117467,-2.132288,22.4900
2017-11-16,sh.601108,47903482,-1.378388,22.1800
2017-11-17,sh.601108,63910649,-7.168621,20.5900
2017-11-20,sh.601108,52158187,-3.885378,19.7900
2017-11-21,sh.601108,75051701,3.890846,20.5600
2017-11-22,sh.601108,52792168,-2.334628,20.0800
2017-11-23,sh.601108,49834451,-7.470120,18.5800
2017-11-24,sh.601108,32301841,0.430570,18.6600
2017-11-27,sh.601108,40417527,1.500540,18.9400
2017-11-28,sh.601108,31244892,0.739173,19.0800
2017-11-29,sh.601108,47186920,1.257860,19.3200
2017-11-30,sh.601108,36837670,-1.708074,18.9900
2017-12-01,sh.601108,28447972,-1.053180,18.7900
2017-12-04,sh.601108,47364647,-6.812138,17.5100
2017-12-05,sh.601108,33737307,-2.113083,17.1400
2017-12-06,sh.601108,28102484,2.217042,17.5200
2017-12-07,sh.601108,22416426,-1.940640,17.1800
2017-12-08,sh.601108,27153967,1.280555,17.4000
2017-12-11,sh.601108,23083308,0.229890,17.4400
2017-12-12,sh.601108,30609083,-4.587162,16.6400
2017-12-13,sh.601108,22759691,1.081733,16.8200
2017-12-14,sh.601108,29404937,0.951248,16.9800
2017-12-15,sh.601108,37320820,1.649003,17.2600
2017-12-18,sh.601108,22564851,0.463499,17.3400
2017-12-19,sh.601108,28351604,0.230675,17.3800
2017-12-20,sh.601108,24226298,-2.243955,16.9900
2017-12-21,sh.601108,53067516,4.002356,17.6700
2017-12-22,sh.601108,31848471,0.169783,17.7000
2017-12-25,sh.601108,33948217,0.621462,17.8100
2017-12-26,sh.601108,50540082,2.638974,18.2800
2017-12-27,sh.601108,38115288,-2.242887,17.8700
2017-12-28,sh.601108,64333445,3.245662,18.4500
2017-12-29,sh.601108,30622493,-0.379412,18.3800
2018-01-02,sh.601108,33205218,0.598480,18.4900
2018-01-03,sh.601108,48732538,0.757163,18.6300
2018-01-04,sh.601108,31044257,-1.395590,18.3700
2018-01-05,sh.601108,33647457,-1.088736,18.1700
2018-01-08,sh.601108,43361315,1.210783,18.3900
2018-01-09,sh.601108,24875655,-1.848832,18.0500
2018-01-10,sh.601108,58673246,2.714691,18.5400
2018-01-11,sh.601108,39411576,0.161806,18.5700
2018-01-12,sh.601108,67294116,1.992465,18.9400
2018-01-15,sh.601108,45491349,-2.851114,18.4000
2018-01-16,sh.601108,81181108,10.000000,20.2400
2018-01-17,sh.601108,146628881,2.964429,20.8400
2018-01-18,sh.601108,104168880,2.975043,21.4600
2018-01-19,sh.601108,135213620,1.910540,21.8700
2018-01-22,sh.601108,72993189,-2.743486,21.2700
2018-01-23,sh.601108,58060523,0.564170,21.3900
2018-01-24,sh.601108,93077202,2.431045,21.9100
2018-01-25,sh.601108,59217880,-4.655411,20.8900
2018-01-26,sh.601108,45661364,-1.148874,20.6500
2018-01-29,sh.601108,50704203,-1.694917,20.3000
2018-01-30,sh.601108,36876648,0.394088,20.3800
2018-01-31,sh.601108,68651743,-10.009810,18.3400
2018-02-01,sh.601108,56916221,-6.815703,17.0900
2018-02-02,sh.601108,37004203,-2.106498,16.7300
2018-02-05,sh.601108,33474720,2.271375,17.1100
2018-02-06,sh.601108,40770215,-9.000589,15.5700
2018-02-07,sh.601108,39530184,1.798334,15.8500
2018-02-08,sh.601108,27682933,1.577287,16.1000
2018-02-09,sh.601108,50211216,-5.403732,15.2300
2018-02-12,sh.601108,28607568,1.247541,15.4200
2018-02-13,sh.601108,28025120,-0.972760,15.2700
2018-02-14,sh.601108,20658500,-1.637197,15.0200
2018-02-22,sh.601108,20274424,1.930759,15.3100
2018-02-23,sh.601108,21349875,0.849113,15.4400
2018-02-26,sh.601108,43588479,4.922287,16.2000
2018-02-27,sh.601108,29266724,-1.049383,16.0300
2018-02-28,sh.601108,33090377,0.998128,16.1900
2018-03-01,sh.601108,25036558,0.308828,16.2400
2018-03-02,sh.601108,24780664,-1.724136,15.9600
2018-03-05,sh.601108,15347547,0.187968,15.9900
2018-03-06,sh.601108,40423987,2.814264,16.4400
2018-03-07,sh.601108,27736600,-2.007299,16.1100
2018-03-08,sh.601108,17154932,0.186212,16.1400
2018-03-09,sh.601108,36503224,2.106569,16.4800
2018-03-12,sh.601108,43716808,2.063108,16.8200
2018-03-13,sh.601108,24591880,-2.199756,16.4500
2018-03-14,sh.601108,18775313,-0.486322,16.3700
2018-03-15,sh.601108,31677890,-4.215030,15.6800
2018-03-16,sh.601108,19126058,-0.829082,15.5500
2018-03-19,sh.601108,16873793,1.093248,15.7200
2018-03-20,sh.601108,14516136,0.063609,15.7300
2018-03-21,sh.601108,44345850,2.034328,16.0500
2018-03-22,sh.601108,29013859,0.560749,16.1400
2018-03-23,sh.601108,39059319,-8.674099,14.7400
2018-03-26,sh.601108,19574980,1.492539,14.9600
2018-03-27,sh.601108,27042762,1.804809,15.2300
2018-03-28,sh.601108,20531443,-1.772814,14.9600
2018-03-29,sh.601108,27920782,2.272728,15.3000
2018-03-30,sh.601108,20381398,0.065361,15.3100
2018-04-02,sh.601108,26907255,0.065312,15.3200
2018-04-03,sh.601108,19895829,-2.219322,14.9800
2018-04-04,sh.601108,18119987,-0.934575,14.8400
2018-04-09,sh.601108,15961343,0.606470,14.9300
2018-04-10,sh.601108,23493997,2.076353,15.2400
2018-04-11,sh.601108,19162952,-0.524934,15.1600
2018-04-12,sh.601108,17763530,-0.395775,15.1000
2018-04-13,sh.601108,17150124,-0.397354,15.0400
2018-04-16,sh.601108,21195046,-4.255322,14.4000
2018-04-17,sh.601108,18655927,-0.833333,14.2800
2018-04-18,sh.601108,14986391,1.610648,14.5100
2018-04-19,sh.601108,16753991,0.344591,14.5600
2018-04-20,sh.601108,18104607,-4.601649,13.8900
2018-04-23,sh.601108,11784516,0.287977,13.9300
2018-04-24,sh.601108,16951466,2.512559,14.2800
2018-04-25,sh.601108,10863952,-1.120447,14.1200
2018-04-26,sh.601108,14013696,-4.107648,13.5400
2018-04-27,sh.601108,12131936,1.107826,13.6900
2018-05-02,sh.601108,10249169,0.292184,13.7300
2018-05-03,sh.601108,27894433,4.078663,14.2900
2018-05-04,sh.601108,13451000,-1.539540,14.0700
