date,code,volume,pctChg,close,high,amount,turn
2017-06-01,sh.601328,117521130,0.806455,6.2500,6.2600,729973200.0000,0.299410
2017-06-02,sh.601328,84013974,-0.480003,6.2200,6.2900,523987872.0000,0.214044
2017-06-05,sh.601328,154075636,-1.768483,6.1100,6.2000,944217072.0000,0.392541
2017-06-06,sh.601328,46665306,0.163662,6.1200,6.1400,285144944.0000,0.118890
2017-06-07,sh.601328,79649199,0.163402,6.1300,6.1700,488602592.0000,0.202923
2017-06-08,sh.601328,81306371,-0.326264,6.1100,6.1300,495986176.0000,0.207145
2017-06-09,sh.601328,160320787,0.163662,6.1200,6.1500,981139600.0000,0.408452
2017-06-12,sh.601328,87730943,-0.980391,6.0600,6.1200,533929248.0000,0.223513
2017-06-13,sh.601328,54190376,0.165020,6.0700,6.0800,328624512.0000,0.138062
2017-06-14,sh.601328,87875867,0.000000,6.0700,6.0800,531462064.0000,0.223883
2017-06-15,sh.601328,59495097,-0.329489,6.0500,6.0700,360080304.0000,0.151577
2017-06-16,sh.601328,58186776,0.000000,6.0500,6.0700,352066016.0000,0.148243
2017-06-19,sh.601328,47261760,0.330578,6.0700,6.0900,286834352.0000,0.120409
2017-06-20,sh.601328,46809725,0.329489,6.0900,6.0900,284384128.0000,0.119258
2017-06-21,sh.601328,78471320,0.492607,6.1200,6.1300,478990496.0000,0.199923
2017-06-22,sh.601328,168314622,0.490200,6.1500,6.2300,1039126240.0000,0.428818
2017-06-23,sh.601328,117204008,0.325203,6.1700,6.1900,720089984.0000,0.298602
2017-06-26,sh.601328,224545164,-1.296595,6.0900,6.2200,1380590768.0000,0.572077
2017-06-27,sh.601328,131844232,0.328407,6.1100,6.1200,803517840.0000,0.335901
2017-06-28,sh.601328,150505063,0.490994,6.1400,6.1800,924074080.0000,0.383444
2017-06-29,sh.601328,72429631,0.162870,6.1500,6.1600,444650400.0000,0.184530
2017-06-30,sh.601328,71269897,0.162598,6.1600,6.1700,438379344.0000,0.181575
2017-07-03,sh.601328,90319495,0.487016,6.1900,6.2000,558360048.0000,0.230108
2017-07-04,sh.601328,108667626,0.000000,6.1900,6.2000,671491952.0000,0.276854
2017-07-05,sh.601328,101217323,0.161547,6.2000,6.2200,627435504.0000,0.257873
2017-07-06,sh.601328,116730066,-0.161286,6.1900,6.2200,723111648.0000,0.297395
2017-07-07,sh.601328,100154687,-0.337838,5.9000,5.9300,591210352.0000,0.255166
2017-07-10,sh.601328,55793123,0.169487,5.9100,5.9200,329723648.0000,0.142145
2017-07-11,sh.601328,176431548,1.353637,5.9900,6.0300,1054895440.0000,0.449497
2017-07-12,sh.601328,167020323,0.834728,6.0400,6.1200,1012645888.0000,0.425520
2017-07-13,sh.601328,129075659,1.490069,6.1300,6.1500,787808480.0000,0.328848
2017-07-14,sh.601328,111267431,0.978792,6.1900,6.2000,685195120.0000,0.283478
