date,code,volume,pctChg,close,high,amount,turn
2017-06-01,sz.000963,4521972,0.879124,45.9000,46.2000,206843199.0000,0.520893
2017-06-02,sz.000963,6073258,-1.089325,45.4000,46.5000,275196880.0000,0.699587
2017-06-05,sz.000963,9964073,-3.237888,43.9300,45.3500,440839296.0000,1.147776
2017-06-06,sz.000963,4484393,2.003189,44.8100,44.8100,198920482.0000,0.516564
2017-06-07,sz.000963,7655668,3.771477,46.5000,46.5100,349877136.0000,0.881868
2017-06-08,sz.000963,7793426,4.215052,48.4600,48.7700,372555392.0000,0.897736
2017-06-09,sz.000963,10417901,2.827080,49.8300,50.3900,514024624.0000,1.200053
2017-06-12,sz.000963,6840538,0.321091,49.9900,51.3000,342518768.0000,0.787971
2017-06-13,sz.000963,4647166,0.420082,50.2000,50.7700,233106359.0000,0.535314
2017-06-14,sz.000963,4686285,-1.633466,49.3800,50.5000,233189615.0000,0.539820
2017-06-15,sz.000963,4759171,-0.668290,49.0500,49.8300,232604654.0000,0.548216
2017-06-16,sz.000963,6921782,-1.488276,48.3200,49.2500,334356560.0000,0.797330
2017-06-19,sz.000963,4384180,1.634936,49.1100,49.1100,213904532.0000,0.505020
2017-06-20,sz.000963,4638859,-0.834860,48.7000,49.7000,225808924.0000,0.534357
2017-06-21,sz.000963,4508197,2.053388,49.7000,49.8700,220307207.0000,0.519306
2017-06-22,sz.000963,6620430,-0.704230,49.3500,50.7000,331218048.0000,0.762617
2017-06-23,sz.000963,3911936,1.641340,50.1600,50.1800,192728176.0000,0.450622
2017-06-26,sz.000963,5822612,1.375595,50.8500,51.0500,293460896.0000,0.670715
2017-06-27,sz.000963,4609712,-1.356929,50.1600,51.0800,231935706.0000,0.530999
2017-06-28,sz.000963,3357102,-1.694574,49.3100,50.1000,166444101.0000,0.386709
2017-06-29,sz.000963,2366009,0.446152,49.5300,49.7400,116800539.0000,0.272544
2017-06-30,sz.000963,3337382,0.343230,49.7000,49.7600,165301114.0000,0.384438
2017-07-03,sz.000963,4299768,0.462776,49.9300,50.7000,215294052.0000,0.495297
2017-07-04,sz.000963,7385660,-0.761068,49.5500,50.5000,366836864.0000,0.850765
2017-07-05,sz.000963,4627210,1.210903,50.1500,50.3800,229440080.0000,0.533015
2017-07-06,sz.000963,4136863,-0.498505,49.9000,50.2400,205480438.0000,0.476531
2017-07-07,sz.000963,4781241,-1.943890,48.9300,49.7400,233954884.0000,0.550758
2017-07-10,sz.000963,12349334,-2.922543,47.5000,48.8100,584217728.0000,1.422538
2017-07-11,sz.000963,4911549,0.800002,47.8800,48.2800,235748681.0000,0.565768
2017-07-12,sz.000963,3246399,-0.167088,47.8000,48.1900,155297448.0000,0.373957
2017-07-13,sz.000963,3429979,0.000000,47.8000,48.1200,164171476.0000,0.395104
2017-07-14,sz.000963,3408818,0.753139,48.1600,48.6800,164743178.0000,0.392667
2017-07-17,sz.000963,4253709,-1.370432,47.5000,48.1000,202198105.0000,0.489991
2017-07-18,sz.000963,3460740,-0.652635,47.1900,47.6900,163197843.0000,0.398648
2017-07-19,sz.000963,3252063,0.699305,47.5200,48.2000,154440318.0000,0.374610
2017-07-20,sz.000963,3481861,-0.042089,47.5000,47.7500,165173549.0000,0.401081
2017-07-21,sz.000963,4441687,-1.536841,46.7700,47.6700,208726867.0000,0.511644
2017-07-24,sz.000963,7578738,-0.940771,46.3300,46.8600,352645184.0000,0.873006
2017-07-25,sz.000963,3293526,0.690697,46.6500,47.1200,153976903.0000,0.379386
