date,code,volume,pctChg,close,high,amount,turn
2017-06-01,sz.000039,14020405,-0.438870,15.8800,16.0600,222465396.0000,1.110868
2017-06-02,sz.000039,13723658,1.385392,16.1000,16.1300,217756495.0000,1.087356
2017-06-05,sz.000039,24080653,2.919250,16.5700,16.7800,398269392.0000,1.907964
2017-06-06,sz.000039,14627880,0.181054,16.6000,16.7200,241653521.0000,1.158999
2017-06-07,sz.000039,27102934,1.867467,16.9100,17.1800,458940800.0000,2.147426
2017-06-08,sz.000039,28230854,0.709644,17.0300,17.2700,481735056.0000,2.236793
2017-06-09,sz.000039,18386710,-0.645922,16.9200,17.0500,311339520.0000,1.456820
2017-06-12,sz.000039,19168001,-2.068560,16.5700,17.2000,323779616.0000,1.518723
2017-06-13,sz.000039,27693325,4.646955,17.3400,17.3400,471299312.0000,2.194204
2017-06-14,sz.000039,19858835,-1.038064,17.1600,17.4000,342292944.0000,1.573460
2017-06-15,sz.000039,17439872,0.233106,17.2000,17.3500,298239776.0000,1.381800
2017-06-16,sz.000039,16367055,0.058130,17.2100,17.3500,281819472.0000,1.296798
2017-06-19,sz.000039,14508317,0.232428,17.2500,17.3400,248971844.0000,1.149526
2017-06-20,sz.000039,13303932,-0.521740,17.1600,17.3500,228465495.0000,1.054100
2017-06-21,sz.000039,12164902,0.349647,17.2200,17.2800,208877251.0000,0.963852
2017-06-22,sz.000039,21578672,-0.522649,17.1300,17.4800,372545792.0000,1.709726
2017-06-23,sz.000039,21795587,-1.868066,16.8100,17.0800,366245456.0000,1.726913
2017-06-26,sz.000039,45353943,6.067820,17.8300,17.8600,792868704.0000,3.593493
2017-06-27,sz.000039,26841422,-0.897363,17.6700,17.9600,476036224.0000,2.126705
2017-06-28,sz.000039,40202897,2.207127,18.0600,18.4400,727592304.0000,3.185365
2017-06-29,sz.000039,16485830,-0.332223,18.0000,18.2300,297096832.0000,1.306209
2017-06-30,sz.000039,16059031,0.166670,18.0300,18.3400,291131024.0000,1.271450
