date,code,volume,pctChg,close,high,amount,turn
2017-06-01,sz.002841,2285239,1.734455,66.2800,68.2000,152884690.0000,5.642565
2017-06-02,sz.002841,1840598,3.952931,68.9000,68.9700,124323944.0000,4.544686
2017-06-05,sz.002841,2987825,5.907111,72.9700,73.0800,214241831.0000,7.377346
2017-06-06,sz.002841,2126143,0.178152,73.1000,74.1700,154473698.0000,5.249736
2017-06-07,sz.002841,2125394,1.874149,74.4700,74.8800,156894647.0000,5.247886
2017-06-08,sz.002841,1750610,-1.544248,73.3200,74.3500,128505688.0000,4.322494
2017-06-09,sz.002841,1057721,-0.081830,73.2600,73.8000,77161688.0000,2.611657
2017-06-12,sz.002841,1678780,1.747200,74.5400,75.7900,125148933.0000,4.145136
2017-06-13,sz.002841,1287578,1.811106,75.8900,76.5000,96991111.0000,3.179205
2017-06-14,sz.002841,1192928,-1.594412,74.6800,76.4500,89826350.0000,2.945501
2017-06-15,sz.002841,1185090,-0.549014,74.2700,76.3600,88958054.0000,2.926148
2017-06-16,sz.002841,723902,0.646295,74.7500,75.4500,54072724.0000,1.787412
2017-06-19,sz.002841,679300,-0.013381,74.7400,75.3000,50712116.0000,1.677284
2017-06-20,sz.002841,657185,-0.066892,74.6900,75.3500,49089459.0000,1.622679
2017-06-21,sz.002841,1206403,-2.262689,73.0000,74.7800,88771229.0000,2.978773
2017-06-22,sz.002841,962931,-0.260277,72.8100,73.4800,70319992.0000,2.377607
2017-06-23,sz.002841,1654707,-0.865262,72.1800,72.5900,117692135.0000,4.085696
2017-06-26,sz.002841,972030,0.443336,72.5000,72.8400,70226351.0000,2.400074
2017-06-27,sz.002841,899349,2.041384,73.9800,74.1900,66227290.0000,2.220615
2017-06-28,sz.002841,488200,-1.703166,72.7200,74.2900,35681718.0000,1.205432
2017-06-29,sz.002841,589559,-0.728821,72.1900,73.3000,42985186.0000,1.455701
2017-06-30,sz.002841,1064485,2.812022,74.2200,76.8000,79203001.0000,2.628358
2017-07-03,sz.002841,575131,-0.282941,74.0100,74.5400,42344951.0000,1.420077
2017-07-04,sz.002841,638886,0.878262,74.6600,75.1000,47470177.0000,1.577496
2017-07-05,sz.002841,643980,0.053567,74.7000,75.2000,48034736.0000,1.590074
2017-07-06,sz.002841,2042460,5.247665,78.6200,81.3300,158576736.0000,5.043111
2017-07-07,sz.002841,1346527,-0.152636,78.5000,80.6300,106480985.0000,3.324758
2017-07-10,sz.002841,1214385,-0.904457,77.7900,78.6800,93828158.0000,2.998481
2017-07-11,sz.002841,1024856,-1.272654,76.8000,79.9600,80467952.0000,2.530509
2017-07-12,sz.002841,883613,1.276036,77.7800,77.9600,67745555.0000,2.181760
2017-07-13,sz.002841,709110,-1.221390,76.8300,78.3700,54867102.0000,1.750889
2017-07-14,sz.002841,1029522,-4.321229,73.5100,76.5600,77316942.0000,2.542030
2017-07-17,sz.002841,3033236,-6.883424,68.4500,69.5000,204128248.0000,7.489472
2017-07-18,sz.002841,783777,-0.949589,67.8000,68.9500,53255820.0000,1.935252
2017-07-19,sz.002841,970367,0.176984,67.9200,68.4000,65696169.0000,2.395968
2017-07-20,sz.002841,897703,-0.368080,67.6700,68.3300,60894487.0000,2.216551
2017-07-21,sz.002841,1467358,-2.763404,65.8000,67.6700,97583468.0000,3.623106
2017-07-24,sz.002841,1100147,-0.303958,65.6000,66.3200,71848400.0000,2.716412
2017-07-25,sz.002841,540727,1.356706,66.4900,66.7800,35829486.0000,1.335128
2017-07-26,sz.002841,597798,-2.240935,65.0000,66.9800,39295765.0000,1.476044
2017-07-27,sz.002841,688301,3.061535,66.9900,67.2300,45707141.0000,1.699509
2017-07-28,sz.002841,484411,0.701599,67.4600,67.7500,32510639.0000,1.196077
2017-07-31,sz.002841,412671,-0.770822,66.9400,67.9900,27666795.0000,1.018941
2017-08-01,sz.002841,861108,1.971915,68.2600,68.5000,58290550.0000,2.126193
2017-08-02,sz.002841,493626,-2.329335,66.6700,68.5800,33336170.0000,1.218830
2017-08-03,sz.002841,726701,2.024896,68.0200,68.2900,49169070.0000,1.794323
2017-08-04,sz.002841,404700,-1.896491,66.7300,68.6200,27287799.0000,0.999259
2017-08-07,sz.002841,411300,-0.944110,66.1000,67.3600,27391663.0000,1.015556
2017-08-08,sz.002841,209500,0.529498,66.4500,66.7600,13912068.0000,0.517284
2017-08-09,sz.002841,603026,-2.106838,65.0500,67.5000,39738832.0000,1.488953
2017-08-10,sz.002841,528463,-0.261346,64.8800,65.5000,34360047.0000,1.304847
2017-08-11,sz.002841,362900,-1.633782,63.8200,65.1400,23448764.0000,0.896049
2017-08-14,sz.002841,452659,2.820437,65.6200,66.0000,29576205.0000,1.117677
2017-08-15,sz.002841,387534,1.127702,66.3600,66.7800,25645756.0000,0.956874
2017-08-16,sz.002841,751906,2.938513,68.3100,68.4800,50826840.0000,1.856558
2017-08-17,sz.002841,463028,-1.185767,67.5000,68.3700,31373947.0000,1.143279
2017-08-18,sz.002841,422091,-1.125929,66.7400,67.4500,28131845.0000,1.042200
2017-08-21,sz.002841,1492159,7.072223,71.4600,71.8000,105062332.0000,3.684343
2017-08-22,sz.002841,705200,-1.007558,70.7400,71.2700,49677224.0000,1.741235
2017-08-23,sz.002841,463300,-0.197907,70.6000,71.7800,32790340.0000,1.143951
2017-08-24,sz.002841,496704,-2.932011,68.5300,70.9000,34546317.0000,1.226430
2017-08-25,sz.002841,472794,2.145048,70.0000,70.1800,32911541.0000,1.167393
2017-08-28,sz.002841,786931,2.457145,71.7200,72.2000,56337617.0000,1.943040
