date,code,volume,pctChg,close
2018-10-19,sh.601162,2015667,44.134080,2.5800
2018-10-22,sh.601162,580358,10.077520,2.8400
2018-10-23,sh.601162,1999768,9.859155,3.1200
2018-10-24,sh.601162,1638758,9.935904,3.4300
2018-10-25,sh.601162,4075915,9.912534,3.7700
2018-10-26,sh.601162,1548920,10.079580,4.1500
2018-10-29,sh.601162,2237197,10.120480,4.5700
2018-10-30,sh.601162,12332852,10.065650,5.0300
2018-10-31,sh.601162,4763056,9.940357,5.5300
2018-11-01,sh.601162,2394508,9.945745,6.0800
2018-11-02,sh.601162,3715584,10.032900,6.6900
2018-11-05,sh.601162,4586506,10.014950,7.3600
2018-11-06,sh.601162,381228064,4.211956,7.6700
2018-11-07,sh.601162,232851445,-4.041720,7.3600
2018-11-08,sh.601162,238808494,-7.608695,6.8000
2018-11-09,sh.601162,139903711,-2.500001,6.6300
2018-11-12,sh.601162,187938479,4.524882,6.9300
2018-11-13,sh.601162,237292790,1.875904,7.0600
2018-11-14,sh.601162,152531167,-4.249288,6.7600
2018-11-15,sh.601162,166129090,3.846150,7.0200
2018-11-16,sh.601162,201738595,0.427353,7.0500
2018-11-19,sh.601162,171530529,10.070920,7.7600
2018-11-20,sh.601162,263029177,2.319585,7.9400
2018-11-21,sh.601162,282616784,2.644831,8.1500
2018-11-22,sh.601162,200257795,-7.975456,7.5000
2018-11-23,sh.601162,151371173,-7.600002,6.9300
2018-11-26,sh.601162,89968016,-0.288600,6.9100
2018-11-27,sh.601162,80874471,-1.736612,6.7900
2018-11-28,sh.601162,130165099,1.620031,6.9000
2018-11-29,sh.601162,143581927,-10.000000,6.2100
2018-11-30,sh.601162,136991123,-1.288244,6.1300
2018-12-03,sh.601162,114349884,1.631320,6.2300
2018-12-04,sh.601162,104772997,4.012841,6.4800
2018-12-05,sh.601162,75611332,-3.549383,6.2500
2018-12-06,sh.601162,70277030,-0.639999,6.2100
2018-12-07,sh.601162,51761419,0.322061,6.2300
2018-12-10,sh.601162,55150054,-3.531297,6.0100
2018-12-11,sh.601162,36585189,0.166385,6.0200
2018-12-12,sh.601162,52825658,0.830568,6.0700
2018-12-13,sh.601162,87068158,1.812185,6.1800
2018-12-14,sh.601162,60462548,-3.883492,5.9400
2018-12-17,sh.601162,31732496,0.673400,5.9800
2018-12-18,sh.601162,40682148,-1.505019,5.8900
2018-12-19,sh.601162,29006651,-0.679117,5.8500
2018-12-20,sh.601162,113885192,5.982904,6.2000
2018-12-21,sh.601162,145203656,3.225811,6.4000
2018-12-24,sh.601162,98911989,-2.656251,6.2300
2018-12-25,sh.601162,136952003,3.691814,6.4600
2018-12-26,sh.601162,93351994,-2.012386,6.3300
2018-12-27,sh.601162,97914444,-2.843599,6.1500
2018-12-28,sh.601162,89665935,1.300812,6.2300
2019-01-02,sh.601162,75475146,-2.086679,6.1000
2019-01-03,sh.601162,109380287,1.475412,6.1900
2019-01-04,sh.601162,126934471,10.016150,6.8100
2019-01-07,sh.601162,295455792,7.195305,7.3000
2019-01-08,sh.601162,197108932,-1.232879,7.2100
2019-01-09,sh.601162,213524709,2.773922,7.4100
2019-01-10,sh.601162,163217556,-2.834009,7.2000
2019-01-11,sh.601162,138593294,1.805557,7.3300
2019-01-14,sh.601162,131100537,-1.500684,7.2200
2019-01-15,sh.601162,235011666,7.479230,7.7600
2019-01-16,sh.601162,131878099,-2.963918,7.5300
2019-01-17,sh.601162,109114107,-2.390442,7.3500
2019-01-18,sh.601162,95350117,-1.904760,7.2100
2019-01-21,sh.601162,59846382,0.970876,7.2800
2019-01-22,sh.601162,101002335,0.549450,7.3200
2019-01-23,sh.601162,61353566,-0.273224,7.3000
2019-01-24,sh.601162,250752407,5.205474,7.6800
2019-01-25,sh.601162,164450802,-5.208328,7.2800
2019-01-28,sh.601162,114983582,0.549450,7.3200
2019-01-29,sh.601162,86439944,-2.595629,7.1300
2019-01-30,sh.601162,54896103,-1.823284,7.0000
2019-01-31,sh.601162,73725987,-2.285712,6.8400
2019-02-01,sh.601162,69328493,4.532163,7.1500
2019-02-11,sh.601162,84628736,2.377624,7.3200
2019-02-12,sh.601162,88726241,0.409832,7.3500
2019-02-13,sh.601162,164339912,3.537418,7.6100
2019-02-14,sh.601162,93562234,-1.576877,7.4900
2019-02-15,sh.601162,96235331,-0.534045,7.4500
2019-02-18,sh.601162,172490360,6.979866,7.9700
2019-02-19,sh.601162,165758160,-0.250941,7.9500
2019-02-20,sh.601162,84978240,-0.251572,7.9300
2019-02-21,sh.601162,189635066,-1.891546,7.7800
2019-02-22,sh.601162,226758265,10.025710,8.5600
2019-02-25,sh.601162,221280624,10.046720,9.4200
2019-02-26,sh.601162,254365443,4.352440,9.8300
2019-02-27,sh.601162,261215579,4.577821,10.2800
2019-02-28,sh.601162,138106464,-9.922174,9.2600
2019-03-01,sh.601162,139201819,4.211657,9.6500
2019-03-04,sh.601162,227394546,5.181347,10.1500
2019-03-05,sh.601162,167448890,1.182274,10.2700
2019-03-06,sh.601162,226148895,10.029210,11.3000
2019-03-07,sh.601162,206386631,10.000000,12.4300
2019-03-08,sh.601162,193917349,-9.975871,11.1900
2019-03-11,sh.601162,119209697,-0.536188,11.1300
2019-03-12,sh.601162,159103154,5.211140,11.7100
2019-03-13,sh.601162,135435006,-1.707940,11.5100
2019-03-14,sh.601162,102257773,-3.822767,11.0700
2019-03-15,sh.601162,103871519,1.535683,11.2400
2019-03-18,sh.601162,99229163,0.000000,11.2400
2019-03-19,sh.601162,71040847,-1.067615,11.1200
2019-03-20,sh.601162,84488917,2.068350,11.3500
2019-03-21,sh.601162,129390315,0.969160,11.4600
2019-03-22,sh.601162,72450921,-2.443279,11.1800
2019-03-25,sh.601162,72423898,-5.277282,10.5900
2019-03-26,sh.601162,59178982,-2.927294,10.2800
2019-03-27,sh.601162,51328236,0.778209,10.3600
2019-03-28,sh.601162,49088479,-2.509645,10.1000
2019-03-29,sh.601162,106780799,8.217820,10.9300
2019-04-01,sh.601162,111606347,2.287283,11.1800
2019-04-02,sh.601162,85873452,-1.967802,10.9600
2019-04-03,sh.601162,90365894,2.189779,11.2000
2019-04-04,sh.601162,72842560,-1.875000,10.9900
2019-04-08,sh.601162,53031614,-3.366696,10.6200
2019-04-09,sh.601162,40443271,1.318271,10.7600
2019-04-10,sh.601162,52934812,-1.208179,10.6300
2019-04-11,sh.601162,32252475,-3.198496,10.2900
2019-04-12,sh.601162,26049000,0.097184,10.3000
2019-04-15,sh.601162,28705096,-0.873788,10.2100
2019-04-16,sh.601162,48339651,0.489718,10.2600
2019-04-17,sh.601162,42470305,-2.046784,10.0500
2019-04-18,sh.601162,34685110,-1.194029,9.9300
2019-04-19,sh.601162,35479834,0.100698,9.9400
2019-04-22,sh.601162,32887176,-0.804828,9.8600
2019-04-23,sh.601162,65176403,3.144021,10.1700
2019-04-24,sh.601162,32537044,-0.786627,10.0900
2019-04-25,sh.601162,55880409,-3.270564,9.7600
2019-04-26,sh.601162,50231434,-5.532786,9.2200
2019-04-29,sh.601162,49249939,-7.592188,8.5200
2019-04-30,sh.601162,29590100,-0.234747,8.5000
2019-05-06,sh.601162,48616913,-9.999999,7.6500
2019-05-07,sh.601162,58563363,4.705884,8.0100
2019-05-08,sh.601162,34766981,-2.372036,7.8200
2019-05-09,sh.601162,43213553,0.511509,7.8600
2019-05-10,sh.601162,60705174,4.071249,8.1800
2019-05-13,sh.601162,28119383,-1.833748,8.0300
2019-05-14,sh.601162,49211909,1.992526,8.1900
2019-05-15,sh.601162,48667465,0.610503,8.2400
2019-05-16,sh.601162,28216649,-1.092235,8.1500
2019-05-17,sh.601162,37313900,-5.521470,7.7000
2019-05-20,sh.601162,27237644,1.038966,7.7800
2019-05-21,sh.601162,26430757,1.028277,7.8600
2019-05-22,sh.601162,22608175,-1.653945,7.7300
2019-05-23,sh.601162,39730459,1.423029,7.8400
2019-05-24,sh.601162,54157981,3.316329,8.1000
2019-05-27,sh.601162,69123064,9.999992,8.9100
2019-05-28,sh.601162,127779048,3.142534,9.1900
2019-05-29,sh.601162,110337169,3.046798,9.4700
2019-05-30,sh.601162,70938196,-3.379099,9.1500
2019-05-31,sh.601162,74524064,0.874316,9.2300
2019-06-03,sh.601162,95939998,1.408452,9.3600
2019-06-04,sh.601162,69875670,0.641030,9.4200
2019-06-05,sh.601162,84576619,-0.318468,9.3900
2019-06-06,sh.601162,56730604,-0.212997,9.3700
2019-06-10,sh.601162,56799904,-2.988258,9.0900
2019-06-11,sh.601162,101643335,7.590755,9.7800
2019-06-12,sh.601162,94742767,-1.635990,9.6200
2019-06-13,sh.601162,108630337,3.950105,10.0000
2019-06-14,sh.601162,85643224,-1.899996,9.8100
2019-06-17,sh.601162,37903678,0.509676,9.8600
2019-06-18,sh.601162,41729144,0.000000,9.8500
2019-06-19,sh.601162,114051681,2.741112,10.1200
2019-06-20,sh.601162,183086665,9.980240,11.1300
2019-06-21,sh.601162,154092089,-1.347714,10.9800
2019-06-24,sh.601162,95366700,-2.276867,10.7300
2019-06-25,sh.601162,140336920,7.548933,11.5400
2019-06-26,sh.601162,110965247,-9.878686,10.4000
2019-06-27,sh.601162,89091685,2.788461,10.6900
2019-06-28,sh.601162,67699036,1.403186,10.8400
2019-07-01,sh.601162,113779785,4.704799,11.3500
2019-07-02,sh.601162,67333035,-2.290751,11.0900
2019-07-03,sh.601162,54552800,-1.893598,10.8800
2019-07-04,sh.601162,46815597,-0.735293,10.8000
2019-07-05,sh.601162,28265199,-1.018524,10.6900
2019-07-08,sh.601162,58257232,-0.187086,10.6700
2019-07-09,sh.601162,70981683,-4.311153,10.2100
2019-07-10,sh.601162,39663896,-3.036243,9.9000
2019-07-11,sh.601162,38924151,-0.606055,9.8400
2019-07-12,sh.601162,26530321,-0.813007,9.7600
2019-07-15,sh.601162,47165197,3.073772,10.0600
2019-07-16,sh.601162,26400780,-0.497020,10.0100
2019-07-17,sh.601162,22386084,0.099902,10.0200
2019-07-18,sh.601162,24295570,-1.796410,9.8400
2019-07-19,sh.601162,37305271,2.642279,10.1000
2019-07-22,sh.601162,32843880,-3.069311,9.7900
2019-07-23,sh.601162,18946800,0.000000,9.7900
2019-07-24,sh.601162,25451500,-0.102147,9.7800
2019-07-25,sh.601162,37036252,-2.147240,9.5700
