date,code,volume,pctChg,close,high,amount,turn
2017-06-01,sh.603799,13967195,-5.771936,40.1600,42.4600,573109232.0000,5.148779
2017-06-02,sh.603799,10191963,3.137446,41.4200,41.8800,415144000.0000,3.757101
2017-06-05,sh.603799,7045851,-0.048278,41.4000,42.1700,293906480.0000,2.597338
2017-06-06,sh.603799,9103694,2.149757,42.2900,42.5600,381612144.0000,3.355928
2017-06-07,sh.603799,9312519,2.482855,43.3400,43.7800,400293360.0000,3.432908
2017-06-08,sh.603799,10921033,-0.415321,43.1600,44.4600,477998592.0000,4.025861
2017-06-09,sh.603799,17435683,4.170527,44.9600,45.3800,777890624.0000,6.427380
2017-06-12,sh.603799,15734114,1.979536,45.8500,47.1000,725578176.0000,5.800125
2017-06-13,sh.603799,30153621,10.010910,50.4400,50.4400,1474606480.0000,11.115641
2017-06-14,sh.603799,36780241,5.452023,53.1900,54.3300,1949588864.0000,13.558436
2017-06-15,sh.603799,28216426,-0.338410,53.0100,55.4800,1528754368.0000,10.401525
2017-06-16,sh.603799,35081542,4.470860,55.3800,57.9700,1933229040.0000,12.932238
2017-06-19,sh.603799,21815253,2.004335,56.4900,57.1600,1218635936.0000,8.041837
2017-06-20,sh.603799,24824321,-0.902818,55.9800,58.0600,1415588352.0000,9.151081
2017-06-21,sh.603799,21001251,1.607720,56.8800,56.9300,1171066256.0000,7.741769
2017-06-22,sh.603799,28100328,-4.483121,54.3300,58.2900,1581337680.0000,10.358728
2017-06-23,sh.603799,26962455,3.681207,56.3300,56.5300,1488915104.0000,9.939269
2017-06-26,sh.603799,28249287,3.443988,58.2700,58.9000,1625456688.0000,10.413639
2017-06-27,sh.603799,24208423,2.711512,59.8500,60.2000,1428624784.0000,8.924040
2017-06-28,sh.603799,20556795,-3.074353,58.0100,59.5000,1199132000.0000,7.577927
2017-06-29,sh.603799,15514484,-1.482498,57.1500,58.9700,901157840.0000,5.719162
2017-06-30,sh.603799,22496615,6.351701,60.7800,60.9500,1310058688.0000,8.293010
2017-07-03,sh.603799,16592849,1.217509,61.5200,61.8600,1010557152.0000,6.116683
2017-07-04,sh.603799,24287106,-5.786738,57.9600,62.2900,1450943344.0000,8.953046
2017-07-05,sh.603799,39588866,7.988270,62.5900,63.7600,2428863888.0000,14.593790
2017-07-06,sh.603799,32782068,0.000000,62.5900,64.7600,2064039536.0000,12.084575
2017-07-07,sh.603799,31463554,3.978274,65.0800,67.0200,2032681152.0000,11.598526
2017-07-10,sh.603799,24171607,-0.630000,64.6700,66.2000,1563809072.0000,8.910469
2017-07-11,sh.603799,23229113,-6.046080,60.7600,64.0000,1439834624.0000,8.563034
2017-07-12,sh.603799,22705203,3.423308,62.8400,63.1800,1413081104.0000,8.369903
2017-07-13,sh.603799,25726224,1.511777,63.7900,65.8800,1653783856.0000,9.483553
2017-07-14,sh.603799,22352181,0.376231,64.0300,65.1100,1415762768.0000,8.239767
2017-07-17,sh.603799,23994752,-4.935186,60.8700,64.3800,1488649968.0000,8.845274
2017-07-18,sh.603799,18411508,0.180714,60.9800,61.9600,1105248560.0000,6.787102
2017-07-19,sh.603799,28684119,5.247623,64.1800,65.3000,1792955376.0000,10.573933
2017-07-20,sh.603799,27775755,2.664380,65.8900,68.3300,1844654064.0000,10.239079
2017-07-21,sh.603799,19514034,2.382759,67.4600,68.0200,1308410640.0000,7.193530
2017-07-24,sh.603799,31539829,-5.455085,63.7800,68.3300,2045669040.0000,11.626644
2017-07-25,sh.603799,20507213,-0.925055,63.1900,64.6000,1292036496.0000,7.559650
2017-07-26,sh.603799,18927221,-1.851556,62.0200,63.8800,1174068368.0000,6.977211
2017-07-27,sh.603799,24609668,-4.176073,59.4300,61.7900,1460612112.0000,9.071953
2017-07-28,sh.603799,24069262,4.761901,62.2600,63.3600,1475952160.0000,8.872741
2017-07-31,sh.603799,22325145,2.858983,64.0400,64.8800,1409896944.0000,8.229801
2017-08-01,sh.603799,27166073,3.138667,66.0500,67.8100,1778849408.0000,10.014330
2017-08-02,sh.603799,24593478,0.030275,66.0700,68.7000,1643165312.0000,9.065985
2017-08-03,sh.603799,32862164,3.087636,68.1100,71.5000,2275556144.0000,12.114101
2017-08-04,sh.603799,25389099,-4.111001,65.3100,69.2600,1703849824.0000,9.359277
2017-08-07,sh.603799,19360841,4.072889,67.9700,68.5200,1295114000.0000,7.137058
2017-08-08,sh.603799,22196704,-2.148005,66.5100,70.5000,1515298112.0000,8.182453
2017-08-09,sh.603799,13871364,0.932183,67.1300,67.3000,920080784.0000,5.113452
2017-08-10,sh.603799,19908315,-5.839414,63.2100,67.5000,1291554272.0000,7.338876
2017-08-11,sh.603799,19666745,-1.661128,62.1600,65.4500,1246101664.0000,7.249825
2017-08-14,sh.603799,22658101,7.657655,66.9200,67.2000,1487202080.0000,8.352540
2017-08-15,sh.603799,14798040,0.298871,67.1200,68.5000,989081744.0000,5.455056
2017-08-16,sh.603799,15529014,-3.069138,65.0600,67.1100,1010655680.0000,5.724518
2017-08-17,sh.603799,13987230,0.937597,65.6700,67.3000,922910000.0000,5.156164
2017-08-18,sh.603799,12065070,-3.517585,63.3600,64.5000,766004944.0000,4.447591
2017-08-21,sh.603799,10974846,0.883834,63.9200,64.5000,701016288.0000,4.045698
2017-08-22,sh.603799,31365483,9.996870,70.3100,70.3100,2136372000.0000,11.562374
2017-08-23,sh.603799,26145889,-1.322714,69.3800,71.7900,1829021584.0000,9.638256
2017-08-24,sh.603799,22425582,1.902565,70.7000,71.1700,1565266688.0000,8.266825
2017-08-25,sh.603799,29797264,5.742582,74.7600,77.3500,2192505920.0000,10.984276
2017-08-28,sh.603799,29671687,2.996252,77.0000,79.4800,2296593760.0000,10.937984
2017-08-29,sh.603799,23522420,-0.324675,76.7500,80.3000,1847153312.0000,8.671157
2017-08-30,sh.603799,23911702,3.257329,79.2500,80.0000,1865061488.0000,8.814659
2017-08-31,sh.603799,27917127,3.545738,82.0600,84.1400,2260395200.0000,10.291194
2017-09-01,sh.603799,26002060,4.569827,85.8100,88.2300,2198098400.0000,9.585235
2017-09-04,sh.603799,21809259,-1.619857,84.4200,87.8700,1858972832.0000,8.039628
2017-09-05,sh.603799,21625631,1.788678,85.9300,87.3000,1837660480.0000,7.971936
2017-09-06,sh.603799,37334806,6.121264,91.1900,94.5200,3389614336.0000,13.762868
2017-09-07,sh.603799,26592786,-3.542058,87.9600,91.8300,2373979488.0000,9.802997
2017-09-08,sh.603799,22653567,-1.921331,86.2700,89.8700,1993382848.0000,8.350868
2017-09-11,sh.603799,29462342,8.913878,93.9600,94.5000,2684767248.0000,10.860812
2017-09-12,sh.603799,38378493,-8.173692,86.2800,96.5000,3488260609.0000,14.147606
2017-09-13,sh.603799,26828856,1.854426,87.8800,88.6400,2316936838.0000,9.890020
2017-09-14,sh.603799,25763397,1.274468,89.0000,93.8000,2326872667.0000,9.497256
2017-09-15,sh.603799,25076594,-3.348319,86.0200,89.8500,2147235643.0000,9.244078
2017-09-18,sh.603799,23388118,4.126951,89.5700,91.4900,2086507640.0000,8.621648
2017-09-19,sh.603799,25107735,-1.015961,88.6600,90.6500,2225807979.0000,9.255557
2017-09-20,sh.603799,24777452,2.661846,91.0200,93.0000,2243702394.0000,9.133804
2017-09-21,sh.603799,21014289,-2.318164,88.9100,92.5400,1883294882.0000,7.746575
2017-09-22,sh.603799,18791556,-3.441689,85.8500,88.5600,1624272986.0000,6.927201
2017-09-25,sh.603799,17217013,-4.088529,82.3400,86.6000,1441778121.0000,6.346771
2017-09-26,sh.603799,14037195,2.307508,84.2400,85.6600,1182162173.0000,5.174583
2017-09-27,sh.603799,24341579,5.804843,89.1300,89.8000,2137006977.0000,8.973126
2017-09-28,sh.603799,19361857,1.828795,90.7600,93.0000,1772686882.0000,7.137433
2017-09-29,sh.603799,17736897,0.782282,91.4700,93.6900,1606801101.0000,6.538418
2017-10-09,sh.603799,16083793,-2.765933,88.9400,93.0000,1438248497.0000,5.929028
2017-10-10,sh.603799,12774677,-2.102544,87.0700,89.4000,1118922218.0000,4.709176
2017-10-11,sh.603799,24972883,-3.767082,83.7900,86.4300,2066745157.0000,9.205846
2017-10-12,sh.603799,11563872,-1.372481,82.6400,84.4000,955833772.0000,4.262833
2017-10-13,sh.603799,11355445,0.108911,82.7300,84.3900,945108796.0000,4.186000
2017-10-16,sh.603799,12627009,1.583461,84.0400,84.6600,1054779507.0000,4.654741
2017-10-17,sh.603799,12554283,-1.059019,83.1500,86.2000,1064214400.0000,4.627932
2017-10-18,sh.603799,11608576,-3.126877,80.5500,83.4400,941722726.0000,4.279312
2017-10-19,sh.603799,9636004,0.968341,81.3300,82.8000,786982476.0000,3.552156
2017-10-20,sh.603799,22138808,7.303572,87.2700,87.6400,1889603949.0000,8.161111
2017-10-23,sh.603799,11767908,-0.939612,86.4500,87.4400,1018300062.0000,4.338047
2017-10-24,sh.603799,13415374,1.156738,87.4500,89.8000,1177125796.0000,4.945359
2017-10-25,sh.603799,11536627,-1.555175,86.0900,87.4000,986072066.0000,4.252789
2017-10-26,sh.603799,21853197,4.135213,89.6500,91.7000,1935575352.0000,8.055825
2017-10-27,sh.603799,14759842,0.914668,90.4700,91.4000,1327765921.0000,5.440975
2017-10-30,sh.603799,18631582,-3.083896,87.6800,90.4200,1644055312.0000,6.868229
2017-10-31,sh.603799,27572591,8.314325,94.9700,96.2000,2554196336.0000,10.164186
2017-11-01,sh.603799,31079859,3.401069,98.2000,100.9000,3019751727.0000,11.457083
2017-11-02,sh.603799,19440067,-1.822804,96.4100,99.7400,1899091739.0000,7.166264
2017-11-03,sh.603799,14384147,0.580850,96.9700,99.0000,1392661290.0000,5.302481
2017-11-06,sh.603799,20334233,-4.320927,92.7800,97.5600,1899584019.0000,7.495883
2017-11-07,sh.603799,16622941,-0.776031,92.0600,94.8200,1532673241.0000,6.127776
2017-11-08,sh.603799,15855248,1.433847,93.3800,93.8000,1466069427.0000,5.844779
2017-11-09,sh.603799,14325958,-1.981151,91.5300,95.8000,1327560066.0000,5.281031
2017-11-10,sh.603799,17841767,0.284062,91.7900,92.2800,1614330942.0000,6.577077
2017-11-13,sh.603799,20172114,-3.235648,88.8200,92.2300,1807706682.0000,7.436121
2017-11-14,sh.603799,22383417,-5.820759,83.6500,88.9900,1930044730.0000,8.251282
2017-11-15,sh.603799,30306411,-7.423788,77.4400,82.5900,2394578503.0000,11.171964
2017-11-16,sh.603799,15501642,0.387391,77.7400,79.2900,1209354179.0000,5.714428
2017-11-17,sh.603799,17491056,-1.903776,76.2600,79.7700,1372086383.0000,6.447793
2017-11-20,sh.603799,19761437,6.569623,81.2700,81.7700,1560082385.0000,7.284732
2017-11-21,sh.603799,15834407,1.107422,82.1700,82.7600,1292905049.0000,5.837096
2017-11-22,sh.603799,14877667,1.606425,83.4900,84.1800,1235658648.0000,5.484409
2017-11-23,sh.603799,24134791,1.712780,84.9200,88.1400,2083402628.0000,8.896897
2017-11-24,sh.603799,16272591,2.154972,86.7500,88.2600,1411439839.0000,5.998625
2017-11-27,sh.603799,19719791,-9.440925,78.5600,87.8600,1629721779.0000,7.269379
2017-11-28,sh.603799,18335430,6.402748,83.5900,83.8800,1477110386.0000,6.759057
2017-11-29,sh.603799,14861904,-0.969013,82.7800,84.7500,1235962086.0000,5.478599
2017-11-30,sh.603799,14483246,2.367721,84.7400,85.8200,1221865306.0000,5.339013
2017-12-01,sh.603799,17679126,1.722916,86.2000,87.6000,1507265266.0000,6.517122
2017-12-04,sh.603799,17183591,1.241299,87.2700,89.1200,1498077709.0000,6.334451
2017-12-05,sh.603799,15419248,-4.354298,83.4700,87.9000,1297499159.0000,5.684054
2017-12-06,sh.603799,15070942,-0.251586,83.2600,84.5000,1233628937.0000,5.555657
2017-12-07,sh.603799,12294283,-4.023539,79.9100,83.3800,993833183.0000,4.532087
2017-12-08,sh.603799,10271111,1.364030,81.0000,82.0900,834187189.0000,3.786278
2017-12-11,sh.603799,18295200,5.888885,85.7700,86.6600,1555328904.0000,6.744227
2017-12-12,sh.603799,28078504,5.876182,90.8100,92.5000,2524685265.0000,10.350683
2017-12-13,sh.603799,25903405,-3.435740,87.6900,89.5000,2260373242.0000,9.548868
2017-12-14,sh.603799,17978532,1.368454,88.8900,89.4700,1586733746.0000,6.627493
2017-12-15,sh.603799,21140233,-4.499944,84.8900,89.5600,1817565459.0000,7.793002
2017-12-18,sh.603799,21215467,-5.595477,80.1400,84.6700,1725022913.0000,7.820736
2017-12-19,sh.603799,14351672,0.024962,80.1600,81.2800,1137974058.0000,5.290510
2017-12-20,sh.603799,10289581,-1.197613,79.2000,80.7700,817963590.0000,3.793086
2017-12-21,sh.603799,20522519,3.750002,82.1700,83.0700,1667236582.0000,6.379170
2017-12-22,sh.603799,12462056,-0.535469,81.7300,83.1900,1022976127.0000,3.873675
2017-12-25,sh.603799,14917655,0.783065,82.3700,84.3500,1236732407.0000,4.636968
2017-12-26,sh.603799,10362406,-1.250463,81.3400,82.6900,841278019.0000,3.221025
2017-12-27,sh.603799,14322957,0.577823,81.8100,83.1700,1178853124.0000,4.452113
2017-12-28,sh.603799,12493747,-0.831195,81.1300,82.1000,1012615388.0000,3.883526
2017-12-29,sh.603799,11894474,-1.109323,80.2300,80.8900,947117624.0000,3.697250
2018-01-02,sh.603799,9699770,0.922346,80.9700,81.4900,780827118.0000,3.015053
2018-01-03,sh.603799,30755056,7.657153,87.1700,89.0000,2663049047.0000,9.559827
2018-01-04,sh.603799,26486007,3.005624,89.7900,91.7000,2382221089.0000,8.232846
2018-01-05,sh.603799,22690516,1.291899,90.9500,93.0100,2070831451.0000,7.053065
2018-01-08,sh.603799,20590793,3.551406,94.1800,95.0000,1933497495.0000,6.400392
2018-01-09,sh.603799,14293721,-1.295393,92.9600,96.0000,1335083528.0000,4.443026
2018-01-10,sh.603799,13833656,-0.699227,92.3100,93.7300,1265321779.0000,4.300020
2018-01-11,sh.603799,17928329,2.079954,94.2300,97.5600,1700638676.0000,5.572798
2018-01-12,sh.603799,10353383,-2.769819,91.6200,94.0200,955364992.0000,3.218221
2018-01-15,sh.603799,22542694,-5.893911,86.2200,92.9200,1988046531.0000,7.007116
2018-01-16,sh.603799,14174078,2.516815,88.3900,88.8900,1243348720.0000,4.405836
2018-01-17,sh.603799,22318866,-5.351279,83.6600,88.6100,1865014236.0000,6.937542
2018-01-18,sh.603799,9970256,0.095618,83.7400,85.5000,840213893.0000,3.099130
2018-01-19,sh.603799,14301320,2.686888,85.9900,87.2500,1222500050.0000,4.445388
2018-01-22,sh.603799,11904423,1.337367,87.1400,87.8800,1028592546.0000,3.700342
2018-01-23,sh.603799,27269987,6.208405,92.5500,93.9700,2519709248.0000,8.476537
2018-01-24,sh.603799,19649787,0.994055,93.4700,94.9400,1820001001.0000,6.107892
2018-01-25,sh.603799,16229649,0.374450,93.8200,95.1200,1522364042.0000,5.044785
2018-01-26,sh.603799,22532395,3.336173,96.9500,99.6800,2180657072.0000,7.003915
2018-01-29,sh.603799,23565301,5.188248,101.9800,103.3400,2364394383.0000,4.023927
2018-01-30,sh.603799,27270867,-8.786043,93.0200,100.9500,2646221153.0000,4.656676
2018-01-31,sh.603799,24345782,7.503767,100.0000,102.0000,2389225736.0000,4.157199
2018-02-01,sh.603799,21231111,-2.180000,97.8200,103.8500,2129844814.0000,3.625349
