3.839400,3.303300,5.256800,-2.462600,0.994962,0.584545,0.540113,-0.433452,1.088449,1.246500,1.394429,1.224554,-1.250600,-0.005899,2019-11-06,sh.603986
3.403000,2.075300,0.324800,-0.833400,0.030693,-0.132987,-0.465040,-0.612937,1.018302,1.282251,0.746462,0.970183,3.748500,3.929867,2019-11-29,sh.603986
7.145300,0.396300,2.540800,-5.849600,1.149888,-0.045767,-0.012225,0.693810,1.272405,0.901956,0.826954,1.181551,0.338400,1.983269,2020-01-07,sh.603986
5.761100,8.503100,6.857100,-2.983200,0.912618,-0.083719,0.752808,-0.280815,1.015399,1.096250,1.166107,0.894595,0.862200,2.673334,2020-01-14,sh.603986
5.127400,1.906300,6.010000,-9.658300,0.314010,-0.277530,-0.599855,-0.833773,1.003881,1.043543,1.374273,1.280569,-7.771400,3.376623,2020-02-26,sh.603986
3.998900,1.144500,4.243400,-0.706300,-0.569766,0.311646,0.658153,0.495273,1.213658,0.765033,1.635067,0.995838,-3.773900,-1.347810,2020-04-20,sh.603986
10.001600,9.999300,3.665000,-2.208000,1.333590,0.631380,-0.229905,0.829567,1.395570,1.381633,2.020399,2.096114,-0.285100,2.560970,2020-05-08,sh.603986
4.485200,0.351000,2.861600,-4.216000,-0.079606,0.180375,0.300617,-0.605262,1.515043,1.157548,1.281271,1.390082,0.911100,2.078878,2020-06-29,sh.603986
-1.990700,5.350600,0.917200,-2.765600,-2.118952,1.205997,-1.205401,1.947029,1.054577,1.345722,1.286434,0.982695,-2.507500,0.859296,2021-03-03,sh.603986
-0.238600,3.347800,0.890500,-2.571400,-0.359336,0.212951,0.214272,-0.539922,1.447508,1.915675,2.103460,1.312909,0.356700,1.761895,2021-06-08,sh.603986
0.356700,0.646800,-0.423700,-2.219900,0.315359,0.541920,-0.584650,-0.924552,0.984172,1.101072,1.143480,1.554849,-1.885800,4.127076,2021-06-15,sh.603986
0.557000,4.015600,4.774300,-0.121300,0.115906,0.799885,0.247593,0.012170,1.993902,2.338246,2.996269,1.684873,-1.121800,0.902047,2021-06-24,sh.603986
3.331800,2.321300,2.522900,-1.814000,-0.680834,-2.336514,-2.487644,-0.579495,1.672924,2.018590,3.280481,2.305490,6.449100,8.970231,2021-07-28,sh.603986
1.881300,0.131900,0.640600,-1.392100,1.111406,-0.566131,-1.102877,1.452975,1.027583,1.064129,1.083306,1.330676,7.740600,8.265460,2021-08-23,sh.603986
3.171000,0.932100,0.531900,-1.860500,0.821946,-0.080528,-1.096105,-0.202289,1.766655,1.177581,1.151357,0.971513,-1.066400,1.658768,2021-11-03,sh.603986
0.628930,9.140626,1.646382,-1.091547,-1.126500,-0.992000,0.440100,-0.587300,0.637437,1.334624,1.778907,0.800129,-0.925597,0.747597,2018-03-02,sh.603899
3.191090,4.027331,3.594881,-0.600595,-0.603900,1.050700,-1.400800,1.224800,0.755377,1.289089,1.550914,0.843347,3.088279,4.900973,2018-03-29,sh.603899
3.449519,3.230283,-0.067290,-2.188557,1.985500,-0.350100,-1.377300,0.234200,1.213042,1.263939,1.236696,1.157820,4.681586,5.714286,2018-04-27,sh.603899
5.085960,1.670074,0.000000,-0.703986,1.105300,1.310400,-0.703000,0.369000,2.116286,1.293540,0.632701,0.469071,3.882511,5.604321,2018-08-23,sh.603899
0.440675,0.168752,1.920484,-4.595039,-0.260500,-0.608700,0.435300,-1.147000,0.991035,0.915275,1.376227,1.600767,-0.138603,0.277200,2019-01-02,sh.603899
2.700875,-0.032874,0.295956,-1.934427,0.387000,-0.182400,-0.104900,-0.720000,1.425355,0.965127,1.320030,0.939350,0.635241,2.574390,2019-01-30,sh.603899
3.698979,3.013529,3.283577,-0.202311,1.038800,2.471000,-0.175700,-0.010800,2.790653,2.259668,2.296658,2.083692,2.229946,3.417318,2019-03-20,sh.603899
0.869563,0.316094,5.986824,-1.594595,-1.968900,-1.509500,0.855000,-0.918900,1.499126,2.291509,1.679612,1.295813,1.620434,2.719033,2019-03-28,sh.603899
1.965887,1.162461,5.381161,-1.808511,-0.395800,0.633700,-1.704600,-0.511600,1.076658,1.059763,2.027345,1.501651,2.789823,4.252438,2019-04-23,sh.603899
-1.159427,-0.693144,2.845641,-2.349260,-2.429600,-1.198100,-0.774400,0.517200,1.262791,1.109939,1.334458,0.866406,-2.512693,1.176156,2019-04-30,sh.603899
0.912363,-0.849319,-0.828956,2.033992,0.685600,-1.115200,-1.479200,3.095700,1.097005,1.096777,0.970169,1.118445,4.068820,6.990715,2019-05-10,sh.603899
3.019535,1.354687,1.895501,-2.838060,0.164500,-0.305000,-0.244600,-0.297200,1.203548,1.296749,1.238429,1.661532,-1.374574,0.711831,2019-06-03,sh.603899
0.290000,1.638600,1.944000,0.883700,0.107800,0.485200,-1.168600,1.348900,0.844442,0.766388,1.319899,1.140422,-0.484100,1.682803,2019-08-27,sh.603899
0.748100,1.287100,1.564000,-0.360900,0.745300,-0.015900,-1.736800,0.253200,0.790549,1.275556,1.231250,0.933984,1.787000,2.100942,2019-09-18,sh.603899
1.276100,-0.360000,0.361300,0.360000,-0.868200,-0.502900,-0.349200,0.994962,1.381704,0.958442,1.183858,1.022426,0.039900,0.996413,2019-11-01,sh.603899
0.141300,1.572000,0.396800,-0.592900,0.084615,0.097376,0.243443,-0.298145,1.079106,1.170263,0.904446,1.061239,-0.616300,3.180915,2019-12-12,sh.603899
-0.370000,9.098400,-0.018900,-0.889000,-0.485713,1.589459,-0.569766,0.311646,0.371508,2.831771,1.656114,1.165615,-2.022900,0.381679,2020-04-16,sh.603899
-0.473700,3.940600,4.065900,-1.267200,-0.605262,0.781954,1.383967,2.134458,0.814826,1.340282,1.638202,1.238488,-2.673800,0.891266,2020-07-02,sh.603899
2.416800,0.544600,4.874400,-5.023500,1.772344,-0.832568,-1.561352,-4.498426,1.132074,0.759202,1.429125,1.375653,2.603400,3.806228,2020-07-16,sh.603899
1.576700,0.583400,1.501800,-1.918400,1.065340,-0.400813,0.484883,-1.512293,1.073081,1.093679,1.567619,1.141631,-0.645000,1.935081,2021-01-26,sh.603899
2.240700,4.031400,-1.248400,-0.118500,-0.034308,0.508401,-1.686502,1.138903,0.740034,1.337416,0.996580,0.892138,-0.065900,1.278840,2021-03-22,sh.603899
2.401100,-0.025800,5.786100,-2.363300,-1.302890,-0.103031,1.627284,0.496415,1.167089,0.822125,1.495826,1.111127,7.797900,8.109794,2021-03-29,sh.603899
3.170700,1.769900,4.837900,-1.100900,-1.096105,-0.202289,0.809736,-1.000832,2.103423,1.802905,1.686675,0.970042,-1.906100,-0.121988,2021-11-05,sh.603899
4.749338,0.705287,5.002501,-2.334444,2.695000,-0.412700,-0.227900,-0.677400,2.445962,2.057576,2.552730,2.382267,-1.317075,3.414634,2018-11-07,sh.603882
4.470360,-0.651160,1.685387,-1.657453,0.926000,-0.852700,1.364900,0.410000,1.980743,1.324830,1.332459,1.118623,-1.685396,0.936330,2018-11-16,sh.603882
0.000000,3.285717,0.000000,-3.042876,-2.132700,0.213600,-0.229000,-2.493000,1.204021,1.728347,1.326938,1.083430,2.853060,3.613885,2018-11-23,sh.603882
1.589466,2.905675,-1.563860,-1.235661,0.420400,-0.605900,-1.684000,0.027100,1.787352,1.838131,1.577861,1.109454,0.089368,2.412869,2018-12-07,sh.603882
3.214891,2.745902,4.188278,-1.990813,-0.667500,0.418400,-0.435700,1.803900,3.551657,4.049227,2.502020,1.856076,2.578125,6.093750,2019-03-01,sh.603882
2.122303,2.148646,6.758617,-3.714469,-1.198100,1.038800,2.471000,-0.175700,1.915025,1.613900,2.540344,2.432762,-1.039918,3.253942,2019-03-19,sh.603882
1.378517,-1.133138,2.005722,-5.028082,0.517200,-5.583300,0.685600,-1.115200,1.822120,1.979590,1.372942,1.392162,0.561960,2.602780,2019-05-08,sh.603882
0.561960,3.941177,0.622528,-3.149614,-1.479200,3.095700,-1.207700,-0.692300,1.148621,1.258942,0.965974,0.951454,0.667827,2.700348,2019-05-14,sh.603882
0.664981,3.806225,5.242423,-1.238124,-0.866800,-0.194200,0.689100,-0.597800,0.615762,1.885917,1.817129,0.808180,4.110787,4.927114,2019-06-28,sh.603882
9.989200,4.406400,7.854600,-2.587000,-1.407100,-1.615900,-1.557300,-0.319600,1.426779,3.452133,2.170180,2.138026,2.097700,5.556795,2019-08-07,sh.603882
1.639300,6.150500,0.526700,-3.688000,-0.708500,1.450300,-0.630000,0.416700,1.191458,1.557342,1.125075,1.528083,0.857900,3.306131,2019-08-14,sh.603882
1.352400,3.030900,0.499500,-2.448400,-0.328768,0.159333,-0.636661,0.617602,1.271585,1.339456,1.174823,1.265064,2.132500,2.453293,2019-11-18,sh.603882
1.529900,3.737800,0.773400,-0.786200,-0.298145,1.782695,0.563269,1.274263,0.911253,1.438384,0.960664,0.970813,0.000000,0.905660,2019-12-17,sh.603882
1.993000,-1.043400,9.106600,-0.527100,0.693810,-1.220980,0.912618,-0.083719,0.725448,0.594522,1.644882,1.036967,1.748800,2.314079,2020-01-10,sh.603882
2.210900,3.102800,1.375800,-4.885500,0.314010,-0.277530,-0.599855,-0.833773,1.301167,1.208522,1.420753,1.185164,0.517200,2.015338,2020-02-26,sh.603882
4.199000,0.152400,-0.033800,-0.422800,1.992652,-1.209958,-3.006105,1.816711,1.375677,0.868265,1.466606,1.242970,-0.034000,2.887228,2020-03-10,sh.603882
2.833000,4.105100,1.296900,-2.526000,2.172802,-0.599671,0.263748,-0.901431,1.222300,1.217964,1.124045,0.787865,-0.088700,0.834221,2020-03-30,sh.603882
5.551900,2.707700,7.727300,-5.302400,1.589459,-0.569766,0.311646,0.658153,0.966909,1.205312,1.915530,1.320292,3.668500,7.233031,2020-04-17,sh.603882
1.000500,7.061200,3.202800,-0.046000,-0.039577,-1.017563,1.443538,0.140657,0.784417,1.480284,1.038904,1.202427,-6.623700,-0.068997,2020-06-17,sh.603882
3.075600,2.670400,7.995000,-5.183200,1.385463,-1.949557,1.772344,-0.832568,1.069327,1.197482,1.495655,1.242908,5.323000,9.530646,2020-07-14,sh.603882
4.080800,3.960400,1.228600,1.590000,-0.356216,-1.299490,0.611880,1.602746,1.396758,1.238649,0.757222,1.112188,-0.277800,1.222449,2020-08-28,sh.603882
5.365100,1.845800,3.624700,-2.935100,0.713286,-0.170471,-1.081491,2.175878,1.467698,1.136680,1.109305,1.430800,-2.519800,1.194339,2021-01-12,sh.603882
10.000000,9.998700,1.822700,-2.145800,1.065340,-0.400813,0.484883,-1.512293,0.463188,2.007838,2.805865,1.543299,1.918700,4.278394,2021-01-26,sh.603882
2.251500,1.009600,6.187500,-3.101700,0.839388,-0.425577,1.120265,1.511028,1.762967,1.052913,1.505419,1.110319,-4.061400,0.185031,2021-09-07,sh.603882
0.948900,0.346300,3.480600,-2.820400,-0.800421,-0.836868,0.541128,-1.830094,0.948756,1.595608,1.283221,0.790424,0.421600,2.353172,2021-09-29,sh.603882
-0.763600,2.601700,2.223200,-0.235800,-0.982103,-1.232028,0.821946,-0.080528,1.609163,1.670109,1.113813,0.835426,-0.875500,0.507792,2021-11-01,sh.603882
3.407996,4.193098,3.571438,-0.329778,0.105000,-0.538100,0.765500,0.235000,1.236471,1.565558,1.864407,0.934900,1.834139,5.430483,2018-01-17,sh.603833
2.824001,3.818033,3.240144,-0.748199,0.977500,0.445800,2.169300,0.626100,1.188809,1.039947,1.004648,1.014882,-2.281520,1.734490,2018-02-23,sh.603833
0.640647,1.945068,2.197033,-6.505997,-0.326100,1.147100,-0.183700,-1.113300,1.053566,1.062079,0.883523,1.239427,6.014766,6.498850,2018-09-17,sh.603833
4.576943,3.896104,2.312498,-1.466093,0.132700,2.695000,-0.412700,-0.227900,2.015760,1.572004,1.632784,0.898250,-1.301926,1.053937,2018-11-06,sh.603833
2.467745,3.337403,5.465518,-2.781832,0.367800,0.310900,1.225800,-1.530300,0.627433,0.741417,2.210541,1.094833,-0.484595,2.653744,2018-12-14,sh.603833
4.829408,1.737220,-0.043230,-4.854577,0.387000,-0.182400,-0.104900,-0.720000,1.467424,1.877652,0.747259,1.590856,2.181816,4.511364,2019-01-30,sh.603833
2.200778,4.719767,2.065725,-1.646728,1.038800,2.471000,-0.175700,-0.010800,1.132552,2.278480,2.968742,0.666581,1.000841,2.216818,2019-03-20,sh.603833
1.950400,2.260900,2.261900,-0.640300,-0.290700,-0.098000,-0.162000,1.312100,1.151553,1.007055,1.099688,1.647710,-0.066900,1.263704,2019-09-02,sh.603833
3.816200,1.851400,0.052700,-1.228700,0.584545,0.540113,-0.433452,0.003995,2.542200,1.763178,1.333281,0.799644,-0.035500,2.772348,2019-11-07,sh.603833
0.506800,3.214500,-0.008700,1.116700,-0.026822,0.854293,-0.077111,1.164313,0.649763,1.202892,1.019400,1.192546,0.949100,1.708369,2019-12-30,sh.603833
3.458900,2.934900,2.776900,-1.817300,-0.516369,0.045997,0.659796,-1.409852,1.917468,1.734585,1.678307,0.876448,-1.916500,-0.810811,2020-01-21,sh.603833
4.420800,1.712600,2.735000,0.515800,3.146475,0.739331,0.627118,1.992652,1.357294,1.238594,1.421072,1.295372,-1.961600,-0.140705,2020-03-05,sh.603833
5.370800,0.283200,2.489000,-4.898000,2.172802,-0.599671,0.263748,-0.901431,1.532039,1.206919,1.153194,1.447655,1.470000,1.587983,2020-03-30,sh.603833
4.928200,3.635900,0.008700,-1.399700,0.829567,-0.018734,-0.112118,0.224554,1.358141,1.576454,0.926241,0.810742,-2.005100,-0.088723,2020-05-13,sh.603833
2.344200,2.167600,4.784400,-3.106800,0.149419,1.014120,-0.342299,0.331997,1.192474,1.380600,2.700409,1.067440,2.419600,2.419628,2020-05-28,sh.603833
1.390500,-1.125100,4.833900,-3.414700,1.385463,-1.949557,1.772344,-0.832568,1.234030,0.996585,1.080561,1.494927,3.765100,5.405627,2020-07-14,sh.603833
-0.686400,-1.808400,2.670900,-3.362100,-0.874865,-1.870910,0.723634,-1.863128,0.839033,1.258524,1.425179,1.809572,4.470400,7.862002,2020-09-09,sh.603833
4.470400,0.911600,1.087800,-1.212800,-0.608503,0.788998,0.566434,0.514384,2.151514,1.590587,2.123526,1.022029,0.858500,2.150835,2020-09-15,sh.603833
1.739000,2.186000,1.505400,-1.725900,-0.410771,2.068676,-0.633734,-1.285331,1.079246,1.572796,1.411016,0.943759,-0.794300,1.659165,2020-09-22,sh.603833
3.976600,3.918200,3.934400,-3.083600,0.098332,0.458539,0.106734,-1.472622,0.964577,0.964287,1.336589,1.097393,2.888800,5.688014,2020-10-30,sh.603833
4.842400,1.766900,4.675500,-0.653800,0.468559,1.065340,-0.400813,0.484883,1.169325,1.357111,1.653670,1.037409,5.749900,7.370973,2021-01-25,sh.603833
2.733100,2.584900,0.668300,-0.749100,0.810243,-0.463451,-0.439222,-0.157810,1.075603,1.566360,1.526328,1.263632,1.429700,3.896423,2021-02-05,sh.603833
-1.971300,1.523200,-0.283000,0.000000,-1.987632,0.588256,-2.118952,1.205997,1.869821,0.902951,1.380143,1.418212,0.415800,2.065598,2021-03-01,sh.603833
5.778100,5.884700,1.019100,-0.601500,-0.034308,0.508401,-1.686502,1.138903,1.260050,1.197122,1.285732,1.175702,0.151300,1.809242,2021-03-22,sh.603833
4.397400,0.851700,2.871400,-1.037400,0.378414,-0.800421,-0.836868,0.541128,1.326378,0.757953,1.249255,1.452780,0.512800,1.093514,2021-09-28,sh.603833
1.833333,2.018553,0.454541,-2.741546,0.264700,-0.180400,-0.839200,-0.176000,1.486036,1.571694,0.958987,0.782092,1.477835,2.052545,2018-04-04,sh.603806
2.983633,2.943930,3.586014,0.350569,-1.287600,2.743600,-1.270200,1.833500,1.276138,1.101411,1.846067,1.567519,-0.786028,0.349345,2018-08-09,sh.603806
2.943724,-1.640039,4.403594,-5.896808,-0.176200,-2.075100,-0.663400,-1.339100,0.914765,0.938139,1.318806,1.306619,0.609231,1.392515,2018-08-17,sh.603806
3.831578,3.811843,-0.117190,-2.190064,2.695000,-0.412700,-0.227900,-0.677400,1.121628,3.749765,1.877280,1.191148,0.199917,2.598960,2018-11-07,sh.603806
3.206269,0.517782,3.846150,-1.289680,-0.182400,-0.104900,-0.720000,0.349300,1.725056,1.642452,1.893402,1.218911,0.435508,1.005025,2019-01-31,sh.603806
-1.345026,3.082386,2.012653,-1.888383,-4.395900,1.923700,1.100600,-1.090000,1.767664,1.976056,2.292021,1.583991,-1.091643,1.407641,2019-03-13,sh.603806
1.448459,-0.604057,1.325966,-6.761176,-1.198100,-0.774400,0.517200,-5.583300,1.295555,1.102314,1.584244,1.900988,8.450291,8.801170,2019-05-06,sh.603806
2.719038,2.411764,3.044231,-0.501673,0.087800,0.956500,2.375600,0.497500,0.900741,1.045908,1.242341,1.138939,-0.196078,2.773109,2019-06-21,sh.603806
2.437300,0.336700,2.237100,-1.247300,0.456200,0.239000,-0.976900,0.277600,1.062785,1.108772,1.006676,1.297374,-0.797700,1.285176,2019-09-24,sh.603806
-1.034000,3.007100,0.470100,-1.994600,-1.828834,0.166634,-0.328768,0.159333,1.608675,1.433467,0.737329,1.419876,1.206000,2.964824,2019-11-14,sh.603806
2.965000,0.683700,5.740700,-3.094000,1.164313,0.332267,1.149888,-0.045767,0.756000,0.759884,1.324861,1.119955,-0.783100,0.381526,2020-01-03,sh.603806
-0.510700,-7.289500,9.590200,-4.203700,-2.751806,-7.724537,1.335540,1.250320,1.988263,1.578841,1.545832,2.117226,-2.320700,-0.232068,2020-02-05,sh.603806
2.758300,9.993800,0.093900,-6.114000,0.387028,0.869326,-0.711538,0.376247,1.158661,3.116508,2.563968,2.600497,0.339600,0.878945,2020-02-14,sh.603806
0.955800,4.799600,1.995800,-1.071100,-0.194296,0.441921,1.333590,0.631380,0.698070,1.242917,1.575836,1.654885,0.770400,1.977930,2020-05-06,sh.603806
5.780200,1.722700,-0.767400,-2.666700,-0.511913,-0.548389,-1.888415,0.149419,3.076386,2.133224,1.901379,1.580629,1.150700,4.767123,2020-05-25,sh.603806
3.103400,1.921700,1.340300,-0.134500,1.443538,0.140657,0.117243,0.963456,1.551731,1.506895,1.361078,3.209282,-1.077400,0.224467,2020-06-19,sh.603806
5.321500,3.052600,1.961200,0.120200,0.300617,-0.605262,0.781954,1.383967,2.244003,2.803828,2.464497,1.782487,-2.201300,0.360216,2020-07-01,sh.603806
-1.262800,3.681300,5.017500,-3.174600,-4.498426,0.125544,3.111895,0.203542,2.150079,1.371737,2.318915,2.708654,-1.262300,0.819672,2020-07-21,sh.603806
2.656500,-2.151100,8.793400,-1.777600,-0.241611,-3.859776,0.264592,0.709267,1.639725,1.531389,1.762976,1.191799,7.177100,7.501933,2020-07-28,sh.603806
4.603900,8.328400,-0.123100,-3.972100,-0.957574,0.751847,-1.152989,-0.629418,1.931562,2.060217,1.214247,1.863095,0.556300,4.621309,2020-08-12,sh.603806
10.001400,3.855700,4.790400,-1.851400,1.678783,2.640189,0.038253,-0.564676,0.721329,1.626903,1.036900,0.853451,-2.014400,1.851421,2020-10-14,sh.603806
5.012900,2.677900,0.768600,-0.462600,-0.819964,0.098332,0.458539,0.106734,1.343524,1.227147,0.756031,0.770831,-4.584900,0.477327,2020-10-29,sh.603806
7.350800,2.352600,0.871000,-3.202200,0.655149,-0.056024,-0.007407,1.125340,1.442875,1.380219,0.695054,1.003421,-0.322100,2.118697,2020-12-17,sh.603806
5.606000,2.212800,1.658200,-0.600400,0.756232,-1.864809,0.760767,-0.567841,1.619892,1.063313,1.213353,0.834238,0.774900,1.709402,2020-12-24,sh.603806
3.166200,-0.211300,0.985300,-5.607700,0.484883,-1.512293,0.109603,-1.907607,1.819477,1.222796,1.275365,0.944581,-3.777000,3.892968,2021-01-28,sh.603806
4.235700,1.189600,5.529000,-2.713400,0.622386,-0.427147,0.709489,0.521038,1.304657,0.977128,0.983818,0.720684,3.174600,3.265306,2021-04-02,sh.603806
5.672200,0.000000,3.304200,-2.683800,0.431176,-0.223514,0.408047,0.255471,1.253103,0.858951,1.289729,1.146089,-4.231200,2.493389,2021-06-01,sh.603806
10.002600,10.005900,0.872900,-4.839700,0.541920,-0.584650,-0.924552,-1.074910,1.722664,3.658891,2.098958,1.673975,1.515700,4.288762,2021-06-16,sh.603806
4.025700,6.378900,3.487900,-3.457300,-0.014392,0.115906,0.799885,0.247593,1.620262,1.593041,1.537289,1.411082,0.750200,6.832050,2021-06-23,sh.603806
0.471000,3.231900,1.584700,-1.122400,-0.032975,-0.920435,0.504288,-0.067259,1.186937,1.970277,1.272975,0.921132,-4.761900,-0.442520,2021-07-01,sh.603806
9.655500,1.967800,3.843300,-4.435100,0.731471,0.338884,-0.680834,-2.336514,1.337754,1.130226,1.119329,1.219595,-9.469700,2.295939,2021-07-26,sh.603806
-0.018100,10.001800,10.003300,-3.394300,-0.579495,1.491393,-0.421095,1.970002,1.369867,1.331930,1.451855,1.857441,-10.000000,1.166023,2021-08-02,sh.603806
5.771800,2.352300,2.881800,-1.057400,-0.306840,-0.240049,1.052768,1.010008,1.644792,1.136699,1.420500,1.294447,-4.133300,-1.620780,2021-08-10,sh.603806
