sh.603737,1.214891,-0.775197,-0.252012
sh.603369,0.904727,1.687772,-3.008298
sh.603260,0.059885,4.049469,0.383437
sh.601607,1.604578,0.620421,-1.008970
sh.601018,0.847457,1.400559,-1.104971
sh.600893,1.655057,0.342759,-0.512386
sh.600779,1.693849,9.253548,-2.682092
sh.600196,0.931676,0.423079,-3.408661
sh.600132,-0.362316,3.787879,-2.131386
sz.002791,0.536668,0.800713,-1.147397
sz.002027,1.417325,3.260870,-4.661653
sz.002024,0.970015,0.873366,-2.683986
sz.002001,0.861005,-0.060977,-1.281263
sz.000963,0.908503,1.125403,-2.957076
sz.000568,0.484413,2.410399,-2.374130
sz.000538,0.469761,-0.993578,-2.243204
sz.000425,0.568181,2.824863,-2.197807
