sh.603899,-2.349260,-2.512693,0.912363
sh.603737,-2.636231,-5.384966,-0.399680
sh.603345,-1.495130,-4.091511,4.541292
sh.603160,-0.756560,-5.955690,7.185681
sh.601988,0.000000,-2.827767,0.000000
sh.601933,0.411109,-2.763566,1.789474
sh.601628,-2.226526,-8.976895,0.326324
sh.601328,0.320520,-1.118214,-1.130859
sh.601318,-0.381814,-5.691059,-0.036944
sh.600763,-1.011914,-3.649068,7.037333
sh.600025,-2.153102,-4.645478,0.256410
sz.002410,-1.095018,-8.892857,4.900039
sz.002311,-1.699265,-3.489888,3.818855
sz.002179,-1.491833,-3.846150,3.500004
