sh.601998,-0.381000,1.147200,0.756100
sh.601916,-1.204800,2.195100,0.477300
sh.601857,-1.789700,1.139000,0.225200
sh.601788,-7.413500,1.720000,2.449000
sh.601727,-2.025800,1.315800,1.484200
sh.601669,-2.506300,1.285300,2.284300
sh.601398,-1.098900,1.481500,-0.729900
sh.601390,-2.413800,0.883400,3.152400
sh.601229,-0.358400,2.278200,0.820600
sh.601211,-0.373100,0.936300,0.247400
sh.601018,-5.454500,1.923100,2.122600
sh.600919,-0.334400,5.704700,1.587300
sh.600600,-0.359900,4.963200,-1.860800
sh.600028,-2.212400,1.357500,0.000000
sh.600015,-0.156500,2.978100,0.000000
sz.003816,-2.456100,2.158300,3.521100
sz.002555,-4.120100,1.232500,-3.817000
sz.002024,-1.749700,0.137000,0.684000
