sh.601985,-2.136800,-0.873400,0.881100
sh.601919,-1.919400,1.956900,4.030700
sh.601818,-0.258400,1.813500,4.325700
sh.601601,-1.598500,4.061100,5.245100
sh.601238,-3.348400,-0.093600,1.780700
sh.601111,-0.951100,-0.274300,0.412700
sh.601009,-0.241500,4.116200,4.651200
sh.601006,0.000000,0.302100,1.204800
sh.600048,-0.181300,3.026600,2.291400
sh.600036,-1.217300,1.794800,2.763200
sh.600015,-0.156300,0.782500,2.950300
sh.600000,-0.473500,0.761200,2.360700
sz.000625,-1.468000,0.350600,4.017500
sz.000039,-1.508600,-0.109400,-0.219100
sz.000002,-0.383100,0.362600,1.914700
sz.000001,-1.390800,2.045100,4.975800
