sh.601919,-0.361000,3.695700,6.848400
sh.601698,-3.500000,-1.554400,-1.052600
sh.600779,-0.647100,-2.715400,-4.315600
sh.600690,-0.409100,3.254300,0.979200
sh.600588,-0.665200,-5.443900,-1.507900
sh.600570,-5.857100,-4.874500,1.375300
sh.600436,-0.651200,1.854300,-1.107000
sh.600111,-0.368700,3.256800,-1.003600
sz.002812,-1.601700,1.044200,-7.598800
sz.002709,-4.537000,2.661100,2.124000
sz.002594,-1.637100,4.040700,1.097600
sz.002371,-2.896100,-0.822400,-1.726700
sz.002230,-1.291100,1.664700,0.701800
sz.000100,-1.488500,0.961500,1.632700
