sh.603986,-2.983200,0.862200,-1.553600
sh.603659,-2.080000,-2.482100,-1.858600
sh.603658,-1.675500,2.243700,2.027800
sh.603501,-0.561600,6.374700,-1.835600
sh.603369,-2.261900,0.057100,-0.057100
sh.603345,-1.976800,-0.350000,-1.003500
sh.601901,-1.520500,0.000000,-0.118800
sh.601377,-0.983100,0.000000,1.134800
sh.601066,-2.478800,-1.287000,0.065200
sh.600958,-1.386300,-0.656000,-0.754700
sh.600926,-0.516000,0.518700,-0.825600
sh.600845,-1.211800,1.664700,7.584000
sh.600809,-0.777300,1.789100,1.393700
sh.600745,-3.550100,3.286400,0.436400
sh.600703,-0.700000,5.991900,-0.332500
sh.600702,-0.981300,0.319700,-0.159300
sh.600519,-1.500500,0.427100,-0.461300
sh.600436,-1.308400,0.846100,2.793600
sh.600176,-0.790200,-2.123900,0.180800
sh.600132,-3.910800,0.000000,0.747200
sh.600104,-1.304300,-1.642000,0.977200
sh.600030,-1.578700,-0.939000,-0.829400
sz.002920,-0.782600,0.563400,0.000000
sz.002568,-2.968500,6.462700,2.550300
sz.002049,-2.844000,3.475000,-0.255500
sz.002007,-0.728900,0.646100,-0.466900
sz.000858,-0.787600,1.616600,-0.099400
sz.000776,-1.407600,-0.778700,-0.915600
sz.000568,-1.031900,0.293300,0.335700
sz.000063,-3.292900,0.572000,1.327200
