sh.603806,-4.203700,-2.320700,4.082100
sh.601998,0.000000,1.270400,0.000000
sh.601988,0.000000,0.285700,0.000000
sh.601939,0.449100,-0.298100,-0.896900
sh.601398,-0.181800,0.182200,-1.090900
sh.601328,0.000000,0.769200,0.190800
sh.601318,-0.062200,1.418300,-0.601100
sh.601288,0.000000,0.292400,-0.874600
sh.601229,0.000000,0.940100,0.000000
sh.601169,0.192700,0.576900,0.382400
sh.601088,-0.061500,0.184700,-0.553200
sh.601012,-0.334400,2.013400,7.796100
sh.601006,-0.135300,-0.135500,0.000000
sh.600919,-0.607000,0.458000,-0.304000
sh.600886,0.635300,-0.631300,1.270600
sh.600519,1.154100,2.001000,0.466900
sh.600025,0.000000,1.025600,0.000000
sz.002791,-1.946500,0.198500,-2.922200
