sh.601998,-0.837516,-1.520273,1.372211
sh.601901,-2.367935,-1.305973,3.969755
sh.601899,-0.280899,-3.661968,-0.292397
sh.601881,-3.776224,-0.581395,9.941518
sh.601818,-1.234573,-0.999999,2.525250
sh.601788,-2.456507,-1.364115,4.042555
sh.601601,-2.920492,-6.657390,0.328262
sh.601377,-5.128209,-1.455305,4.852321
sh.601328,-0.672268,0.169209,1.351350
sh.601229,-0.737102,0.082510,1.319042
sh.601009,-0.792602,-1.731027,2.574527
sh.600999,-3.106060,-0.312744,4.549019
sh.600958,-2.536995,-0.542301,3.271539
sh.600926,-0.625002,-0.628927,1.772150
sh.600919,-0.462966,-1.860463,2.211688
sh.600837,-3.181338,-0.547647,4.074889
sh.600406,-1.575693,-0.800454,0.115276
sh.600030,-2.708941,-1.362557,3.903902
sz.002736,-3.249103,-0.870649,5.771650
sz.000776,-3.175891,-1.093357,4.846936
sz.000166,-1.769910,-1.351350,3.881280
