sh.603993,-5.359900,0.000000,-6.148900
sh.601989,0.236400,-0.943400,-0.238100
sh.601919,-8.904100,2.416800,-0.314600
sh.601899,-6.234800,1.468000,-5.702100
sh.601898,-1.948800,0.745300,-4.808900
sh.601857,-0.436700,2.850900,0.000000
sh.601808,-2.501600,3.173500,-0.261800
sh.601658,-0.560700,0.375900,0.374500
sh.601618,-3.903900,-0.312500,-1.880900
sh.601600,0.000000,1.211100,-9.230800
sh.601225,-2.365900,1.373200,-4.223100
sh.601127,0.212200,3.274100,-8.990500
sh.601088,-2.098200,1.753500,-3.350900
sh.601006,0.142000,-0.283700,-0.142200
sh.600547,-2.428100,-1.981600,-2.726800
sh.600362,-5.160700,1.026700,-7.926800
sh.600188,-3.576100,0.809200,-5.484900
sh.600150,-0.671900,0.338200,-0.561800
sh.600111,-4.759800,0.848700,-5.797100
sh.600028,-1.111100,1.123600,-1.555600
sh.600019,-4.461400,0.113900,-6.712200
sh.600010,-3.243200,3.352000,-7.027000
