sh.603806,-3.174600,-1.262300,2.656500
sh.601901,-3.101600,-0.993400,-1.449300
sh.601877,-0.034500,2.518100,-1.581400
sh.601669,-0.440500,-0.885000,-0.669600
sh.600926,-2.350600,-1.404200,-1.017300
sh.600893,-5.812900,1.315800,6.400700
sh.600585,-2.839400,0.098500,0.131200
sh.600346,0.119300,2.203700,-1.748300
sh.600309,-1.117900,4.135000,-1.338500
sh.600176,-1.251000,-0.337800,-0.932200
sh.600036,-1.153700,-1.085800,-2.305200
sh.600011,-2.409600,-1.440300,-0.417500
sz.002601,-2.057900,0.116700,-3.148100
sz.002493,-2.977200,4.452500,-2.016100
sz.002179,-1.455200,5.191500,1.052900
sz.002142,-1.232200,-0.511800,1.897100
sz.000786,-3.387200,-0.568500,1.048300
sz.000768,-7.104900,0.923100,2.308400
sz.000333,-0.044500,0.000000,4.216800
sz.000157,0.112200,-1.569500,-1.025100
