sh.603986,-5.849600,0.338400,5.761100
sh.603799,-1.817400,0.849300,0.669400
sh.603486,0.228700,-1.414900,1.018500
sh.603260,0.194900,-1.621300,0.263700
sh.601985,0.194900,-1.361900,0.986200
sh.601933,0.489600,-0.974400,0.615000
sh.601899,-3.909500,0.642400,-4.042500
sh.601788,0.145300,-3.265600,1.200300
sh.601668,-1.149400,-1.495000,1.011800
sh.601600,-0.551000,-2.493100,0.568200
sh.601360,0.660600,-2.543100,4.292900
sh.601012,0.108700,0.289500,4.474900
sh.600733,0.327300,-0.652500,1.970400
sh.600588,0.685200,-0.648100,2.576700
sh.600584,-2.508500,-5.756600,2.313700
sh.600028,-2.052200,0.571400,-1.704500
sz.002466,-1.438200,-0.838200,-1.283700
sz.002460,-0.050000,1.700900,0.565700
sz.002415,-0.029100,-0.930200,1.672500
sz.002414,-2.214900,2.181200,-1.067300
sz.002236,-1.406500,-3.589500,1.957000
sz.002050,-2.337700,3.883000,0.716800
sz.000786,-1.925900,-0.717500,3.271200
sz.000776,0.578000,-3.639800,2.120600
